,2011-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,1054177.000
AccountsReceivableNetCurrent,43892.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,194573.000
AdditionalPaidInCapital,6276526.000
AllowanceForDoubtfulAccountsReceivableCurrent,147597.000
Assets,451941.000
AssetsCurrent,437961.000
BankOverdrafts,34293.000
CashAndCashEquivalentsAtCarryingValue,1692.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,25000.000
CommonStockSharesAuthorized,200000000.000
CommonStockSharesIssued,115246793.000
CommonStockSharesOutstanding,115246793.000
CommonStockValue,115246.000
ConvertibleDebtCurrent,323000.000
CustomerDepositsCurrent,207158.000
DeferredRevenueCurrent,213966.000
DepositsAssets,13980.000
EmployeeRelatedLiabilitiesCurrent,633718.000
InventoryNet,76903.000
Liabilities,5800367.000
LiabilitiesAndStockholdersEquity,451941.000
LiabilitiesCurrent,2466312.000
LoansPayableFairValueDisclosure,368451.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpense,92130.000
ReceivablesNetCurrent,13000.000
RelatedPartyDebtNoncurrent,2965604.000
RetainedEarningsAccumulatedDeficit,-11715198.000
StockholdersEquity,-5348426.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-5348426.000
TimeDepositsAtCarryingValue,210344.000
