,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,1380.000,,,,,,,
EarningsPerShareBasic,0.000,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,1414.000,,,
GeneralAndAdministrativeExpense,533.000,3300.000,300.000,1009.000,2310.000,1800.000,400.000,797.000
IncreaseDecreaseInAccruedLiabilities,-88.000,,,,6310.000,,,
IncreaseDecreaseInPrepaidExpense,0.000,,,,300.000,,,
NetCashProvidedByUsedInFinancingActivities,6000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6000.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-4620.000,,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4620.000,,,,,,,
NetIncomeLoss,-4533.000,,-2300.000,,-6610.000,-3640.000,,
NetIncomeLossAttributableToNoncontrollingInterest,,-5300.000,,,,,,
OperatingExpenses,4533.000,5300.000,2300.000,3309.000,6610.000,3640.000,3900.000,
ProceedsFromIssuanceOfCommonStock,6000.000,,,,,,,
ProfessionalFees,4000.000,2000.000,2000.000,2300.000,4300.000,1840.000,3500.000,18739.000
ProfitLoss,-4533.000,,,,-6610.000,,-3900.000,
Revenues,0.000,,,,,,,
SalesRevenueNet,0.000,,,,,,,
StockIssuedDuringPeriodValueNewIssues,6000.000,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,12664348.000,12740000.000,12740000.000,-25454978.000,12740000.000,12740000.000,12740000.000,
