,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,0.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,96662.000,,17923.000,,,,-1415244.000,,,,-1026924.000,,,,-442069.000,,,,-452023.000
AllocatedShareBasedCompensationExpense,,,,,70764.000,,,,,,,,,,,,,,,,430651.000
AmortizationOfDebtDiscountPremium,,,,,328761.000,,,,0.000,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,81396.000,,,,0.000,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,0.000,,,,0.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,15979143.000,,,,21582059.000,,,,17208826.000,,,,14819012.000,,,,15980443.000
AvailableForSaleEquitySecuritiesGrossUnrealizedGain,,,,,,,,,,,,,,,,,1475.000,,,,0.000
AvailableForSaleEquitySecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,,,,,2268.000,,,,3099.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-130141.000,,-142751.000,,,,6815505.000,,,,4459788.000,,,,1367358.000,,,,-1245822.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,-4657481.000,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,-16714652.000,3518634.000,-4916798.000,-2232316.000,-5494859.000,-4144178.000,-4681394.000,-3903940.000,-4200321.000,-4889676.000,-9133047.000,-6401527.000,-7587739.000
CostOfRevenue,,,,,,,,,-81026.000,-54479.000,-36675.000,-273619.000,-17319.000,-101798.000,-35396.000,-164205.000,-50229.000,-187192.000,-43922.000,-85330.000,93571.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,0.000,,,,,,,,,,
Depreciation,,,1755.000,,543.000,,,,2446.000,,,,3158.000,,,,4072.000,,,,8773.000
Dividends,,,,,,,,,,-27452.000,,,,,0.000,,,,,,
DividendsCommonStock,,,,,,,,,,27452.000,,,,,,,,,,,
DividendsPreferredStock,,,,,,,,,-27150.000,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,0.120,,,,-0.130,,,,,,,
EarningsPerShareBasicAndDiluted,-0.220,-0.230,-0.080,-0.060,-0.120,-0.150,-0.180,-0.240,-0.870,,-0.230,,-0.230,,-0.140,,-0.120,-0.130,-0.230,-0.170,-0.190
EarningsPerShareDiluted,,,,,,,,,,-0.050,,,,-0.130,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,-8622.000,,,,-6639.000,,,,4128.000,,,,668.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,,,,,,586440.000,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,,,0.000,,,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,,45934.000,,-13681569.000,5419056.000,-586440.000,0.000,0.000,0.000,0.000,0.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,-904.000,1294.000,,,,,,,,,,-487.000,-4005.000,-1091.000,-2589.000,-1286.000
ForeignCurrencyTransactionLossBeforeTax,,,,,,,,,7638.000,,,,429.000,,,,0.000,,,,210.000
GainLossOnInvestments,,,,,,,,,,,,,,-5504.000,5852.000,,-793.000,24791.000,-6765.000,-6206.000,10113.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,-33626.000,,0.000,,,,,,0.000,,,,,,
GeneralAndAdministrativeExpense,898024.000,877020.000,536255.000,421653.000,551741.000,908736.000,504528.000,1523912.000,,,,,,,,,,,,,
GrossProfit,,,,,,,,,-68823.000,-14750.000,15766.000,-188718.000,13945.000,18175.000,551.000,-141259.000,-8802.000,-170681.000,529.000,36386.000,-54012.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2477113.000,-2599618.000,-910161.000,703172.000,-1257051.000,-1960871.000,-2509899.000,-3405277.000,-16713291.000,,,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,416105.000,,262926.000,,,,117511.000,,,,546379.000,,,,-130207.000,,,,80764.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,11813.000,,,,-2304.000,,,,15498.000,,,,63509.000
IncreaseDecreaseInAccruedLiabilities,,,-122679.000,,,,,,,,,,,,,,,,,,-270292.000
IncreaseDecreaseInDeferredLiabilities,,,-572.000,,-1232.000,,,,-695.000,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,-3708.000,,,,-2256.000,,,,-4881.000
IncreaseDecreaseInDepositsOutstanding,,,,,0.000,,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,-16288.000,,,,-1624.000,,,,-20268.000,,,,-71866.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-388749.000,,14074.000,,,,-10456.000,,,,76146.000,,,,1679728.000,,,,-563180.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,76.000,,,,131994.000,,,,0.000,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,1194135.000,,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,,,,,2252280.000,,,,,,,,,,,
InterestExpense,0.000,,,26055.000,440403.000,661162.000,312368.000,30453.000,465.000,513.000,553.000,556.000,859.000,3692.000,1609.000,-2196.000,992.000,41.000,0.000,278.000,0.000
InterestPaid,,,,,26938.000,,,,465.000,,,,859.000,,,,992.000,,,,0.000
InventoryLIFOReserveEffectOnIncomeNet,,,,,,,,,,,,,,,,,22428.000,,,,0.000
InvestmentIncomeInterest,3259.000,2199.000,949.000,274.000,128.000,105.000,61.000,374.000,521.000,987.000,645.000,561.000,543.000,8778.000,25019.000,26053.000,31636.000,29426.000,32866.000,32846.000,23431.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,0.000,,,,0.000,,,,,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,,,,,,,,,,18000.000
NetCashProvidedByUsedInFinancingActivities,,,,,475000.000,,,,8253416.000,,,,6827668.000,,,,265976.000,,,,354161.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,475000.000,,,,8253416.000,,,,6827668.000,,,,265976.000,,,,354161.000
NetCashProvidedByUsedInInvestingActivities,,,,,0.000,,,,0.000,,,,-12944.000,,,,6547842.000,,,,5158075.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,0.000,,,,0.000,,,,-12944.000,,,,6547842.000,,,,5158075.000
NetCashProvidedByUsedInOperatingActivities,,,-130141.000,,-617751.000,,,,-1429289.000,,,,-2348297.000,,,,-5450588.000,,,,-6758726.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-130141.000,,-617751.000,,,,-1429289.000,,,,-2348297.000,,,,-5450588.000,,,,-6758726.000
NetIncomeLoss,-2477113.000,-2599618.000,-910161.000,-703172.000,-1257051.000,-1960871.000,-2509899.000,-3405277.000,-16713291.000,3509290.000,-5035117.000,-2214309.000,-5497669.000,-4135100.000,-4688476.000,-3866284.000,-4231173.000,-4886840.000,-9126200.000,-6399414.000,-7596860.000
NetIncomeLossAttributableToParentDiluted,,,,,-1437553.000,-1960871.000,-2563145.000,,-16740441.000,3481537.000,-5062242.000,,-5530790.000,-4135100.000,-4688476.000,,-4231173.000,-4886840.000,-9126200.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,2715490.000,,,,,,,,,,,
OperatingExpenses,2480372.000,2601817.000,911110.000,677391.000,816776.000,1298910.000,1265302.000,1334803.000,2865727.000,1874970.000,1879302.000,2025596.000,5510869.000,4152764.000,4713111.000,2168639.000,4252528.000,4741539.000,9158504.000,6465779.000,7564993.000
OperatingIncomeLoss,-2480372.000,-2601817.000,-911110.000,-677391.000,-816776.000,-1298910.000,-1265302.000,-1534407.000,-2934550.000,-1889720.000,-1863536.000,-2214314.000,-5496924.000,-4134589.000,-4712560.000,-2309898.000,-4261330.000,-4912220.000,-9157975.000,-6429393.000,-7619005.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,-1361.000,-9344.000,-118319.000,,-2810.000,3574.000,1230.000,,31645.000,-27627.000,-82.000,,-992.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-1361.000,,,,2810.000,,7082.000,,30852.000,-2836.000,-6847.000,-2113.000,9121.000
OtherNoncashIncomeExpense,,,,,0.000,,,,0.000,,,,,,,,,,,,
OtherNonoperatingIncome,,,,,0.000,0.000,0.000,-4513.000,-7638.000,-20520.000,-122645.000,150803.000,-429.000,-5597.000,674.000,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,24084.000,,30157.000,25380.000,31775.000,,22145.000
PaidInKindInterest,,,,,0.000,,,,0.000,,,,,,,,,,,,
PaymentsForRepurchaseOfWarrants,,,,,33000.000,,,,0.000,,,,,,,,,,,,
PaymentsOfFinancingCosts,,,,,25000.000,,,,2366.000,,,,0.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,0.000,,,,0.000,,,,12944.000,,,,0.000,,,,1998.000
ProceedsFromIssuanceInitialPublicOffering,,,,,533000.000,,,,6723248.000,,,,0.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,0.000,,,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,,0.000,,,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,,,,,,,149276.000,,,,347361.000
ProceedsFromRelatedPartyDebt,,,,,0.000,,,,0.000,,,,,,,,,,,,
ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,,,,,,,,,,,,,,,,,6547842.000,,,,5160073.000
ProceedsFromStockOptionsExercised,,,,,,,,,213650.000,,,,125500.000,,,,116700.000,,,,
ProceedsFromWarrantExercises,,,,,,,,,0.000,,,,6702168.000,,,,0.000,,,,6800.000
RepaymentOfNotesReceivableFromRelatedParties,,,,,0.000,,,,0.000,,,,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,0.000,,,,0.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,1582348.000,1724797.000,374855.000,255738.000,265035.000,390174.000,760774.000,-189109.000,353018.000,171929.000,292688.000,501099.000,1234515.000,1797588.000,1764468.000,1485252.000,2089592.000,2772959.000,6840413.000,4032336.000,4924267.000
Revenues,,,,,,,,,12203.000,39729.000,52441.000,84901.000,31264.000,119973.000,35947.000,22946.000,41427.000,16511.000,44451.000,121716.000,39559.000
SalesRevenueNet,,,,,,,,,12203.000,39729.000,52441.000,84901.000,31264.000,119973.000,35947.000,22946.000,41427.000,16511.000,44451.000,121716.000,39559.000
SellingGeneralAndAdministrativeExpense,,,,,,,,,2512709.000,1703041.000,1586614.000,,4276354.000,2355176.000,2948643.000,,2162936.000,1968580.000,2318091.000,,2640726.000
ShareBasedCompensation,,,96662.000,,-17923.000,,,,1415244.000,,,,1026924.000,,,,442069.000,,,,452023.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,0.000,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,1.310,,,,1.130,,,,,,,,,,,,1.047
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,1.180,,,,0.960,,,,,,,,,,,,1.038
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,0.020,,,,0.029,,,,,,,,,,,,0.020
