,2011-07-01,2011-09-30,2011-12-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26
AccountsPayableCurrent,108087000.000,100555000.000,109438000.000,101667000.000,104176000.000,,,,,,115431000.000,140233000.000,136418000.000,,121127000.000,153846000.000
AccountsPayableOtherCurrent,,,,0.000,0.000,,,,,,,,,,,
AccountsReceivableNetCurrent,147067000.000,149925000.000,128383000.000,148252000.000,155496000.000,,,,,,175503000.000,192664000.000,197388000.000,,192243000.000,211688000.000
AccruedIncomeTaxesCurrent,1852000.000,3255000.000,,1818000.000,,,,,,,,,1951000.000,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,66747000.000,72727000.000,74385000.000,,86311000.000,97398000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2091000.000,1470000.000,1688000.000,1676000.000,-41000.000,,,,,,-819000.000,-548000.000,-879000.000,,-1697000.000,-1591000.000
AdditionalPaidInCapitalCommonStock,597346000.000,598954000.000,599923000.000,605672000.000,381533000.000,,,,,,392893000.000,393778000.000,395175000.000,,401286000.000,402299000.000
AllowanceForDoubtfulAccountsReceivableCurrent,8120000.000,7310000.000,6457000.000,4742000.000,22000.000,,,,,,3839000.000,4533000.000,4127000.000,,4301000.000,3926000.000
Assets,1030096000.000,1032806000.000,1036458000.000,1049747000.000,1464529000.000,,,,,,1520367000.000,1473134000.000,1451664000.000,,1474978000.000,1506177000.000
AssetsCurrent,481467000.000,485379000.000,490853000.000,509512000.000,452938000.000,,,,,,525801000.000,555392000.000,545395000.000,,591083000.000,628857000.000
BusinessAcquisitionContingentConsiderationAtFairValue,250000.000,250000.000,125000.000,0.000,0.000,,,,,,,,,,,
CapitalLeaseObligationsCurrent,607000.000,523000.000,669000.000,584000.000,554000.000,521000.000,,,,,160000.000,110000.000,24000.000,,1000.000,0.000
CapitalLeaseObligationsNoncurrent,570000.000,523000.000,726000.000,457000.000,340000.000,226000.000,,,,,1000.000,0.000,0.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,799000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,571000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,0.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,0.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,0.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,228000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,0.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,52000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,747000.000,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,7900000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,82793000.000,85128000.000,97099000.000,97582000.000,12509000.000,,,,,,11516000.000,6722000.000,6127000.000,,6576000.000,6698000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,,,,,,0.010,0.010,0.010,,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,2500000.000,,,,,,2500000.000,2500000.000,2500000.000,,2500000.000,2500000.000
CommonStockSharesIssued,33527352.000,33529227.000,33558842.000,33967800.000,1468762.537,,,,,,1478151.000,1478389.000,1479463.000,,1502092.000,1502767.000
CommonStockSharesOutstanding,33358650.000,32554823.000,31596615.000,31930637.000,1468762.537,,,,,,1478151.000,1478389.000,1479463.000,,1499053.000,1499280.000
CommonStockValue,335000.000,335000.000,335000.000,340000.000,,,,,,,15000.000,15000.000,15000.000,,15000.000,15000.000
DebtInstrumentInterestRateEffectivePercentage,0.081,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,0.081,,0.081,0.081,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,24467000.000,23389000.000,,,
DeferredFinanceCostsNoncurrentNet,,,,,26701000.000,26708000.000,,,,,,,,,,
DeferredTaxAssetsNetCurrent,17008000.000,15422000.000,16738000.000,15253000.000,15094000.000,,,,,,15179000.000,15171000.000,15171000.000,,30259000.000,29978000.000
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,,,,,,0.000,,
DeferredTaxLiabilitiesNoncurrent,48123000.000,48872000.000,51776000.000,51916000.000,181425000.000,,,,,,151603000.000,122976000.000,112768000.000,,117844000.000,116242000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,11900000.000,,,14200000.000,13900000.000,13000000.000,11700000.000,,,,8600000.000,,
EquityMethodInvestments,,,,0.000,0.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,1522000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,111200000.000,120208000.000,,,,98485000.000,,,,80471000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,27800000.000,28258000.000,,,,29017000.000,,,,31467000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,5508000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,23800000.000,25896000.000,,,,21723000.000,,,,18014000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,28300000.000,30900000.000,,,,25896000.000,,,,21723000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,28400000.000,31467000.000,,,,30900000.000,,,,25896000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,27300000.000,29017000.000,,,,31467000.000,,,,30900000.000,,
FiniteLivedIntangibleAssetsGross,,,,,454071000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,252308000.000,,,,,,,,,,,
Goodwill,343853000.000,344645000.000,344478000.000,344478000.000,492445000.000,,,,,,486439000.000,486439000.000,486439000.000,,486439000.000,486439000.000
IncomeTaxesReceivable,775000.000,853000.000,1123000.000,2437000.000,23886000.000,,,,,,16167000.000,11930000.000,0.000,,8082000.000,4472000.000
IndefiniteLivedTrademarks,,,,,,,,,,,,71100000.000,,,,
IntangibleAssetsNetExcludingGoodwill,138261000.000,136350000.000,134377000.000,130433000.000,452549000.000,,,,,,441328000.000,365547000.000,355414000.000,,333726000.000,324873000.000
InterestPayableCurrent,3220000.000,8377000.000,2933000.000,2973000.000,13553000.000,,,,,,8196000.000,17321000.000,8231000.000,,6650000.000,13788000.000
InventoryNet,212901000.000,210506000.000,221225000.000,223475000.000,218905000.000,,,,,,274893000.000,291711000.000,287759000.000,,317545000.000,336919000.000
LettersOfCreditOutstandingAmount,,,,,,8900000.000,,,,,,,,,,
Liabilities,513612000.000,513987000.000,522013000.000,514522000.000,1107736000.000,,,,,,1169156000.000,1159363000.000,1129739000.000,,1161931000.000,1188274000.000
LiabilitiesAndStockholdersEquity,1030096000.000,1032806000.000,1036458000.000,1049747000.000,1464529000.000,,,,,,1520367000.000,1473134000.000,1451664000.000,,1474978000.000,1506177000.000
LiabilitiesCurrent,158054000.000,157972000.000,164904000.000,158080000.000,165662000.000,,,,,,194034000.000,233891000.000,224509000.000,,217589000.000,268532000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,55985000.000,185423000.000,,,,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,156100000.000,,,,,,,,,,,
LongTermDebt,,,,,,,,,,,824130000.000,803286000.000,793443000.000,,827755000.000,804911000.000
LongTermDebtAndCapitalLeaseObligations,,,,300457000.000,756651000.000,,,,,,,,,,,
LongTermDebtCurrent,,,,,,,,,,,3500000.000,3500000.000,3500000.000,,3500000.000,3500000.000
LongTermDebtNoncurrent,300000000.000,300000000.000,300000000.000,300000000.000,756311000.000,,,,,,820630000.000,799786000.000,789943000.000,,824255000.000,801411000.000
LossContingencyAccrualAtCarryingValue,,,,,,,,,,,20500000.000,20500000.000,20500000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,118974000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,29120000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,12033000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,17045000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,21804000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,25410000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,13562000.000,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,,,51864000.000,51038000.000,47379000.000,,,,,,,,,,,
OtherAssetsCurrent,,,,40203000.000,66028000.000,,,,,,,,,,,
OtherAssetsNoncurrent,9240000.000,8999000.000,9022000.000,9251000.000,9462000.000,,,,,,10112000.000,10073000.000,10303000.000,,9143000.000,9022000.000
OtherLiabilitiesNoncurrent,6865000.000,6620000.000,4607000.000,4069000.000,3998000.000,,,,,,2888000.000,2710000.000,2519000.000,,2243000.000,2089000.000
OtherReceivables,,,,0.000,0.000,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.000,,,,,,,,,,,
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,0.000,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
PreferredStockValue,0.000,,,0.000,0.000,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,20923000.000,23545000.000,26285000.000,22513000.000,27048000.000,,,,,,32543000.000,37194000.000,38950000.000,,36378000.000,39102000.000
PropertyPlantAndEquipmentNet,57275000.000,57433000.000,57728000.000,56073000.000,57135000.000,,,,,,56687000.000,55683000.000,54113000.000,,54587000.000,56986000.000
RetainedEarningsAccumulatedDeficit,-80085000.000,-67703000.000,-59150000.000,-42664000.000,-24714000.000,,,,,,-40878000.000,-79455000.000,-72257000.000,,-85612000.000,-81703000.000
StockholdersEquity,,518819000.000,514445000.000,535225000.000,356793000.000,,,,,,351211000.000,313771000.000,321925000.000,,313047000.000,317903000.000
