,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,3759.000,27707.000,18202.000,30460.000,737.000,19922.000,7804.000
AccruedLiabilitiesCurrent,4000.000,9134.000,43288.000,39364.000,120826.000,61365.000,82647.000,82647.000
AdditionalPaidInCapital,24850.000,10662028.000,10857228.000,10857228.000,10792162.000,10807708.000,10807708.000,10807708.000
Assets,165684.000,50785495.000,50834774.000,50664673.000,50469176.000,50316877.000,50275212.000,50253421.000
AssetsCurrent,,777655.000,811411.000,622521.000,409829.000,240017.000,165886.000,89143.000
AssetsHeldInTrust,,50007840.000,50023363.000,,50053499.000,50076860.000,50109326.000,50164278.000
AssetsHeldInTrustNoncurrent,,,50023363.000,50042152.000,50059347.000,50076860.000,50109326.000,50164278.000
BusinessAcquisitionSharePrice,0.500,0.500,,,,,,
CashAndCashEquivalentsAtCarryingValue,4877.000,764316.000,623044.000,439343.000,379503.000,210434.000,150306.000,73816.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,15000000.000,29000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesHeldInEmployeeTrust,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,1504688.000,2562500.000,2562500.000,2562500.000,2562500.000,2562500.000,2562500.000,2562500.000
CommonStockSharesOutstanding,1504688.000,2562500.000,2562500.000,2562500.000,2562500.000,2562500.000,2562500.000,2562500.000
CommonStockValue,150.000,256.000,256.000,256.000,256.000,256.000,256.000,256.000
DeferredOfferingCosts,160807.000,,,,,1862816.000,1862816.000,
DeferredTaxAssetsLiabilitiesNet,,,84000.000,84000.000,,,328000.000,
DueToAffiliateCurrent,142388.000,140500.000,140500.000,140500.000,140500.000,140500.000,140500.000,140500.000
DueToAffiliateCurrentAndNoncurrent,142388.000,142388.000,,,,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,53000.000,53000.000,53000.000,,
LiabilitiesAndStockholdersEquity,165684.000,50785495.000,50834774.000,50664673.000,50469176.000,50316877.000,50275212.000,50253421.000
LiabilitiesCurrent,146388.000,153393.000,211495.000,198066.000,291786.000,202602.000,243069.000,230951.000
OperatingLossCarryforwards,,,260000.000,260000.000,,,890000.000,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,4000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PrepaidExpenseCurrent,,,,183178.000,30326.000,29583.000,15580.000,15327.000
PrepaidExpenseCurrentAndNoncurrent,,13339.000,188367.000,113867.000,65066.000,65066.000,65066.000,65066.000
RetainedEarningsAccumulatedDeficit,-5704.000,-30182.000,-234205.000,-390877.000,-615028.000,-693689.000,-775821.000,-785494.000
SaleOfStockPricePerShare,0.017,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,400000.000,,,,,,,
SharePrice,2.020,2.020,2.020,2.020,2.020,2.020,2.020,
SharesIssuedPricePerShare,,,9.760,,,,,
StockholdersEquity,,10632102.000,10623279.000,10466607.000,10177390.000,10114275.000,10032143.000,10022470.000
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,40000000.000
