,2017-03-31
AccountsPayableCurrent,1950000.000
AccountsReceivableNetCurrent,24061000.000
AccruedLiabilitiesCurrent,8120000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-68000.000
AdditionalPaidInCapitalCommonStock,224555000.000
Assets,223674000.000
AssetsCurrent,200423000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,21500000.000
AvailableForSaleSecuritiesCurrent,22902000.000
AvailableForSaleSecuritiesNoncurrent,5992000.000
CashAndCashEquivalentsAtCarryingValue,141586000.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,1000000000.000
CommonStockSharesIssued,57014000.000
CommonStockSharesOutstanding,57014000.000
CommonStockValue,5000.000
DeferredCostsCurrent,6513000.000
DeferredRevenueCurrent,70494000.000
DeferredRevenueNoncurrent,3505000.000
EmployeeRelatedLiabilitiesCurrent,4163000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,11700000.000
Goodwill,2895000.000
IntangibleAssetsNetExcludingGoodwill,3035000.000
Liabilities,90896000.000
LiabilitiesAndStockholdersEquity,223674000.000
LiabilitiesCurrent,84727000.000
OtherAssetsNoncurrent,4790000.000
OtherLiabilitiesNoncurrent,2664000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseAndOtherAssetsCurrent,5361000.000
PropertyPlantAndEquipmentNet,6539000.000
RetainedEarningsAccumulatedDeficit,-91714000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,5892000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,6.810
StockholdersEquity,132778000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,132778000.000
TemporaryEquityLiquidationPreference,0.000
TemporaryEquityParOrStatedValuePerShare,0.000
TemporaryEquitySharesAuthorized,0.000
TemporaryEquitySharesIssued,0.000
TemporaryEquitySharesOutstanding,0.000
