,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17881000.000,14141000.000,14786000.000,15818000.000,16850000.000,17703000.000,18800000.000,,,,15600000.000,,,,18900000.000,
AccumulatedOtherComprehensiveIncomeLossBeforeFederalHomeLoanBankAssessments,,,,,,,,,,-120225000.000,-71768000.000,-25170000.000,16983000.000,23668000.000,1552000.000,64221000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-499076000.000,-529299000.000,-610612000.000,-516129000.000,-509681000.000,-324127000.000,-226468000.000,-123237000.000,-112052000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,,,,,,,,33872000.000,35109000.000,0.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxHeldtomaturityDebtSecurities,,,,,,,,,,,,,,12179000.000,11459000.000,
AdditionalCollateralAggregateFairValue,,,,,77900000.000,44400000.000,41100000.000,26000000.000,32900000.000,36371000.000,31156000.000,38903000.000,44814000.000,43364000.000,45292000.000,43948000.000
AffordableHousingProgramObligation,4265000.000,11794000.000,13142000.000,14363000.000,16073000.000,16831000.000,18330000.000,19079000.000,19650000.000,20474000.000,20338000.000,20619000.000,20556000.000,21195000.000,22479000.000,21069000.000
Assets,43105603000.000,40386148000.000,40184467000.000,36273402000.000,36369579000.000,35641095000.000,35420617000.000,36564243000.000,38018237000.000,37239508000.000,35870314000.000,36055469000.000,36548851000.000,35017001000.000,35129197000.000,33261447000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,75931000.000,61721000.000,88538000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,5645000.000,12186000.000,22937000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,5463222000.000,5327921000.000,4085932000.000,4242834000.000,4490296000.000,5998680000.000,6658268000.000,6619052000.000,6992195000.000,7751267000.000,7862908000.000,15864338000.000
AvailableForSaleSecurities,11717616000.000,11221730000.000,11007753000.000,9427330000.000,4963027000.000,5012807000.000,3877964000.000,4137264000.000,4395092000.000,5894501000.000,6601503000.000,6608140000.000,7022681000.000,7787681000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,34936000.000,34825000.000,6235000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,39517000.000,47295000.000,22937000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,1605489000.000,2255310000.000,1422106000.000,1158528000.000,2627492000.000,3600331000.000,3422662000.000,2888723000.000,3325622000.000,3204669000.000,3984119000.000,5478370000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,4581000.000,12470000.000,16702000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,356437000.000,911135000.000,128342000.000,47251000.000,1604455000.000,2619029000.000,2684751000.000,2275304000.000,2225798000.000,2009545000.000,2800096000.000,3532769000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,1249052000.000,1344175000.000,1293764000.000,1111277000.000,1023037000.000,981302000.000,737911000.000,613419000.000,1099824000.000,1195124000.000,1184023000.000,1945601000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,5463222000.000,5327921000.000,4085932000.000,4242834000.000,4490296000.000,5998680000.000,6658268000.000,6619052000.000,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,4963027000.000,5012807000.000,3877964000.000,4137264000.000,4395092000.000,5894501000.000,6601503000.000,6608140000.000,7022681000.000,7787681000.000,7877334000.000,15929939000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,2249000.000,1310000.000,52000.000,142000.000,13750000.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,,,505301000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,324257000.000,224061000.000,135703000.000,97027000.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,,,507550000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,325567000.000,224113000.000,135845000.000,110777000.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,,,2249000.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,1310000.000,52000.000,142000.000,13750000.000,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,7355000.000,10453000.000,16145000.000,30275000.000,15573000.000,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,14000000.000,,,,8000000.000,,,,6100000.000,
CashAndCashEquivalentsAtCarryingValue,3598000.000,1161000.000,1286000.000,1221000.000,1237000.000,248000.000,454000.000,1997000.000,189000.000,223000.000,1459261000.000,200000.000,248000.000,1042799000.000,126000.000,144000.000
CashAndDueFromBanks,3598000.000,1161000.000,1286000.000,1221000.000,1237000.000,248000.000,454000.000,1997000.000,189000.000,223000.000,1459261000.000,200000.000,248000.000,1042799000.000,126000.000,144000.000
CollateralAlreadyPostedAggregateFairValue,,,,,68200000.000,45800000.000,39300000.000,55600000.000,74600000.000,70365000.000,67800000.000,57855000.000,84680000.000,43338000.000,50996000.000,60528000.000
CommonStockOtherValueOutstanding,1765644000.000,1740976000.000,1739677000.000,1739677000.000,1680674000.000,1578968000.000,1572267000.000,1508257000.000,922901000.000,923060000.000,922977000.000,913261000.000,857999000.000,858843000.000,858083000.000,855856000.000
CommonStockParOrStatedValuePerShare,,,,,,100.000,100.000,100.000,100.000,100.000,100.000,,,,,
