,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdvertisingExpense,3492000.000,7790000.000,2414000.000,4339000.000,7179000.000,29091000.000,4150000.000,2692000.000,7411000.000,34027000.000,3258000.000,3041000.000,9717000.000,26773000.000,3388000.000,1425000.000,6686000.000,17298000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,2002000.000,,7428000.000,7308.000,3470000.000,-7807308.000,8422000.000,9233000.000,8999000.000,8980000.000,-20906000.000,10427000.000,10499000.000,11229000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,1086000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,839000.000,327000.000,,,,-1394000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,62893000.000,,,,69710000.000,,,,63935000.000,-32768000.000,,,,-38935000.000,,
ComprehensiveIncomeNetOfTax,,,-8211000.000,-9289000.000,42872000.000,62376000.000,-3887000.000,-3919000.000,26931000.000,63806000.000,-12019000.000,-15478000.000,-3589000.000,-126414000.000,-78163000.000,-26240000.000,-35645000.000,-45320000.000
CostOfGoodsAndServicesSold,,,42278000.000,42925000.000,115771000.000,135370000.000,49625000.000,52084000.000,121607000.000,114249000.000,35763000.000,38144000.000,76635000.000,99464000.000,30424000.000,31443000.000,60987000.000,75685000.000
CostOfGoodsSold,35438000.000,89025000.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,9000.000,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,-1612000.000,,,,-6722000.000,-10007000.000,,,,-182000.000,,
DefinedContributionPlanCostRecognized,,,,216000.000,164000.000,,934000.000,213000.000,147000.000,141000.000,846000.000,299000.000,,,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,,,,,,1.000,,,,,,,,,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,,,,,,,1.000,1.000,,,,,,
DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,,,,,,,3500.000,,,,,,,,,,,
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,,,,,,1.000,,,,,,,,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,,,,,,,,0.500,0.500,,,,,,
DepreciationAndAmortization,2791000.000,2917000.000,3280000.000,2633000.000,2838000.000,2878000.000,2795000.000,2615000.000,2631000.000,2637000.000,2686000.000,2842000.000,2758000.000,2971000.000,2759000.000,452000.000,634000.000,318000.000
DepreciationDepletionAndAmortization,,,5989000.000,,,,4990000.000,,,,5466000.000,6276000.000,,,,3947000.000,,
EarningsPerShareBasic,,0.350,,,0.620,,,,0.380,,,,-0.030,-1.770,,,,
EarningsPerShareBasicAndDiluted,-0.210,,-0.140,-0.120,,,-0.040,-0.050,,,-0.160,-0.230,,,,-0.390,-0.480,-0.620
EarningsPerShareDiluted,,0.350,,,0.600,,,,0.370,,,,-0.030,-1.770,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,523000.000,,,,-372000.000,,,,36000.000,431000.000,,,,303000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,-0.037,-0.161,,0.402,0.254,0.386,,0.393,0.371,0.324,,,0.009,-0.006,-0.020
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,1000.000,11000.000,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,-239000.000,-739000.000,,-385000.000,-185000.000,-16000.000,-310000.000,-67000.000,,,,,,,
GainLossOnDispositionOfAssets,,,-2000.000,,,,,,,,,,,,,,,
GainLossOnSaleOfInvestments,,,-91000.000,,,,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,19549000.000,,,,0.000
GrossProfit,18982000.000,61807000.000,29732000.000,28555000.000,77301000.000,109356000.000,33312000.000,30902000.000,79378000.000,72458000.000,21123000.000,8833000.000,37010000.000,45134000.000,3505000.000,7232000.000,6258000.000,7408000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,,0.000,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,,,2770000.000,1114000.000,1086000.000
