,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,634605.000,879052.000,742046.000,1890457.000,1541482.000,1820560.000,1397837.000,1654851.000,1411333.000,3073867.000,2227840.000,1664769.000,1487728.000,1811406.000,1306578.000,2047745.000,1668497.000,1607166.000,2067887.000,2456099.000,3039568.000,1932813.000,2114779.000
AccountsPayableTradeCurrentAndNoncurrent,,,,,,,184889.000,,,,0.000,,,,,,,,,,,,
AccountsReceivableGross,,,,,,,,,,,,,,,,,,,,,,,1104648.000
AccountsReceivableNetCurrent,2347803.000,2422608.000,2184873.000,2984913.000,2504974.000,2822312.000,2689724.000,3579372.000,2293447.000,4503575.000,2788209.000,3657927.000,3089097.000,3818226.000,3078604.000,10224552.000,4920089.000,3010161.000,6044835.000,7859715.000,4983565.000,1664808.000,1097800.000
AccruedIncomeTaxesCurrent,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,863915.000,992466.000,924499.000,1100402.000,1251228.000,975401.000,1235259.000,1163217.000,919731.000,1217525.000,1754854.000,1492282.000,1517339.000,2776133.000,2634903.000,3481578.000,3525373.000,2560048.000,3332893.000,3233203.000,3073331.000,1900364.000,1775860.000
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,882820.000
AccruedSalariesCurrent,,,,,,,549287.000,,,,585955.000,,,,1404815.000,,,913907.000,,,,949516.000,
AccruedVacationCurrent,,,,,,,152142.000,,,,332932.000,,,,292775.000,,,318684.000,,,,192485.000,406625.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,532492.000,,,,617984.000,,,,764789.000,,,889465.000,,,,1082160.000,1249770.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,-39990.000,55816.000,137563.000,122749.000,230975.000,318892.000,420011.000,405596.000
AdditionalPaidInCapital,11074113.000,11084640.000,10531183.000,18667526.000,18251350.000,18379964.000,31601652.000,37891713.000,37090866.000,37208624.000,39193174.000,39777676.000,40562910.000,41789354.000,42803888.000,71088093.000,75220939.000,77983593.000,84914668.000,85779804.000,87071033.000,91214763.000,92742310.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,83325.000,,,,252864.000,,,,356597.000,,,383503.000,,,,0.000,6848.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,60000.000,
Assets,11590666.000,11648189.000,10234681.000,20529008.000,18602358.000,18406105.000,23995337.000,29623385.000,28005770.000,29353677.000,24568909.000,21195974.000,20363832.000,12347693.000,11864640.000,39227251.000,33088183.000,30588804.000,35631305.000,34750495.000,31052231.000,19739456.000,16841212.000
AssetsCurrent,7421411.000,7610184.000,6845225.000,6225757.000,5178991.000,4898014.000,7696459.000,13589579.000,12760750.000,13626274.000,11007113.000,7688676.000,6921300.000,5467911.000,4998498.000,13950029.000,7361693.000,4955074.000,10146502.000,9583169.000,8202051.000,14734374.000,12000617.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,10956392.000,8645897.000
AssetsNoncurrent,4081685.000,3956612.000,3309688.000,13769169.000,12918868.000,13019872.000,15758308.000,15477968.000,14702927.000,14670165.000,12109610.000,12046221.000,11945915.000,5080120.000,5117511.000,22481636.000,21921508.000,21743247.000,21447102.000,20912497.000,18523230.000,2587626.000,2580338.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,10956392.000,8645897.000
BillingsInExcessOfCostCurrent,,,,589522.000,32051.000,91798.000,165865.000,795152.000,1119898.000,763279.000,122139.000,193595.000,221049.000,1692999.000,991254.000,578074.000,623223.000,217336.000,143860.000,122913.000,176170.000,676232.000,602760.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,509562.000,,,,,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,0.900,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,35469.000,,,,35469.000,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,15370.000,,,,22464.000,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,,,,,,,,,,286226.000
Cash,,,,,,,,,,,,,,,,,,,,,,,1372028.000
CashAndCashEquivalentsAtCarryingValue,3975571.000,3982073.000,3051407.000,2319685.000,1058406.000,340398.000,4471102.000,9240643.000,8738890.000,7886506.000,7003773.000,3249514.000,3315730.000,965504.000,765099.000,1979926.000,1079155.000,795682.000,3168341.000,984199.000,2032338.000,1445028.000,1372028.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,1606875.000,
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,,,,,,250000.000,
CashSurrenderValueOfLifeInsurance,415318.000,325474.000,352035.000,391433.000,359184.000,369564.000,365830.000,389454.000,382479.000,397867.000,416265.000,408437.000,346932.000,327746.000,338214.000,339596.000,184382.000,167371.000,179637.000,0.000,0.000,,
