,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,464000.000,427000.000,284000.000,512000.000,360000.000,584000.000,1070000.000,874000.000,786000.000,1065000.000,1073000.000,1033000.000,1030000.000,908000.000,835000.000,754000.000,988000.000,924000.000,652000.000,744000.000,838000.000,444000.000,585000.000,361000.000
AccountsPayableOtherCurrent,,,,,1238000.000,1285000.000,1318000.000,513000.000,0.000,0.000,0.000,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,587000.000,203000.000,1170000.000,1040000.000,890000.000,1070000.000,935000.000,140000.000,355000.000,104000.000,122000.000,475000.000,113000.000,179000.000,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,110000.000,334000.000,295000.000,216000.000,397000.000,569000.000,346000.000,311000.000,388000.000,582000.000
AccountsReceivableNetNoncurrent,,,778000.000,,,,,,,,,,,,,,,,,,11000.000,,,
AccruedBonusesCurrent,,,,,,,,,,,81000.000,,,,50000.000,,,,,,,,19000.000,
AccruedLiabilitiesCurrent,102000.000,105000.000,195000.000,132000.000,170000.000,179000.000,321000.000,507000.000,200000.000,183000.000,365000.000,194000.000,233000.000,300000.000,342000.000,432000.000,306000.000,154000.000,237000.000,290000.000,310000.000,170000.000,240000.000,349000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,14000.000,10000.000,,19000.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,,,,,,,15000.000,,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,,,,8000.000,,,,,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,39000.000,90000.000,142000.000,195000.000,251000.000,303000.000,356000.000,409000.000,462000.000,514000.000,566000.000,619000.000,672000.000,724000.000,1473000.000,829000.000,882000.000,935000.000,988000.000,1040000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,721000.000,,,,727000.000,,,,733000.000,,,,716000.000,,,,737000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,70000.000,75000.000,49000.000,93000.000,39000.000,56000.000,76000.000,76000.000,74000.000,74000.000,74000.000,73000.000,72000.000,73000.000,72000.000,72000.000,71000.000,72000.000,71000.000,72000.000,71000.000,72000.000,67000.000,68000.000
