,2011-06-30,2011-09-30,2011-12-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,1769.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,1618.000,,,2604.000,700.000,500.000,3054.000,5120.000,200633.000,19884.000,6600.000,5290.000,244585.000,542138.000,236962.000,241965.000
AccountsPayableOtherCurrent,25429.000,15000.000,20651.000,2803.000,5739.000,28278.000,18971.000,19998.000,2598.000,2781.000,8970.000,2654.000,,11919.000,4709.000,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,14044.000,24768.000,10852.000,20575.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,78455.000
AccruedLiabilitiesCurrent,30289.000,27926.000,26489.000,41621.000,45770.000,50273.000,55435.000,61060.000,,,5700.000,5700.000,,120478.000,61090.000,32193.000,40185.000
AccumulatedAmortizationDeferredFinanceCosts,808.000,1071.000,1432.000,5603.000,6560.000,7517.000,8474.000,9430.000,10352.000,11274.000,12197.000,13120.000,14008.000,14896.000,15784.000,16672.000,17526.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,404.000,893.000,490.000,27888.000,68244.000,539884.000,803367.000
AdditionalPaidInCapital,727518.000,773562.000,773562.000,874028.000,874028.000,879318.000,879318.000,908503.000,1263723.000,7359492.000,7359492.000,7409426.000,7409426.000,7409426.000,7409426.000,7428151.000,7488051.000
AdditionalPaidInCapitalPreferredStock,,,,121077.000,121077.000,121077.000,312400.000,155087.000,,,,,,,,,
Assets,35557.000,42651.000,23666.000,76539.000,66658.000,66335.000,48968.000,53084.000,55260.000,5811020.000,5295898.000,5215994.000,5078243.000,11827606.000,12682581.000,16036382.000,15906760.000
AssetsCurrent,21365.000,28722.000,10098.000,27142.000,18218.000,18851.000,2441.000,7514.000,10612.000,5767295.000,5243711.000,5165219.000,5028846.000,1377000.000,2251678.000,5960041.000,6050180.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,43254.000
BankOverdrafts,,,,,,,,,,,,,,33662.000,,,561.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,10411296.000,10411296.000,10175815.000,10175815.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,,,,,,,,,,,,,,19750.000,19750.000,19750.000,19750.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,,,,,,,,10372338.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,15117.000,15117.000,15117.000,15117.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,29599.000,29599.000,13315.000,55934.000
CashAndCashEquivalentsAtCarryingValue,5931.000,17497.000,3082.000,27142.000,18218.000,17267.000,2441.000,7514.000,10612.000,5767295.000,5243711.000,5165219.000,5028846.000,658740.000,1433474.000,5921197.000,5846164.000
CashAndDueFromBanks,,,,,,,,,,,5243711.000,5165219.000,5028846.000,658740.000,1433474.000,5912197.000,5846164.000
CashFDICInsuredAmount,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,,,,,,,,,,,4874335.000,4849763.000,4778846.000,385820.000,1111840.000,5671197.000,5596164.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,2308718.000,2390218.000,2390218.000,2548718.000,2548718.000,2548718.000,2558718.000,2623718.000,2951110.000,18201110.000,18201110.000,18267777.000,18267777.000,18267777.000,18267777.000,18292777.000,18392777.000
CommonStockSharesOutstanding,2308718.000,2390218.000,2390218.000,2548718.000,2548718.000,2548718.000,2558718.000,2623718.000,2951110.000,18201110.000,18201110.000,18267777.000,18267777.000,18267777.000,18267777.000,18292777.000,18392777.000
CommonStockValue,2309.000,2390.000,2390.000,2549.000,2549.000,2559.000,2559.000,2624.000,2951.000,18201.000,18201.000,18267.000,18267.000,18267.000,18267.000,18292.000,18392.000
ConvertibleNotesPayableCurrent,125000.000,125000.000,125000.000,260000.000,285000.000,320000.000,355000.000,385000.000,305500.000,,,,,,,,
ConvertiblePreferredStockSharesReservedForFutureIssuance,,,,,,,,,,,,,,2000000.000,2000000.000,2000000.000,2000000.000
DeferredCompensationLiabilityCurrent,,,,,,,,,,,,,,39059.000,43452.000,166183.000,83806.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,285.000,300.000,34000.000,85000.000,,
DeferredRentCredit,,,,,,,,,,,,,,67934.000,169835.000,64458.000,128916.000
DeferredRevenueAndCreditsCurrent,,,,,,,,,,,,,,,,159842.000,105931.000
DeferredSetUpCostsNoncurrent,,,,294400.000,,,,294400.000,,,,300000.000,,300000.000,300000.000,294400.000,294400.000
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,,,,,,-199.000,,199.000,18.000,188.000,186.000
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,,,,391320.000,429124.000,431271.000,498368.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,-10601.000,,21611.000,19729.000,16544.000,15523.000
DeferredTaxAssetsGross,,,,425600.000,,,,521400.000,,,,,807100.000,1005000.000,1085000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,285.000,,34072.000,85038.000,309373.000,239498.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,745490.000,,519713.000,485628.000,463947.000,448729.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,808700.000,,,,1053500.000,,,,,1854900.000,1230860.000,1230860.000,1203710.000,1176560.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,925000.000,,,,1168000.000,,,,,1968200.000,1734889.000,1849267.000,1505783.000,1505753.000
DeferredTaxAssetsOther,,,,,,,,,,,,-50792.000,,46882.000,42441.000,40594.000,38337.000
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,,,,,,,13396.000,17132.000
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,,,,25564.000,63910.000,24257.000,48001.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,,-955812.000,296.000,496.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,807082.000,,1005289.000,-85038.000,981627.000,-1088769.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,-425600.000,,,,-521400.000,,,,,,1005000.000,1085000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,285.000,285.000,34073.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,,,,,,,,-27422.000,-68556.000,,
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,,,,,,,,,,,-59.000,-149.000,-239.000,-354.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,285.000,,6591.000,16333.000,309134.000,239144.000
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceGoodwill,,,,,,,,,,,,,,,,300507.000,261495.000
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,2745937.000,2745937.000
DepositsAssetsCurrent,,,,,,,,,,,,,,,130300.000,171680.000,171680.000
DerivativeLiabilitiesCurrent,,,,,189295.000,,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-876757.000,-902845.000,924426.000,1225539.000,1459404.000,1335870.000,1575215.000,1482242.000,1524782.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,561.000
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,47.000
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,,15867.000
