,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,18000.000,218000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1371000.000,2514000.000,2800000.000
AllocatedShareBasedCompensationExpense,1371000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,23000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,5000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,40000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,40306000.000,-37562000.000,-3009000.000
ComprehensiveIncomeNetOfTax,,-24725000.000,-57242000.000
ConversionOfStockAmountConverted1,65586000.000,,
CurrentFederalTaxExpenseBenefit,0.000,0.000,0.000
CurrentIncomeTaxExpenseBenefit,-201000.000,-397000.000,-468000.000
CurrentStateAndLocalTaxExpenseBenefit,-201000.000,-397000.000,-468000.000
DeferredFederalIncomeTaxExpenseBenefit,0.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,0.000,0.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,0.000,0.000,0.000
DefinedBenefitPlanContributionsByEmployer,,80000.000,118000.000
DepreciationDepletionAndAmortization,783000.000,839000.000,1465000.000
EarningsPerShareBasicAndDiluted,,-1.000,-2.100
EffectiveIncomeTaxRateContinuingOperations,0.011,0.016,0.008
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.399,-0.411,-0.412
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.006,-0.004,-0.006
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.052,0.059,0.054
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,0.000,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.030,0.031,-0.032
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,0.000
GainLossOnDispositionOfAssets1,,-2000.000,
GeneralAndAdministrativeExpense,6181000.000,7770000.000,9233000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-17946000.000,-25087000.000,-57748000.000
IncomeTaxExpenseBenefit,-201000.000,-397000.000,-468000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-12000.000,3322000.000,6265000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,80000.000,
IncreaseDecreaseInDeferredRevenue,-2023000.000,-1452000.000,
IncreaseDecreaseInIncomeTaxesReceivable,139000.000,184000.000,468000.000
IncreaseDecreaseInOtherReceivables,,,7000.000
IncreaseDecreaseInPrepaidExpense,-388000.000,1442000.000,-199000.000
IncreaseDecreaseInRestrictedCash,,,769000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,0.000,0.000,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,0.000,0.000,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,0.000,0.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,0.000
InterestIncomeExpenseNonoperatingNet,126000.000,,
NetCashProvidedByUsedInFinancingActivities,57990000.000,75593000.000,123000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,57990000.000,75593000.000,123000.000
NetCashProvidedByUsedInInvestingActivities,-42000.000,-91677000.000,44249000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-42000.000,-91677000.000,44249000.000
NetCashProvidedByUsedInOperatingActivities,-17642000.000,-21478000.000,-47381000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-17642000.000,-21478000.000,-47381000.000
NetIncomeLoss,-17745000.000,-24690000.000,-57280000.000
OperatingExpenses,21249000.000,28991000.000,58486000.000
OperatingIncomeLoss,-18072000.000,-25188000.000,-58400000.000
OperatingLeasesRentExpenseNet,643000.000,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,-35000.000,38000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,-35000.000,61000.000
OtherComprehensiveIncomeLossNetOfTax,,-35000.000,38000.000
OtherComprehensiveIncomeLossTax,,0.000,0.000
OtherNonoperatingIncomeExpense,,101000.000,652000.000
PaymentsForTenantImprovements,,,1094000.000
PaymentsToAcquireAvailableForSaleSecurities,,91657000.000,68648000.000
PaymentsToAcquirePropertyPlantAndEquipment,42000.000,20000.000,717000.000
ProceedsFromIssuanceOfCommonStock,100000.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,80380000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,34003000.000
ProceedsFromStockOptionsExercised,128000.000,362000.000,123000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,0.000,23000.000
ResearchAndDevelopmentExpense,15068000.000,21221000.000,49253000.000
Revenues,3177000.000,3803000.000,86000.000
RoyaltyRevenue,0.000,0.000,0.000
SalesRevenueNet,3177000.000,3803000.000,86000.000
ShareBasedCompensation,1371000.000,2514000.000,2800000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,0.713,0.674,0.778
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,0.649,0.640,0.678
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,0.027,0.019,0.019
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0.016,0.014,0.012
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,2055000.000,1748000.000,126000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,774000.000,1078000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,7.090,,
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,,2514000.000,2800000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,393000.000,2489000.000,3589000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,65586000.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,128000.000,362000.000,123000.000
StockholdersEquityNoteStockSplitConversionRatio1,2.500,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,0.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,7156000.000,10317000.000,23758000.000
WeightedAverageNumberOfDilutedSharesOutstanding,20965935.000,24620372.000,27279008.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20965935.000,24620372.000,27279008.000
WeightedAverageNumberOfSharesOutstandingBasic,20965935.000,24620372.000,27279008.000
