,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,39997.000,69279.000,66472.000,69268.000
AccruedInvestmentIncomeReceivable,82717.000,75443.000,100713.000,94458.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,114362.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,575169.000,714073.000,239461.000,262498.000
AdditionalPaidInCapital,18017275.000,17966154.000,18017163.000,18069599.000
Assets,18390582.000,19239097.000,19191989.000,20771856.000
AssetsHeldInTrust,,,625000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,9348107.000,10349044.000,10318164.000,11633957.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,709338.000,812763.000,520516.000,469519.000
AvailableForSaleSecurities,14172650.000,15649216.000,15463578.000,17155562.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,709338.000,812763.000,520492.000,469519.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,134169.000,98690.000,281031.000,207021.000
AvailableForSaleSecuritiesAmortizedCost,13597481.000,14935143.000,15224117.000,16893064.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,106218.000,79562.000,80676.000,64818.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,134169.000,98690.000,281031.000,207021.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,2463938.000,3032903.000,7648171.000,8142464.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,27951.000,19128.000,200355.000,142203.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,915551.000,1576058.000,6253723.000,6902047.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,1548387.000,1456845.000,1394448.000,1240417.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,1441509.000,1603698.000,1646576.000,1646453.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,1494889.000,1665396.000,1643823.000,1647786.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,953840.000,1820706.000,1819437.000,1718157.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,971715.000,1839613.000,1809470.000,1714094.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,3357434.000,3355570.000,3468619.000,4943064.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,3598651.000,3612178.000,3491663.000,5000480.000
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearAmortizedCostBasis,,49879.000,49915.000,49951.000
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,,49925.000,49931.000,49929.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,3595324.000,3519191.000,3333617.000,3276332.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,3690008.000,3636129.000,3325187.000,3276167.000
AvailableForSaleSecuritiesDebtSecurities,9755263.000,10803241.000,10320074.000,11688456.000
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,20.000,24.000,66.000,66.000
CashAndCashEquivalentsAtCarryingValue,3535682.000,3007229.000,3145745.000,2177660.000
CashFDICInsuredAmount,,,250000.000,
CashUninsuredAmount,0.000,,0.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,6.000,6.000,6.000,
ClassOfWarrantOrRightOutstanding,,,0.000,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,0.000,0.000,0.000,
CommonStockSharesAuthorized,9000000.000,9000000.000,9000000.000,9000000.000
CommonStockSharesIssued,5551348.000,5554134.000,5565943.000,5583702.000
CommonStockSharesOutstanding,5551348.000,5554134.000,5565943.000,5583702.000
CommonStockValue,555135.000,555414.000,556595.000,558371.000
DeferredPolicyAcquisitionCosts,124073.000,140050.000,153792.000,186846.000
FundsHeldUnderReinsuranceAgreementsAsset,138142.000,73337.000,31390.000,31597.000
Liabilities,6155957.000,7270708.000,7811006.000,9482372.000
LiabilitiesAndStockholdersEquity,18390582.000,19239097.000,19191989.000,20771856.000
LiabilityForFuturePolicyBenefits,3616529.000,4074028.000,4220215.000,4609783.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,27000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,27000.000,
OperatingLossCarryforwards,4606221.000,4896346.000,5050176.000,5250492.000
OtherAssets,702.000,12358.000,48448.000,889468.000
OtherLiabilities,1895.000,78426.000,4205.000,813909.000
PolicyholderContractDeposits,2402115.000,2938105.000,3398170.000,3856221.000
PrepaidExpenseCurrentAndNoncurrent,72438.000,26955.000,3474.000,
PropertyPlantAndEquipmentNet,264178.000,254509.000,244849.000,236265.000
RetainedEarningsAccumulatedDeficit,-6912954.000,-7267252.000,-7432236.000,-7600984.000
StockholdersEquity,12234625.000,11968389.000,11380983.000,11289484.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12234625.000,11968389.000,11380983.000,11289484.000
UnearnedPremiums,95421.000,110870.000,121944.000,133191.000
UnrecognizedTaxBenefits,,,0.000,
