,2011-01-02,2012-01-01,2012-12-30,2013-12-29,2014-12-28,2016-01-03,2017-01-01
AccretionExpense,,,2129000.000,2738000.000,2638000.000,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,7239000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,-58354000.000,373000.000,-8000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,155366000.000,,,-494691000.000,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,2565000.000,2338000.000,282000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,71725000.000,92153000.000,94385000.000,105771000.000,153189000.000,133454000.000,128538000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,42445000.000,43122000.000,17015000.000,53032000.000,126477000.000,,
AdvertisingExpense,,6800000.000,7300000.000,14500000.000,16400000.000,18500000.000,19500000.000
AllocatedShareBasedCompensationExpense,,92092000.000,94324000.000,105826000.000,152551000.000,132593000.000,129065000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,59924000.000,63565000.000,73007000.000,108357000.000,93607000.000,88096000.000
AmortizationOfAcquiredIntangibleAssets,,12689000.000,15541000.000,,,,
AmortizationOfDebtDiscountPremium,21407000.000,32173000.000,35004000.000,36237000.000,38069000.000,38517000.000,29732000.000
AmortizationOfIntangibleAssets,7805000.000,13600000.000,17100000.000,47115000.000,50669000.000,53732000.000,50960000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2418000.000,2556000.000,996000.000,124000.000,139000.000,459000.000
AssetImpairmentCharges,,0.000,,25214000.000,-2000000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,474000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,1400000.000,1600000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,388000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,477000.000,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,0.910,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,0.810,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,113869000.000,,,
BusinessAcquisitionsProFormaRevenue,,,,1433935000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountContingentAssetsAndLiabilitiesRecognizedLiability,10376000.000,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,4500000.000,-1975000.000,,,,
