,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,96000.000,,,,1671000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,179000.000,,,,201000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,1958000.000,,,,448000.000,,,,716000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,100000.000,,,,26000.000,,,,34000.000,,,,
AdvertisingExpense,593000.000,632000.000,632000.000,910000.000,505000.000,1347000.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,7356000.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,299000.000,260000.000,248000.000,224000.000,389000.000,428000.000,371000.000,519000.000,835000.000,558000.000,688000.000,2555000.000,1182000.000,1286000.000,1170000.000,1210000.000,1610000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,7676000.000,8263000.000,,13098000.000,13789000.000,12090000.000,19259000.000,14108000.000,13439000.000,13158000.000,14338000.000,16195000.000,14702000.000,14680000.000,18487000.000,20994000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,5908000.000,7384000.000,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,222000.000,243000.000,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,5210000.000,6275000.000,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,300000.000,700000.000,500000.000,400000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,278130.000,296175.000,341508.000,-594418.000,350712.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2420000.000,,,,-2441000.000,,,,2144000.000,,,,-1952000.000,,,,-218000.000,,,,-941000.000
CostsAndExpenses,23410000.000,21508000.000,24393000.000,26803000.000,27572000.000,28818000.000,32363000.000,35622000.000,40606000.000,40374000.000,51674000.000,48126000.000,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,2477000.000,,,,-211000.000,,,,-851000.000,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,498000.000,,,,-471000.000,,,,-692000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,100000.000,,,,,,,,,,,,
DepreciationDepletionAndAmortization,677000.000,,,,730000.000,,,,1001000.000,,,,863000.000,,,,1531000.000,,,,1603000.000
EarningsPerShareBasic,0.550,0.530,0.560,0.530,0.550,0.530,0.610,0.600,0.440,0.350,0.110,0.270,0.320,0.420,0.510,0.570,0.410,0.500,0.570,0.550,0.660
EarningsPerShareDiluted,0.530,0.520,0.550,0.520,0.540,0.520,0.590,0.580,0.430,0.340,0.110,0.260,0.310,0.410,0.500,0.570,0.400,0.490,0.560,0.540,0.650
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,72000.000,135000.000,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,67000.000,,,,61000.000,,,,
FinancingReceivableAllowanceForCreditLossesEffectOfChangeInMethod,,,,,,,,,,,,,,,,,,,-500000.000,,
FinancingReceivablePercentPastDue,,,,,,,,,,,,,,,,,0.062,,,,0.065
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,-362000.000,,,,5000.000,,,,-12000.000
GeneralAndAdministrativeExpense,,,,,,,,,,,,,32623000.000,28243000.000,26182000.000,28550000.000,29805000.000,29548000.000,30453000.000,28826000.000,31454000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,,,,,,,,6153000.000,6132000.000,,7419000.000,8447000.000,9531000.000,-16318000.000,12519000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,8130000.000,10508000.000,11097000.000,10197000.000,10997000.000,10565000.000,12103000.000,12589000.000,8975000.000,7063000.000,2235000.000,5666000.000,6585000.000,,10494000.000,,8391000.000,9580000.000,10496000.000,10481000.000,10019000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,8724000.000,,,,,,,
IncomeTaxExpenseBenefit,3008000.000,3888000.000,4109000.000,3560000.000,4069000.000,3909000.000,4478000.000,5004000.000,3365000.000,2649000.000,838000.000,2285000.000,2502000.000,3316000.000,3987000.000,4969000.000,3215000.000,3668000.000,4020000.000,4014000.000,2385000.000
IncomeTaxesPaid,2553000.000,,,,473000.000,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,,,604000.000,,,,320000.000,,,,1646000.000,,,,
IncreaseDecreaseInBookOverdrafts,5000.000,,,,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,,1400000.000,,,,,,,,,,,,
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,,,,,,,,,,,,,,-172000.000,247000.000,,124000.000,86000.000,3000.000,-43000.000,
IncreaseDecreaseInOtherOperatingAssets,4660000.000,,,,-2773000.000,,,,-185000.000,,,,-2433000.000,,,,1323000.000,,,,-298000.000
IncreaseDecreaseInOtherOperatingLiabilities,309000.000,,,,-1709000.000,,,,2008000.000,,,,580000.000,,,,998000.000,,,,-20000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,,,,,592000.000
IncreaseInRestrictedCash,,,,,,,,,,,,,,,,,312000.000,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,282976.000,287761.000,,410000.000,100000.000,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,224446.000,220483.000,,,,,,,,,,
InsuranceServicesRevenue,,,,,,,,,3295000.000,2481000.000,2636000.000,2261000.000,2929000.000,3120000.000,2767000.000,2838000.000,2939000.000,2601000.000,2346000.000,1570000.000,3805000.000
InterestAndFeeIncomeLoansAndLeases,26852000.000,28175000.000,31089000.000,33119000.000,34046000.000,34920000.000,39708000.000,43669000.000,44078000.000,42959000.000,48789000.000,48960000.000,47065000.000,47668000.000,49741000.000,51320000.000,51300000.000,52589000.000,57420000.000,59654000.000,59255000.000
InterestExpense,3540000.000,2341000.000,2705000.000,3024000.000,3081000.000,3241000.000,3913000.000,3909000.000,3763000.000,3556000.000,3848000.000,3780000.000,3604000.000,3932000.000,4335000.000,4350000.000,4710000.000,4811000.000,5116000.000,5287000.000,5213000.000
InterestExpenseLongTermDebt,2510000.000,2341000.000,2705000.000,3024000.000,3081000.000,3241000.000,3913000.000,3909000.000,,,,,,,,,,,,,
InterestExpenseRelatedParty,1030000.000,,,,0.000,0.000,,,,,,,,,,,,,,,
InterestPaidNet,,,,,,,,,3612000.000,,,,3478000.000,,,,4161000.000,,,,4980000.000
LaborAndRelatedExpense,7975000.000,8251000.000,8539000.000,8601000.000,10033000.000,9787000.000,9589000.000,10459000.000,11174000.000,13068000.000,14042000.000,17099000.000,19760000.000,16211000.000,15993000.000,17283000.000,17127000.000,16674000.000,18180000.000,16998000.000,18168000.000
LeaseAndRentalExpense,,,,,,,,,,,,,,,,,,1700000.000,1800000.000,,
MarketingExpense,,,,,,,983000.000,,982000.000,1750000.000,1756000.000,1842000.000,2471000.000,2009000.000,1134000.000,1403000.000,1515000.000,2062000.000,1786000.000,1474000.000,1205000.000
NetCashProvidedByUsedInFinancingActivities,4492000.000,,,,-18330000.000,,,,-52246000.000,,,,-29098000.000,,,,-23686000.000,,,,-30526000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4492000.000,,,,-18330000.000,,,,-52246000.000,,,,-29098000.000,,,,-23686000.000,,,,-30526000.000
NetCashProvidedByUsedInInvestingActivities,-16503000.000,,,,-872000.000,,,,29326000.000,,,,6717000.000,,,,3199000.000,,,,759000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-16503000.000,,,,-872000.000,,,,29326000.000,,,,6717000.000,,,,3199000.000,,,,759000.000
NetCashProvidedByUsedInOperatingActivities,9591000.000,,,,16761000.000,,,,25064000.000,,,,20429000.000,,,,20269000.000,,,,28826000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,9591000.000,,,,16761000.000,,,,25064000.000,,,,20429000.000,,,,20269000.000,,,,28826000.000
NetIncomeLoss,5122000.000,6620000.000,6988000.000,6637000.000,6928000.000,6656000.000,7625000.000,7585000.000,5610000.000,4414000.000,1397000.000,3381000.000,4083000.000,5408000.000,6507000.000,7367000.000,5176000.000,5912000.000,6476000.000,6467000.000,7634000.000
OccupancyNet,,,,,,,,,3420000.000,3713000.000,4179000.000,4115000.000,4125000.000,4256000.000,4590000.000,4804000.000,4863000.000,4770000.000,5175000.000,5251000.000,5285000.000
OtherExpenses,2330000.000,2290000.000,2832000.000,3048000.000,3366000.000,3341000.000,3633000.000,5211000.000,4322000.000,4667000.000,5307000.000,5340000.000,6267000.000,5767000.000,4465000.000,5060000.000,6300000.000,6042000.000,5312000.000,5103000.000,6796000.000
OtherIncome,2203000.000,1331000.000,1712000.000,745000.000,1590000.000,1490000.000,1758000.000,1978000.000,2208000.000,1997000.000,2484000.000,2571000.000,2530000.000,2213000.000,2588000.000,2527000.000,2458000.000,2135000.000,2709000.000,2797000.000,2760000.000
PaymentsForProceedsFromLoansAndLeases,,,,,,,,,,,,,-7020000.000,,,,-6069000.000,,,,-3387000.000
PaymentsForProceedsFromProductiveAssets,529000.000,,,,,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,,,8871000.000,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,1000.000,,,,1000.000,,,,247000.000,,,,195000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,283000.000,,,,92000.000,,,,1647000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,0.000,,,,,,,,,,,,,,,,
PaymentsToAcquireFinanceReceivables,27967000.000,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,,,,827000.000,,,,1049000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,943000.000,,,,950000.000,,,,303000.000,,,,1772000.000,,,,1545000.000
PremiumsEarnedNet,,,,,,,3000000.000,,,,,,,,,,,,,,
ProceedsAndExcessTaxBenefitFromSharebasedCompensation,,,,,,,,,,,,,,,,,,,,,1500000.000
ProceedsFromInsuranceSettlementInvestingActivities,,,,,,,,,,,,,,,,,41000.000,,,,
ProceedsFromRepaymentsOfLinesOfCredit,3598000.000,,,,-19342000.000,,,,-52435000.000,,,,-28881000.000,,,,-5588000.000,,,,-22056000.000
ProceedsFromRepaymentsOfOtherDebt,,,,,,,,,,,,,,,,,-8949000.000,,,,-6628000.000
ProceedsFromSaleAndCollectionOfFinanceReceivables,11993000.000,,,,71000.000,,,,30276000.000,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,558000.000
ProceedsFromStockOptionsExercised,,,,,536000.000,,,,90000.000,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,,,8071000.000,8405000.000,11078000.000,11638000.000,16945000.000,13620000.000,22542000.000,15950000.000,9712000.000,12102000.000,14085000.000,11449000.000,13791000.000,13386000.000,16410000.000,19427000.000,19134000.000
ProvisionForLoanLeaseAndOtherLosses,5627000.000,,,,,,,,,,,,,,,,,,,,
ProvisionForLoanLossesExpensed,5627000.000,5908000.000,7384000.000,8846000.000,,,,,,,,,,,,,,,,,
RestrictedStockExpense,,,,,,,,,,,,,1530000.000,,,,,,,,
Revenues,31540000.000,32016000.000,35490000.000,37000000.000,38569000.000,39383000.000,44466000.000,48211000.000,49581000.000,47437000.000,53909000.000,53792000.000,52524000.000,53001000.000,55096000.000,56685000.000,56697000.000,57325000.000,62475000.000,64021000.000,65820000.000
SalesRevenueNet,29337000.000,30685000.000,33778000.000,36255000.000,36979000.000,37893000.000,42708000.000,46233000.000,47373000.000,45440000.000,51425000.000,51221000.000,49994000.000,50788000.000,52508000.000,54158000.000,54239000.000,55190000.000,59766000.000,61224000.000,63060000.000
ShareBasedCompensation,22000.000,,,,179000.000,,,,201000.000,272000.000,352000.000,1487000.000,1906000.000,,,,448000.000,,,,822000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,0.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,0.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,100000.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,16.730,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,57000.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,15.000,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,,,0.000,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,0.485,,,,,,,,0.478,,,,0.462,,,,0.442
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.018,,,,,,,,0.018,,,,0.014,,,,0.022
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,1423000.000,,29000.000,,316000.000,,,,258000.000,636000.000,630000.000,0.000,248000.000,22000.000,708000.000,419000.000,4725000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,0.000,,,,,,,,10000.000,,,,4000.000,,,,6000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,100000.000,0.000,0.000,27000.000,,0.000,0.000,,101000.000,,,,158000.000,,,,82000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,5.460,,,,5.460,,,,8.640,,,,8.380,,,,6.210
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,0.000,,,,,,,,15.290,,,,15.660,,,,15.680
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,16.730,,,,,,,,15.550,,,,17.080,,,,19.990
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,,,,,,,439000.000,411000.000,42000.000,315000.000,302000.000,345000.000,,,302000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,,,,75000.000,,,,,,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,,,,,,,15.460,,,,7.330,6.950,8.560,-15.710,7.740,6.530,8.360,-14.890,8.970
SharesPaidForTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,95000.000,,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,3150000.000,,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,,,,,,,,,,99000.000,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,98000.000,,,,16000.000,,,,37000.000,,,,33000.000,,,,255000.000
