,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,400702.000,24984.000,51318.000,86512.000,74462.000
AccountsPayableCurrent,670.000,1940.000,4383.000,5749.000,3245.000,1450.000,6821.000,17100.000,6735.000,8934.000,2972.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,36468.000,45668.000,44291.000,51774.000,68724.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,2722.000,39840.000,98569.000,94847.000,43631.000
AdditionalPaidInCapital,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,2400.000,30814.000,-531878.000,-360607.000,-360607.000,-360607.000,-338845.000
Assets,45671.000,48714.000,48323.000,46537.000,46100.000,50810.000,51132.000,54607.000,52710.000,58603.000,7775.000,135113.000,222583.000,193814.000,102585.000,737388.000
AssetsCurrent,1999.000,1932.000,2291.000,755.000,568.000,2168.000,500.000,4225.000,110.000,115.000,7775.000,47252.000,144430.000,133196.000,44999.000,23793.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,6035.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,35.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,6000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,47043.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,,,,195000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,9448.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,251490.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,-245456.000,,,,
Cash,1999.000,1932.000,1791.000,255.000,68.000,1668.000,0.000,4225.000,110.000,115.000,7775.000,17110.000,4949.000,1577.000,17334.000,15290.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,4949.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,220000.000,220000.000,220000.000,220000.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,4000000000.000,4000000000.000,4000000000.000,4000000000.000,4000000000.000,4000000000.000
CommonStockSharesIssued,10000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20100000.000,20100000.000,802346.000,500802346.000,720802346.000,720802346.000,720802346.000,720802346.000
CommonStockSharesOutstanding,10000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20100000.000,20100000.000,802346.000,500802346.000,720802346.000,720802346.000,720802346.000,720802346.000
CommonStockValue,10000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20100.000,20100.000,802.000,500802.000,720802.000,720802.000,720802.000,720802.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,195000.000,195000.000,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,0.050,0.050,0.050,0.050,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,85840.000,,,,340504.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,37460.000,,,,340504.000,
Deposits,,,,,,,,,,,,-1752.000,-1722.000,-3209.000,-23194.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,67896.000,84624.000,94156.000,102707.000,108440.000,132035.000,138252.000,160906.000,169937.000,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,19775.000,,,,
DueFromRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,636699.000
DueToOtherRelatedPartiesClassifiedCurrent,1718.000,0.000,0.000,,,,,,,,,,,,,637000.000
DueToRelatedPartiesCurrent,,,,,,,,,,,23468.000,71508.000,624526.000,663821.000,782499.000,1576110.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,333.000,583.000,833.000,1083.000,1333.000,1583.000,1833.000,2115.000,2427.000,2740.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,4760.000,4760.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,500.000,250.000,1000.000,750.000,500.000,250.000,1000.000,750.000,625.000,313.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1250.000,1250.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1250.000,1250.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1250.000,1250.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1250.000,1250.000,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,12500.000,,,,,
FiniteLivedIntangibleAssetsNet,9917.000,9667.000,9417.000,9167.000,8917.000,8667.000,8417.000,8167.000,10385.000,10073.000,,,,,,
Liabilities,103567.000,113338.000,122479.000,129244.000,134540.000,162845.000,169384.000,195513.000,200147.000,210515.000,221440.000,667210.000,649510.000,715139.000,869011.000,1650572.000
LiabilitiesAndStockholdersEquity,45671.000,48714.000,48323.000,46537.000,46100.000,50810.000,51132.000,54607.000,52710.000,58603.000,7775.000,135113.000,222583.000,193814.000,102585.000,737388.000
LiabilitiesCurrent,103567.000,113338.000,122479.000,129244.000,134540.000,162845.000,169384.000,195513.000,200147.000,210515.000,221440.000,667210.000,649510.000,715139.000,869011.000,1650572.000
LiabilitiesNoncurrent,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,,,
MineralPropertiesAccumulatedImpairment,,,,,,,,,,,48415.000,,,,,
MineralPropertiesGross,,,,,,,,,,,48415.000,,,,,
MineralRights,33255.000,36615.000,36615.000,36615.000,36615.000,39975.000,42215.000,42215.000,42215.000,48415.000,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,102897.000,111398.000,118095.000,123495.000,131295.000,161395.000,162563.000,178413.000,193412.000,201581.000,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,101179.000,111398.000,118095.000,,,,162563.000,178413.000,193412.000,201581.000,,,,,,21404.000
OperatingLossCarryforwards,,,,,,,,,,,245281.000,,,,1001483.000,
OtherAssets,500.000,500.000,,,,,,,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,,10367.000,139481.000,131619.000,,
OtherFiniteLivedIntangibleAssetsGross,,10000.000,,,,,,,,,,,,,,
OtherReceivables,,,,,,,,,,,,8615.000,5336.000,16212.000,4471.000,4868.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
PrepaidExpenseCurrent,,,500.000,500.000,500.000,500.000,500.000,0.000,0.000,0.000,,10367.000,139481.000,131619.000,27665.000,8503.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,124328.000,123821.000,104909.000,109360.000,145620.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,87861.000,78153.000,60618.000,57586.000,76896.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,-174412.000,-245281.000,-503743.000,-606962.000,-760089.000,-1001468.000,-1118772.000
