,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,5745.000,5745.000,,,,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,14000.000,12000.000,9000.000,12000.000,19353.000,27000.000,52613.000,46910.000,42731.000,27732.000,52301.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,7005.000,,,,,,,2500.000,0.000,0.000,0.000,12500.000
AccountsPayableTrade,,,,8245.000,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,5745.000,,8245.000,8245.000,8245.000,2000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,0.000,0.000,0.000,,,18000.000,27000.000,13250.000,,3112.000,2807.000,4236.000,,6459.000,7241.000,7634.000,,11034.000,6358.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,2192.000,3112.000,2807.000,4236.000,5052.000,16459.000,9741.000,8221.000,10859.000,15187.000,13807.000
AdditionalPaidInCapital,,,155869.000,176865.000,176865.000,176865.000,176865.000,203115.000,1075598.000,1258691.000,1342523.000,1367473.000,4832054.000,4882952.000,4903411.000,4994529.000,5011145.000,5112832.000,5132526.000
AdditionalPaidInCapitalCommonStock,149869.000,152869.000,,,,,,,,,,,,,,,,,
Assets,0.000,0.000,0.000,,,,,,127739.000,78550.000,76193.000,229359.000,176299.000,85996.000,76073.000,68074.000,81120.000,88549.000,77054.000
AssetsCurrent,0.000,0.000,0.000,,,,,,125450.000,40276.000,37817.000,192312.000,141580.000,54141.000,46010.000,40338.000,77802.000,85863.000,75000.000
Cash,0.000,0.000,0.000,,,,,,125450.000,40276.000,31817.000,25645.000,63914.000,19141.000,11010.000,5338.000,1802.000,9863.000,0.000
CashEquivalentsAtCarryingValue,,,,,,,,,125450.000,40276.000,31817.000,25645.000,63914.000,19141.000,11010.000,5338.000,1802.000,9863.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,100000000.000,100000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,12162040.000,12162040.000,12162040.000,12162040.000,12162040.000,12162040.000,12162040.000,12162040.000,51002565.000,51409565.000,51577565.000,51627565.000,47421565.000,47523565.000,47564565.000,47747165.000,47780465.000,48841071.000,50274070.000
CommonStockSharesOutstanding,12162040.000,12162040.000,12162040.000,12162010.000,12162010.000,12162040.000,12162040.000,12162040.000,51002565.000,51409565.000,51577565.000,51627565.000,46546565.000,46648565.000,46689565.000,46872165.000,46905465.000,47966071.000,49399070.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,500000.000,,,,,,,
CommonStockValue,12162.000,12162.000,12162.000,12162.000,12162.000,12162.000,12162.000,12162.000,51003.000,51410.000,51578.000,51628.000,47422.000,47524.000,47565.000,47747.000,47781.000,48842.000,50275.000
ConvertibleDebt,,,,,,,,,,,,,,,,50000.000,50000.000,204242.000,185538.000
