,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,11975000.000,13941000.000
AccountsReceivableNetCurrent,54349000.000,51749000.000
AccruedIncomeTaxesCurrent,375000.000,1647000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-855000.000,-2846000.000
AdditionalPaidInCapital,1805627000.000,1812757000.000
Assets,327113000.000,339465000.000
AssetsCurrent,139440000.000,154852000.000
CashAndCashEquivalentsAtCarryingValue,71720000.000,88090000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,350000000.000,350000000000.000
CommonStockSharesIssued,53925731.000,55019593.000
CommonStockSharesOutstanding,53925731.000,55019593.000
CommonStockValue,539000.000,550000.000
DeferredRevenueCurrent,50018000.000,45721000.000
EmployeeRelatedLiabilitiesCurrent,14249000.000,13584000.000
FiniteLivedIntangibleAssetsNet,10411000.000,9662000.000
Goodwill,148236000.000,147095000.000
Liabilities,83430000.000,82592000.000
LiabilitiesAndStockholdersEquity,327113000.000,339465000.000
LiabilitiesCurrent,80346000.000,78607000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,36000.000,20000.000
OtherAssetsCurrent,8759000.000,9967000.000
OtherAssetsNoncurrent,7830000.000,6133000.000
OtherLiabilitiesCurrent,3281000.000,3694000.000
OtherLiabilitiesNoncurrent,3084000.000,3985000.000
PrepaidExpenseCurrent,4612000.000,5046000.000
PropertyPlantAndEquipmentNet,21196000.000,21723000.000
RestructuringReserveCurrent,412000.000,0.000
RetainedEarningsAccumulatedDeficit,-1561628000.000,-1553588000.000
StockholdersEquity,243683000.000,256873000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,243683000.000,256873000.000
