,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,-248000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,158000.000,13000.000,,48000.000,,,,40000.000,
AllocatedShareBasedCompensationExpense,,,,13000.000,48000.000,52000.000,38000.000,160000.000,40000.000,62000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,24000.000,11000.000,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,0.000,0.000,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,,,,,,,-3000.000,
AmortizationOfIntangibleAssets,,,,,,5000.000,17000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,483000.000,,129000.000,,407000.000,416000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,436000.000,,100000.000,,,,764000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,241000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,1148000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,907000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,,,300000.000,100000.000,152000.000,49000.000,95000.000,50000.000,63000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,12384000.000,5729000.000,7119000.000,2325000.000,6117000.000,9397000.000,10995000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,-11000.000,0.000,7000.000,0.000,2000.000,0.000,4000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,420000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,1148000.000,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,-728000.000,
AverageBalanceDuringPeriodOfLoansHeldInPortfolio,,,,,73560000.000,,,,,
BankOwnedLifeInsuranceIncome,,,8000.000,,19000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-1504000.000,,,,-1288000.000,
CommunicationsAndInformationTechnology,,,,12000.000,23000.000,29000.000,29000.000,30000.000,26000.000,28000.000
ComprehensiveIncomeNetOfTax,,,397000.000,318000.000,281000.000,-1598000.000,-654000.000,-1245000.000,395000.000,627000.000
DepreciationAmortizationAndAccretionNet,,,34000.000,,52000.000,,,,82000.000,
EarningsPerShareBasic,0.040,0.060,-0.020,0.030,0.070,0.170,-0.250,-0.250,-0.140,-0.010
EarningsPerShareDiluted,0.040,0.060,-0.020,0.030,0.070,0.170,-0.250,-0.250,-0.140,-0.010
FederalDepositInsuranceCorporationPremiumExpense,,,,,,30000.000,24000.000,,33000.000,34000.000
FeesAndCommissions,19000.000,16000.000,15000.000,20000.000,19000.000,23000.000,31000.000,33000.000,27000.000,30000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,21000.000,13000.000,,10000.000,24000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,7000.000,0.000,,0.000,0.000
ForeclosedRealEstateExpense,,,,,,12000.000,20000.000,,,270000.000
GainLossOnSaleOfInvestments,225000.000,333000.000,114000.000,289000.000,100000.000,145000.000,49000.000,93000.000,50000.000,59000.000
GainLossOnSaleOfLoansAndLeases,,,,0.000,1525000.000,,,,,
GainLossOnSaleOfMortgageLoans,,,,,1414000.000,,,,856000.000,
