,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30
AdvertisingExpense,,,,33787.000,491.000,1028.000,11515.000,1479.000,461.000,365.000,11515.000,-10763.000,,
AmortizationOfAcquiredIntangibleAssets,,,,,250.000,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,372970.000,698741.000,303351.000,194164.000,100823.000,69027.000,88446.000,116483.000,77333.000,330000.000,156250.000,156250.000
AmortizationOfDeferredCharges,,,,,,,,,,,,,15000.000,
AmortizationOfIntangibleAssets,,,,,,250.000,250.000,,250.000,281.000,237.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,592630875.000,,,,293423722.000,,,,,
AssetImpairmentCharges,,989.000,9893.000,,0.000,,,,,,,,,
CashPeriodIncreaseDecrease,,,-99613.000,,7999.000,,,,310240.000,,,,-41755.000,
CostOfGoodsAndServicesSoldDepreciationAndAmortization,,,,,,,,,,,,,25286.000,2545.000
CostOfGoodsSoldDepreciation,39043.000,37374.000,34417.000,39338.000,39422.000,39423.000,39422.000,27417.000,26616.000,26647.000,26678.000,26232.000,,
DebtConversionConvertedInstrumentAmount1,,,,,0.000,,,,0.000,,,,,
Depreciation,,,,39338.000,39172.000,39423.000,38672.000,27417.000,26366.000,26647.000,26366.000,26794.000,,
DepreciationDepletionAndAmortization,,,34417.000,,39422.000,,,,26616.000,,,,25286.000,
EarningsPerShareBasicAndDiluted,-0.001,-0.000,-0.002,-0.003,-0.001,-0.000,0.033,-0.049,-0.001,-0.001,-0.000,-0.009,-0.000,0.000
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,-3179.000,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,2500.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-991.000,-2723.000,-746.000,-1543.000,884.000,1549.000,-949.000,1371.000,1611.000,-1430.000,2017.000,1727.000,1118.000,596.000
GainLossOnDispositionOfAssets1,,,,,,,940879.000,,,,0.000,,,
GainLossOnSaleOfOtherAssets,,,,,,,,,,,,,1433.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,0.000,,,,,,,5394.000,,,0.000
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,,,,,,,,,,,,-1433.000,398417.000
GainsLossesOnExtinguishmentOfDebt,0.000,3012.000,0.000,-1016674.000,,111676.000,82729.000,,3179.000,29015.000,0.000,222431.000,0.000,0.000
GainsLossesOnSalesOfAssets,-14500.000,0.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,398483.000,324170.000,624805.000,338794.000,198513.000,181281.000,267239.000,167988.000,245560.000,136853.000,147963.000,146746.000,111940.000,37145.000
GrossProfit,-39043.000,-45042.000,-39388.000,-279926.000,-39422.000,-39423.000,-39422.000,-27417.000,-26616.000,-26647.000,-26678.000,-26232.000,-25286.000,-2545.000
IncomeLossAttributableToNoncontrollingInterest,,,,,-2052.000,-1376.000,-5663.000,-1492.000,-5437.000,-2333.000,-1119.000,8889.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-222937.000,-516755.000,783537.000,-517850.000,-296140.000,-697985.000,-362654.000,,,
IncomeTaxesPaid,,,0.000,,0.000,,,,0.000,,,,,
IncomeTaxesPaidNet,,,,,,,,,,170000.000,,,,
IncreaseDecreaseInAccountsPayable,,,189436.000,,46880.000,,,,9218.000,,,,-12443.000,
IncreaseDecreaseInAccountsReceivable,,,-1313.000,,0.000,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,25422.000,,32069.000,,,,6397.000,,,,29260.000,
IncreaseDecreaseInDeposits,,,-4148.000,,0.000,,,,-50000.000,,,,0.000,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,,,,,,,248087.000,,,,0.000,
IncreaseDecreaseInDerivativeLiabilities,,,-66969.000,47226.000,-696588.000,38314.000,-217963.000,155996.000,-138189.000,65348.000,0.000,685103.000,0.000,0.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,74479.000,,,,199160.000,,,,,
IncreaseDecreaseInInterestPayableNet,,,66606.000,,72923.000,,,,60948.000,,,,59613.000,
IncreaseDecreaseInInventories,,,-39826.000,,0.000,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,,,,6000.000,,,,,
IncreaseDecreaseInPrepaidExpense,,,5112.000,,-899.000,,,,-249.000,,,,0.000,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,,,50000000.000,,,,,
InterestAndOtherIncome,,,,0.000,,,19767.000,,8201.000,5783.000,5783.000,0.000,0.000,0.000
InterestCostsCapitalized,,,0.000,,,,,,,,,,,
InterestExpense,-68637.000,-76915.000,411323.000,118030.000,379123.000,176798.000,70533.000,116295.000,126698.000,141805.000,118091.000,113093.000,59613.000,61789.000
InterestExpenseRelatedParty,,,,40233.000,,,,,,,,,,
InterestExpenseShortTermBorrowings,,,,,27529.000,,,,5150.000,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,-348404.000,143784.000
