,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,543157.000,545202.000,2045.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,,,,,,,,,,,-70002.000,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,22755.000,,
AmortizationOfFinancingCosts,900.000,1050.000,150.000,,,,150.000,,,,150.000,,
AmortizationOfIntangibleAssets,119141.000,121017.000,1876.000,,,,1876.000,,,,,,
CashAcquiredFromAcquisition,1429.000,1429.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-94021.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,-48810.000,-34007.000,,-32787.000,,
DividendsSharebasedCompensationStock,2861976.000,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,-0.000,-0.000,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,-0.000,,
EarningsPerShareDiluted,,,,,,,,-0.000,-0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,107465.000,107465.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-53547.000,,,180955.000,,,,,,,,,
GeneralAndAdministrativeExpense,17780.000,14796.000,15587.000,18222.000,16492.000,24477.000,12462.000,13964.000,14066.000,21961.000,12045.000,3100.000,6486.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,568913.000,,,,,,,,,,,,
ImpairmentOfIntangibleAssetsFinitelived,,568913.000,,,,,,,,,,,
ImpairmentOfRealEstate,383535.000,383535.000,,,,,,,,,,,
IncomeLossFromContinuingOperations,-51549.000,-28128.000,-29727.000,-44105.000,-25927.000,-32901.000,-25767.000,-38954.000,-25415.000,-34013.000,-22753.000,-25240.000,-16188.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-64701.000,-42633.000,-35703.000,130436.000,-34941.000,526035.000,-35273.000,-48810.000,-34007.000,-45948.000,-32787.000,-35849.000,-27046.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.000,-0.000,,,,-0.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,0.000,-0.000,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,0.000,-0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,8657.000,,,,1709.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,10083.000,,
IncreaseDecreaseInIntangibleAssetsCurrent,,,,,,,,,,,70002.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,7110.000,,,,8040.000,,
InsuranceCommissions,,69000.000,,,,,,,,,,,
InterestAndDividendIncomeOperating,82088.000,82088.000,,,,,,,,,,,
InterestCostsIncurred,,,,,,,,-9856.000,-8592.000,,-10034.000,-10609.000,-10858.000
InterestPaid,,8381.000,3614.000,,,,,,,,,,
InterestPaidCapitalized,,-14506.000,-5976.000,-8399.000,-9014.000,-9648.000,-9506.000,,,,,,
LegalFees,46154.000,46154.000,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,7694886.000,7794812.000,84291.000,,,,9844.000,,,,12805.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7694886.000,7794812.000,84291.000,,,,9844.000,,,,12805.000,,
NetCashProvidedByUsedInInvestingActivities,-1933704.000,-1933704.000,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1933704.000,-1933704.000,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-5855203.000,-5861108.000,-84291.000,,,,-9844.000,,,,-12805.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5855203.000,-5861108.000,-84291.000,,,,-9844.000,,,,-12805.000,,
NetIncomeLoss,,,,,,,-35273.000,,,,-32787.000,-35849.000,-27046.000
NetIncomeLossAttributableToParentDiluted,,,-35703.000,,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,-42633.000,,,,,,,,,,-0.000,-0.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,,,-0.000,-0.000
OperatingCostsAndExpenses,,28128.000,,,,,,,,,,,
OperatingExpenses,32755.000,,29727.000,44105.000,25927.000,32901.000,25767.000,38954.000,25415.000,34013.000,22753.000,25240.000,16188.000
OtherExpenses,,32755.000,,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,,6465.000,,,,,,,,,,,
OtherNoncashIncomeExpense,-13152.000,-14506.000,-5976.000,174541.000,-9014.000,558936.000,-9506.000,,,,,,
OtherOperatingIncomeExpenseNet,,,,,,,,-9856.000,-8592.000,,-10034.000,-10609.000,-10858.000
ProFormaWeightedAverageSharesOutstandingDiluted,,,,93116811.000,82329481.000,,,,,,,,
ProceedsFromConvertibleDebt,995524.000,1102793.000,84291.000,,,,13250.000,,,,22580.000,,
ProceedsFromIssuanceOfCommonStock,6655889.000,6655889.000,,,,,,,,,,,
ProceedsFromIssuanceOfWarrants,3000.000,3000.000,,,,,,,,,,,
ProfessionalFees,33769.000,13331.000,14140.000,25883.000,9435.000,8424.000,13305.000,24990.000,11349.000,12052.000,10708.000,22140.000,9702.000
ProfitLoss,,,,130436.000,-34941.000,,-35273.000,,,,,,
PropertyPlantAndEquipmentAdditions,-1327070.000,-1327070.000,,,,,,,,,,,
