,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentForAmortization,407439.000,780550.000,1438800.000,1881796.000,2124723.000,2249853.000,2830850.000,2738498.000,2854382.000,2868329.000,2759098.000,2987482.000,3068347.000,3167393.000,2879842.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,1097216.000,,,,808173.000,,,,97.000,,,,
AmortizationOfIntangibleAssets,,,1907168.000,,,,3555428.000,,,,3478886.000,,,,3686752.000
BusinessCombinationAcquisitionRelatedCosts,1526728.000,1512112.000,2075984.000,1322738.000,1309232.000,1204348.000,849894.000,673233.000,74930.000,76037.000,0.000,0.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,393600.000,,,,-8185131.000,,,,-422797.000,,,,-128004.000
CommonStockDividendsPerShareDeclared,,,0.370,,,,0.370,,,,0.380,,,,0.380
ComprehensiveIncomeNetOfTax,,,,,-2720086.000,,-745995.000,679556.000,-278921.000,348719.000,1674811.000,1290267.000,1851393.000,940470.000,424131.000
ContributionOfProperty,,,,,,,,,,,,,,,160000.000
CostsAndExpenses,4864581.000,,,,,,,,,,,,,,
Depreciation,805102.000,1351492.000,2391554.000,3039506.000,3401365.000,3590481.000,4299420.000,4431200.000,4508784.000,4529139.000,4448170.000,4569573.000,4686089.000,4851587.000,4595705.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,1322092.000,1966072.000,2859540.000,3604821.000,4435097.000,3987592.000,5608852.000,5635169.000,5711878.000,6513201.000,6403750.000,6193327.000,6576340.000,6748764.000,6647708.000
Dividends,,,3773728.000,,,,6837900.000,,,,7646192.000,,,,7677386.000
EarningsPerShareBasicAndDiluted,-0.650,-0.490,-0.270,-0.160,-0.170,-0.030,-0.050,-0.030,0.010,0.020,0.080,0.080,0.070,0.070,0.040
GeneralAndAdministrativeExpense,581675.000,923832.000,966762.000,1078189.000,1366301.000,1402894.000,1353553.000,1278578.000,477548.000,690775.000,1579128.000,1565255.000,2146489.000,2606810.000,1681513.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2030495.000,-2616155.000,-2652122.000,-1973100.000,-2408440.000,-1276545.000,-788621.000,-518758.000,301900.000,215900.000,1714887.000,1723285.000,1509586.000,1261591.000,931189.000
IncomeTaxExpenseBenefit,17811.000,24207.000,45079.000,48343.000,46299.000,34595.000,51605.000,47812.000,57223.000,46913.000,35068.000,26075.000,57541.000,39184.000,41090.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-1509011.000,,,,-1858991.000,,,,-1613791.000,,,,-2388800.000
IncreaseDecreaseInAccountsReceivable,,,229614.000,,,,632794.000,,,,20389.000,,,,122589.000
IncreaseDecreaseInDeferredRentReceivables,,,729928.000,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,711438.000,,,,553527.000,,,,-70426.000,,,,40265.000
IncreaseDecreaseInDueToRelatedParties,,,-172449.000,,,,-140159.000,,,,0.000,,,,
IncreaseDecreaseInLeaseAcquisitionCosts,,,573197.000,,,,93679.000,,,,50159.000,,,,1802295.000
