,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,1918714.000,3828276.000,733675.000,613543.000,579300.000,687075.000,1062044.000,1067146.000,2499522.000,1465170.000,1776997.000,1551016.000,1713823.000,1422807.000,1493758.000
AccountsReceivableGross,,,,,1345317.000,1251933.000,1305275.000,,2882744.000,1844015.000,1474960.000,2203124.000,1273155.000,1526528.000,2369320.000
AccountsReceivableNetCurrent,1168754.000,2064939.000,636716.000,1161342.000,1305317.000,1211933.000,1387903.000,1836151.000,3046678.000,1804477.000,1517740.000,2256302.000,1252054.000,1513038.000,2361096.000
AccruedIncomeTaxes,330000.000,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,,90000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,668488.000,1097338.000,1134828.000,929094.000,908072.000,1271487.000,1061727.000,1287299.000,1305447.000,1335941.000,1708284.000,1370611.000,1168880.000,920057.000,1148435.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1527026.000,1845931.000,2175133.000,2508839.000,2821783.000,3144242.000,3483072.000,3811211.000,4176110.000,4535232.000,4768093.000,5111192.000
AdditionalPaidInCapital,8929055.000,8550435.000,8597904.000,9327937.000,9341235.000,9354914.000,9364418.000,9373915.000,9348324.000,9694608.000,21191677.000,22879549.000,22970796.000,23125929.000,23323439.000
AllowanceForDoubtfulAccountsReceivable,,,,,40000.000,40000.000,35680.000,,58000.000,,,,41000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,20000.000,,,,,57680.000,57680.000,40680.000,40680.000,40680.000,25225.000,25224.000
Assets,23138168.000,43371401.000,35258580.000,34737937.000,32947118.000,31948978.000,31560701.000,31168301.000,32287718.000,30173572.000,29696545.000,33574088.000,32158199.000,30738854.000,30682373.000
AssetsCurrent,12450576.000,15927380.000,8026092.000,6473286.000,5530870.000,4597793.000,4598783.000,4952618.000,6598668.000,4525359.000,4388908.000,4527409.000,5438784.000,4260364.000,4557138.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,98103.000,23487.000,
BankLoans,391167.000,2964703.000,359595.000,325359.000,,,,,,,,,,,
BillingsInExcessOfCostCurrent,73415.000,,,,,,,,,,,,128352.000,115934.000,75035.000
BuildingsAndImprovementsGross,,,,292690.000,292690.000,292690.000,292690.000,292690.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5043285.000,5251148.000,4759341.000,1819681.000,2031039.000,865977.000,1212196.000,869695.000,1280681.000,1351950.000,1722584.000,1365607.000,3143899.000,1726718.000,1591588.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,3161817.000,1738242.000,1591588.000
CashFDICInsuredAmount,,,,,250000.000,,,,250000.000,,,,250000.000,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,150000.000,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,21939944.000,22059803.000,22194178.000,22915849.000,,23371105.000,23604180.000,23893428.000,24449626.000,25424430.000,25364430.000,36114430.000,36614430.000,36614430.000,36864430.000
CommonStockSharesOutstanding,21752840.000,21870199.000,22004574.000,22726245.000,,23181501.000,23414576.000,23703824.000,24260022.000,25234826.000,25174826.000,35924826.000,36424826.000,36424826.000,36674826.000
CommonStockValue,2194.000,2206.000,2220.000,2292.000,,2338.000,2361.000,2389.000,2445.000,2503.000,2536.000,3611.000,3661.000,3661.000,3686.000
