,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,750.000,750.000,750.000,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,1012500.000,,50000.000,,,,375967.000,109500.000,119125.000,92931.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,,92500.000,323349.000,86291.000,110539.000
CashPeriodIncreaseDecrease,,-2230.000,8607.000,3793.000,,1700.000,,,,5980.000,,,,-288796.000,,,,1671.000,,,
CostOfGoodsSold,36068.000,13832.000,25749.000,38029.000,14546.000,8778.000,,,,,,1832.000,,364.000,2854.000,6800.000,37805.000,24260.000,,,
Depreciation,,,,,,,,,,,,,,691.000,,,,706.000,,,
EarningsPerShareBasic,-0.010,-0.010,-0.000,-0.010,-0.020,-0.010,-0.010,-0.010,0.000,-0.000,-0.010,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,-0.130,,-0.030,-0.020,-0.040,-0.220,-0.030,-0.030,-0.500,0.340
GainLossOnDispositionOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,-258766.000,
GainLossOnInvestments,,,,,,,,,,,,,,,,,,,,-599475.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,11956.000,,,,,,,,-10775.000,,40000.000,
GainsLossesOnRestructuringOfDebt,,,,,,,,,,,,,,,,,,-10772.000,-478239.000,-418079.000,-307895.000
GeneralAndAdministrativeExpense,10716.000,11797.000,13862.000,13767.000,15666.000,12922.000,7324.000,9551.000,5371.000,13978.000,8321.000,95314.000,7519.000,47291.000,56900.000,96394.000,30448.000,39375.000,90646.000,68240.000,149253.000
GrossProfit,4143.000,579.000,12621.000,-5602.000,-2255.000,2125.000,24.000,,,,,-205.000,,9393.000,15637.000,41356.000,5116.000,11902.000,22489.000,499.000,7699.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,-1207413.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-8381.000,-13312.000,-3477.000,-21783.000,-21147.000,-13855.000,-10568.000,-13030.000,-9620.000,-6073.000,-12659.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,-450592.000,,-704247.000,-1145293.000,-1666604.000,-1331462.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,947.000,,,,22592.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,9992.000,11037.000,4768.000,-21555.000,12238.000,,,,-16212.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,1795.000,3733.000,5845.000,-3289.000,2269.000,,,,2515.000,,,,-1320.000,,,,,,,
IncreaseDecreaseInAccountsReceivable,,-77.000,-1951.000,-2033.000,4376.000,-160.000,,,,,,,,3571.000,,,,50.000,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,,-21021.000,,,,54311.000,,,
IncreaseDecreaseInNotesPayableCurrent,,,,20000.000,,,,,,25000.000,,,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,,,12000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,,25000.000,,,,1500.000,,,
IncreaseDecreaseInPrepaidExpense,,-1378.000,-923.000,-465.000,2753.000,458.000,,,,,,,,-2828.000,,,,600.000,,,
InterestAndDebtExpense,,,,,,,,,,,,,,,,,,92500.000,,,
InterestExpense,-1808.000,-299.000,-298.000,-302.000,2785.000,789.000,975.000,1160.000,1184.000,1536.000,1795.000,,,227.000,451.000,1410.000,4256.000,7825.000,8630.000,12749.000,16890.000
InterestExpenseDebt,,,,,,,,,,,,,,,,,,92500.000,323349.000,86291.000,110539.000
InterestExpenseRelatedParty,,-1795.000,-1938.000,-2112.000,13929.000,2269.000,2293.000,2319.000,2483.000,2515.000,2543.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,12000.000,32000.000,,,,,,25000.000,,,,,,,,117500.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,12000.000,32000.000,,,,,,25000.000,,,,,,,,117500.000,,,
NetCashProvidedByUsedInOperatingActivities,,-2230.000,-3393.000,-28207.000,-10261.000,1700.000,,,,-19020.000,,,,-288796.000,,,,-115829.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2230.000,-3393.000,-28207.000,-10261.000,1700.000,,,,-19020.000,,,,-288796.000,,,,-115829.000,,,
NetIncomeLoss,,,-16789.000,-38572.000,,,,,,,,,,-292350.000,,,,,,,
NonoperatingIncomeExpense,-1808.000,,-2236.000,,,,,,,,,,,-227.000,,,,,,,
NotesIssued1,,,,,,,,,,,,,,,,,,56605.000,,,
OperatingExpenses,10716.000,11797.000,13862.000,13767.000,15666.000,12922.000,7324.000,9551.000,5371.000,13978.000,8321.000,1207208.000,491362.000,301516.000,186509.000,490538.000,855710.000,605052.000,357564.000,331743.000,350066.000
OperatingIncomeLoss,-6573.000,-11218.000,-1241.000,-19369.000,-17921.000,-10797.000,-7300.000,-9551.000,-5953.000,-13978.000,-8321.000,,,-292123.000,-170872.000,-449182.000,-850594.000,-593150.000,-335075.000,-331244.000,-342367.000
OtherExpenses,,-2094.000,,2414.000,,,,,,,,,,,451.000,1410.000,,111097.000,810218.000,1335360.000,989095.000
OtherOperatingIncomeExpenseNet,,,,,,-3058.000,-3268.000,-3479.000,-3667.000,7905.000,-4338.000,,,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,50000.000,,,,,,,
ProceedsFromLoans,,,,,,,,,,,,,,,,,,117500.000,,,
ProceedsFromNotesPayable,,,12000.000,,,,,,,,,,,,,,,,,,
ProfessionalFees,,,,,,,,,,,,,,78141.000,18839.000,58847.000,52065.000,100186.000,112241.000,95286.000,61499.000
ProfitLoss,-8381.000,-13312.000,-3477.000,-21783.000,-21147.000,-13855.000,-10568.000,-13030.000,-9620.000,-6073.000,-12659.000,-1207413.000,-500192.000,-292350.000,-171323.000,-450592.000,-2943591.000,-704247.000,-1145293.000,-1666604.000,-1331462.000
ResearchAndDevelopmentExpense,,,,,,,,,,,,13496.000,,,,,,,,,
Revenues,40211.000,14411.000,38370.000,32427.000,12291.000,10903.000,24.000,,,,,,,,,,,,,,
SalariesAndWages,,,,,,,,,,,,85898.000,,126084.000,110770.000,335297.000,-80928.000,89524.000,45177.000,49092.000,46383.000
SalesRevenueGoodsNet,,,,,,,,,,,,1627.000,,9757.000,18491.000,48156.000,42921.000,36162.000,22489.000,499.000,7699.000
SalesRevenueNet,40211.000,14411.000,38370.000,32427.000,12291.000,10903.000,24.000,,,,,,,,,,,,,,
SeveranceCosts1,,,,,,,,,,,,,,,,,,33717.000,,,
ShareBasedCompensation,,,,,,,,,,,,,,50000.000,,,,375967.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,,,0.000,,,
StockIssued1,,,,,,,,,,,,,,50000.000,,,,101875.000,,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,,,,,,25000.000,,,,,,,
StockIssuedDuringPeriodValueOther,,,,,,,,,,,,,,50000.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,9065217.000,,11057644.000,11073750.000,11274053.000,-20841730.000,21547659.000,30097359.000,3365342.000,-33016919.000
WeightedAverageNumberOfSharesOutstandingBasic,1676000.000,1676000.000,1676000.000,1676000.000,-3352000.000,1676000.000,1676000.000,1676000.000,-3352000.000,1676000.000,1676000.000,,,,,,,,,,
