,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,190938.000,233563.000,292061.000
AccountsPayableRelatedPartiesCurrent,199500.000,253700.000,320533.000
AdditionalPaidInCapital,1095710.000,1095710.000,1095710.000
Assets,0.000,0.000,9803.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,303.000
CashEquivalentsAtCarryingValue,0.000,0.000,303.000
CommonStockParOrStatedValuePerShare,0.001,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,62111665.000,62111665.000,62111665.000
CommonStockSharesOutstanding,62111665.000,62111665.000,62111665.000
CommonStockValue,6212.000,6212.000,6212.000
DerivativeFairValueOfDerivativeLiability,933020.000,8216219.000,1205275.000
DerivativeLiabilitiesCurrent,933020.000,8216219.000,1205275.000
DueToOfficersOrStockholdersCurrent,45000.000,45000.000,45000.000
LiabilitiesAndStockholdersEquity,0.000,0.000,9803.000
LiabilitiesCurrent,1704008.000,9084032.000,2208419.000
NotesPayableCurrent,,,10000.000
OtherLiabilitiesCurrent,335550.000,335550.000,335550.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseCurrent,,,9500.000
RetainedEarningsAccumulatedDeficit,-2805930.000,-10185954.000,-3300538.000
SaleOfStockPricePerShare,0.100,0.100,0.100
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,10000000.000,10000000.000,10000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,0.050,0.050,0.050
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,0.000,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,10000000.000,10000000.000,10000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,0.050,0.050,0.050
SharePrice,0.100,0.840,0.130
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,0.000,0.000,800000.000
StockholdersEquity,-1704008.000,-9084032.000,-2198616.000
