,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,-1581000.000,-5410000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,35930000.000,43620000.000,46389000.000,39172000.000,34720000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,950000.000,1128000.000,-1407000.000,-528000.000,,
AllocatedShareBasedCompensationExpense,32000000.000,36000000.000,,46000000.000,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,36000000.000,37000000.000,,
AmortizationOfDeferredCharges,111000000.000,,,,,
AssetImpairmentCharges,,,,,418298000.000,1458749000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-98675000.000,42896000.000,-167634000.000,-45948000.000,443735000.000,213477000.000
CommonStockDividendsPerShareDeclared,,,0.760,1.500,1.280,0.200
ComprehensiveIncomeNetOfTax,346980000.000,481216000.000,815982000.000,-13241000.000,517243000.000,-918545000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-182000.000,,,,,71707000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,339524000.000,515009000.000,883691000.000,61584000.000,589444000.000,-846838000.000
ConcentrationRiskPercentage1,,0.460,,,,
ContractRevenueCost,33885000.000,46895000.000,36604000.000,,,
ContractsRevenue,59004000.000,81890000.000,52241000.000,,,
CostOfPropertyRepairsAndMaintenance,242000000.000,,,,,
CostOfReimbursableExpense,58439000.000,94096000.000,85548000.000,66378000.000,70276000.000,45499000.000
CostOfServicesDepreciationAndAmortization,658640000.000,758621000.000,879422000.000,627473000.000,634305000.000,611067000.000
CostOfServicesOilAndGas,,,,,1232529000.000,879438000.000
CostsAndExpenses,2205339000.000,2763212000.000,3112732000.000,3046562000.000,2432251000.000,3064011000.000
CurrentFederalTaxExpenseBenefit,68254000.000,88183000.000,88956000.000,50829000.000,113648000.000,61928000.000
CurrentForeignTaxExpenseBenefit,86696000.000,79024000.000,94605000.000,74288000.000,81756000.000,18813000.000
DeferredCompensationArrangementWithIndividualSharesIssued,69711.000,65329.000,57095.000,50796.000,99063.000,227937.000
DeferredFederalIncomeTaxExpenseBenefit,-39167000.000,-21228000.000,-11531000.000,-18655000.000,-38103000.000,-189880000.000
DeferredForeignIncomeTaxExpenseBenefit,-43158000.000,1109000.000,-4424000.000,189000.000,1931000.000,-17000.000
DeferredIncomeTaxExpenseBenefit,-82325000.000,-20119000.000,-15955000.000,-10999000.000,-36172000.000,-189897000.000
DefinedBenefitPlanActualReturnOnPlanAssetsSoldDuringPeriod,,-591000.000,,,,
DefinedBenefitPlanAssetsTransferredToFromPlan,,,,-77561000.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,,3478000.000,,,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,,1000000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,11000000.000
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecurities,0.320,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.650,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,0.030,,,,,
DefinedBenefitPlanTargetPlanAssetAllocations,,,,1.000,,
DefinedBenefitPlanTargetPlanAssetAllocationsRangeMaximum,,,100.000,,,
DefinedContributionPlanAdministrativeExpenses,,,,,,37000000.000
DepreciationDepletionAndAmortization,,,,,634305000.000,611067000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,216391000.000,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,55889000.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,1034458000.000,,
Dividends,,,256793000.000,258330000.000,315534000.000,47700000.000
DividendsCommonStock,150532000.000,138293000.000,,,,
DividendsCommonStockCash,,66369000.000,,,,
EarningsPerShareBasic,1.460,2.050,3.050,0.030,2.060,-3.820
