,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalOther,-11000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,25450000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2853000.000,6610000.000,9287000.000,2591000.000
AmortizationOfDeferredCharges,-82000.000,-370000.000,112000.000,-577000.000
AmortizationOfFinancingCosts,2190000.000,2191000.000,2317000.000,1793000.000
AmortizationOfIntangibleAssets,53000000.000,57000000.000,53800000.000,48700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,57000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,6190.000,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,0.280,0.120
BusinessAcquisitionProFormaEarningsPerShareDiluted,-0.530,-0.250,0.260,0.120
BusinessAcquisitionsProFormaNetIncomeLoss,-17931000.000,-8946000.000,10900000.000,5103000.000
BusinessAcquisitionsProFormaRevenue,573736000.000,622343000.000,798337000.000,864826000.000
BusinessCombinationAcquisitionRelatedCosts,,2134000.000,3535000.000,2421000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,775000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,4000000.000,1800000.000,-6600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,211000.000,4202000.000,-3078000.000,38114000.000
ComprehensiveIncomeNetOfTax,-10327000.000,-19336000.000,2055000.000,-6036000.000
CostOfRevenue,344051000.000,405329000.000,497038000.000,536494000.000
CostsAndExpenses,516112000.000,601947000.000,728515000.000,758835000.000
CurrentFederalTaxExpenseBenefit,6719000.000,5145000.000,16081000.000,1284000.000
CurrentForeignTaxExpenseBenefit,3949000.000,6180000.000,5769000.000,7999000.000
CurrentIncomeTaxExpenseBenefit,13215000.000,12665000.000,23981000.000,9631000.000
CurrentStateAndLocalTaxExpenseBenefit,2547000.000,1340000.000,2131000.000,348000.000
DeferredFederalIncomeTaxExpenseBenefit,-13285000.000,-10026000.000,-13175000.000,-1998000.000
DeferredForeignIncomeTaxExpenseBenefit,-5059000.000,-5839000.000,-5080000.000,-5347000.000
DeferredIncomeTaxExpenseBenefit,-21201000.000,-18021000.000,-19546000.000,-7027000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-2857000.000,-2156000.000,-1291000.000,318000.000
DefinedContributionPlanCostRecognized,529000.000,571000.000,970000.000,1200000.000
Depreciation,5500000.000,5700000.000,6500000.000,5700000.000
DepreciationAndAmortization,58551000.000,62748000.000,60280000.000,55691000.000
DepreciationDepletionAndAmortization,58551000.000,62748000.000,60280000.000,55691000.000
EarningsPerShareBasic,,,0.270,0.140
EarningsPerShareBasicAndDiluted,-0.440,-0.290,,
EarningsPerShareDiluted,,,0.250,0.130
EffectOfExchangeRateOnCashAndCashEquivalents,94000.000,-927000.000,-592000.000,-1293000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,7900000.000,19200000.000,39500000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2853000.000,6610000.000,9287000.000,2591000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2853000.000,6610000.000,9287000.000,2591000.000
ForeignCurrencyTransactionGainLossBeforeTax,-534000.000,,,
GainLossOnInterestRateCashFlowHedgeIneffectiveness,225000.000,101000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,-18619000.000
GoodwillAcquiredDuringPeriod,60373000.000,3024000.000,136034000.000,24296000.000
GoodwillAllocationAdjustment,7109000.000,,,
GoodwillImpairmentLoss,,,,0.000
GoodwillPurchaseAccountingAdjustments,,5607000.000,-260000.000,200000.000
GoodwillTranslationAdjustments,2401000.000,-9462000.000,-9407000.000,-11878000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,41200000.000,-9174000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,17369000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-22926000.000,-15572000.000,14929000.000,8195000.000
IncomeTaxExpenseBenefit,-7987000.000,-5356000.000,4435000.000,2604000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,551000.000,433000.000,-2587000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-8024000.000,-5450000.000,5225000.000,2869000.000
IncomeTaxReconciliationNondeductibleExpense,,,896000.000,981000.000
IncomeTaxReconciliationOtherAdjustments,274000.000,240000.000,189000.000,41000.000
IncomeTaxReconciliationOtherReconcilingItems,-18000.000,115000.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-770000.000,-694000.000,712000.000,464000.000
IncomeTaxesPaidNet,8913000.000,8967000.000,3510000.000,9164000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,8300000.000,15625000.000,31642000.000,10623000.000
IncreaseDecreaseInAccountsReceivable,24666000.000,31112000.000,49437000.000,51481000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,2900000.000,6600000.000,15600000.000,
IncreaseDecreaseInInterestPayableNet,671000.000,-487000.000,236000.000,-4422000.000
IncreaseDecreaseInOtherOperatingCapitalNet,31000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,93000.000,-324000.000,140000.000,-2477000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,64000.000,552000.000,7505000.000,2145000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,2576000.000,1933000.000
InterestAndDebtExpense,27968000.000,29531000.000,31977000.000,52537000.000
InterestExpense,2200000.000,,2300000.000,33918000.000
InterestPaid,,,,36364000.000
InterestPaidNet,25214000.000,27495000.000,28876000.000,
LeaseAndRentalExpense,9700000.000,12500000.000,17000000.000,17800000.000
MarketingAndAdvertisingExpense,2900000.000,,3400000.000,3400000.000
NetCashProvidedByUsedInFinancingActivities,89724000.000,-21072000.000,150478000.000,69815000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,89724000.000,-21072000.000,150478000.000,69815000.000
NetCashProvidedByUsedInInvestingActivities,-114384000.000,-10154000.000,-198163000.000,-80438000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-114384000.000,-10154000.000,-198163000.000,-80438000.000
NetCashProvidedByUsedInOperatingActivities,24777000.000,36355000.000,45199000.000,50030000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,24777000.000,36355000.000,45199000.000,50030000.000
NetIncomeLoss,-14939000.000,-10216000.000,10494000.000,5591000.000
NonoperatingIncomeExpense,-28051000.000,-29641000.000,-32171000.000,-52537000.000
NumberOfBusinessesAcquired,3.000,2.000,,
NumberOfOperatingSegments,,,,4.000
OperatingIncomeLoss,5125000.000,14069000.000,47100000.000,60732000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,-60000.000,,,
OtherComprehensiveIncomeLossBeforeTax,,13281000.000,-12023000.000,-15067000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,7060000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,4268000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,-2792000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,14706000.000,-16923000.000,-22127000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,4612000.000,9981000.000,-11401000.000,-15895000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,4725000.000,-5522000.000,-6232000.000
OtherComprehensiveIncomeLossNetOfTax,,-9120000.000,-8439000.000,-11627000.000
OtherComprehensiveIncomeLossTax,,4161000.000,3584000.000,3440000.000
OtherIncome,226000.000,-211000.000,,
OtherNonoperatingIncomeExpense,,,-194000.000,
PaymentsForProceedsFromHedgeInvestingActivities,,,,-7698000.000
PaymentsForProceedsFromOtherInvestingActivities,-427000.000,1144000.000,1542000.000,1499000.000
PaymentsForRepurchaseOfCommonStock,387000.000,,,21268000.000
PaymentsOfDebtExtinguishmentCosts,,,,14618000.000
PaymentsOfFinancingCosts,1074000.000,172000.000,263000.000,9035000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,108970000.000,3318000.000,187402000.000,75235000.000
PaymentsToAcquireProductiveAssets,,6544000.000,10894000.000,11190000.000
PaymentsToAcquirePropertyPlantAndEquipment,5841000.000,6544000.000,10894000.000,11190000.000
ProceedsFromHedgeInvestingActivities,,1421000.000,4006000.000,7698000.000
ProceedsFromLinesOfCredit,170640000.000,,,
ProceedsFromLongTermLinesOfCredit,170640000.000,142473000.000,299255000.000,25478000.000
ProceedsFromPaymentsForOtherFinancingActivities,-94000.000,-1144000.000,-53000.000,
ProceedsFromRepaymentsOfOtherDebt,-6279000.000,2772000.000,4939000.000,-3362000.000
