,2013-07-31,2014-07-31,2015-07-31,2016-07-31
AdjustmentsToAdditionalPaidInCapitalOther,-377000.000,-361000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,446000.000,2231000.000,2766000.000,4836000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,529000.000,328000.000,24000.000,43000.000
AdvertisingExpense,26000.000,,,
AmortizationOfFinancingCosts,41000.000,60000.000,153000.000,167000.000
AmortizationOfIntangibleAssets,573000.000,1800000.000,1700000.000,2000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,6222.000,21033.000,136.000,11281.000
AssetRetirementObligationCashPaidToSettle,,,3721000.000,772000.000
AssetRetirementObligationLiabilitiesIncurred,,,671000.000,129000.000
AssetRetirementObligationPeriodIncreaseDecrease,,,-9000.000,
BusinessAcquisitionProFormaEarningsPerShareBasic,0.790,,,
BusinessAcquisitionsProFormaNetIncomeLoss,9123000.000,,,
BusinessAcquisitionsProFormaRevenue,340427000.000,,,
BusinessCombinationAcquisitionRelatedCosts,2100000.000,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,1826000.000
CapitalExpendituresIncurredButNotYetPaid,649000.000,1135000.000,882000.000,373000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,12316000.000,5303000.000,-11735000.000,4911000.000
CommonStockDividendsPerShareDeclared,0.120,0.120,0.120,0.120
ComprehensiveIncomeNetOfTax,11183000.000,2161000.000,1826000.000,16295000.000
CostOfGoodsSold,186841000.000,249907000.000,211021000.000,182470000.000
CurrentFederalTaxExpenseBenefit,2833000.000,2582000.000,9176000.000,7900000.000
CurrentForeignTaxExpenseBenefit,1437000.000,1071000.000,-127000.000,166000.000
CurrentIncomeTaxExpenseBenefit,4467000.000,4256000.000,10263000.000,9341000.000
CurrentStateAndLocalTaxExpenseBenefit,197000.000,603000.000,1214000.000,1275000.000
DeferredFederalIncomeTaxExpenseBenefit,1426000.000,-1978000.000,-3660000.000,358000.000
DeferredForeignIncomeTaxExpenseBenefit,-282000.000,-897000.000,293000.000,-261000.000
DeferredIncomeTaxExpenseBenefit,1247000.000,-2227000.000,-3532000.000,258000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,104000.000,-127000.000,-150000.000,117000.000
DefinedBenefitPlanExpectedContributionsInCurrentFiscalYear,,1500000.000,1300000.000,1600000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.040,0.040,0.040,0.040
Depreciation,7700000.000,16500000.000,17500000.000,12900000.000
DepreciationDepletionAndAmortization,8295000.000,14117000.000,13531000.000,14534000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-203000.000,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-65000.000,,,
DividendsCommonStockCash,1378000.000,1393000.000,1402000.000,1406000.000
EarningsPerShareBasic,0.810,-0.090,1.040,1.590
EarningsPerShareDiluted,0.810,-0.090,1.030,1.570
EffectOfExchangeRateOnCashAndCashEquivalents,165000.000,284000.000,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-1924000.000,-523000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,168000.000,825000.000,887000.000,1700000.000
EnvironmentalExitCostsAnticipatedCost,,,22000000.000,22000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,529000.000,328000.000,-23000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,529000.000,328000.000,-23000.000,
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,,,,-948000.000
FiniteLivedIntangibleAssetsTranslationAdjustments,,880000.000,-17000.000,
ForeignCurrencyTransactionGainLossBeforeTax,1800000.000,3100000.000,-10200000.000,-2600000.000
GainLossOnSaleOfBusiness,-57000.000,,,
GainLossOnSaleOfOtherAssets,-59000.000,28000.000,,
GoodwillAcquiredDuringPeriod,,,11352000.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,-215000.000
GoodwillOtherChanges,,-880000.000,,
GoodwillPurchaseAccountingAdjustments,,535000.000,,35000.000
GoodwillTranslationAdjustments,,251000.000,-877000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,662000.000,
GrossProfit,76470000.000,103499000.000,109477000.000,115508000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,2741000.000,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,12033000.000,1923000.000,20442000.000,28820000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,15201000.000,266000.000,18884000.000,28230000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,3168000.000,-1657000.000,-1558000.000,-590000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,9486000.000,-988000.000,12138000.000,
IncomeLossFromContinuingOperationsPerBasicShare,0.820,-0.090,1.040,
IncomeLossFromContinuingOperationsPerDilutedShare,0.820,-0.090,1.030,
IncomeLossFromDiscontinuedOperationsNetOfTax,-138000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-138000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.010,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.010,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,163000.000,69000.000
IncomeTaxExpenseBenefit,5715000.000,1254000.000,6746000.000,9555000.000
IncomeTaxExpenseBenefitContinuingOperations,5715000.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1725000.000,648000.000,311000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-65000.000,329000.000,182000.000,485000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,5320000.000,93000.000,6610000.000,9881000.000
IncomeTaxReconciliationOtherReconcilingItems,-486000.000,-246000.000,-471000.000,-373000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,232000.000,269000.000,639000.000,969000.000
