,2011-02-26,2011-05-28,2011-08-27,2011-11-26,2012-02-25,2012-05-26,2012-09-01,2012-12-01,2013-03-02,2013-06-01,2013-08-31,2013-11-30,2014-03-01,2014-05-31,2014-08-30,2014-11-29,2015-02-28,2015-05-30,2015-08-29,2015-11-28,2016-02-27,2016-05-28,2016-09-03,2016-12-03,2017-03-04,2017-06-03
AccountsPayableCurrent,78546000.000,87212000.000,95538000.000,88309000.000,96316000.000,101475000.000,96640000.000,84119000.000,86599000.000,106082000.000,113636000.000,107767000.000,108432000.000,112919000.000,116283000.000,130558000.000,117276000.000,114380000.000,114328000.000,103043000.000,110946000.000,113109000.000,110601000.000,112357000.000,124304000.000,112160000.000
AccountsReceivableNetCurrent,246595000.000,257088000.000,266545000.000,269872000.000,291968000.000,298091000.000,297215000.000,288288000.000,304712000.000,337779000.000,345366000.000,348673000.000,365074000.000,369542000.000,382784000.000,391432000.000,406557000.000,406224000.000,403468000.000,387561000.000,389359000.000,395464000.000,392463000.000,391685000.000,429862000.000,436729000.000
AccruedAdvertisingCurrent,,,3741000.000,,,,3168000.000,,,,3424000.000,,,,4006000.000,,,,,,,,,,,
AccruedBonusesCurrent,,,,,,,,,,,,,,,22823000.000,,,,12820000.000,,,,12728000.000,,,
AccruedLiabilitiesCurrent,56390000.000,59355000.000,76664000.000,74772000.000,64238000.000,63859000.000,72868000.000,87834000.000,57179000.000,88240000.000,85759000.000,115275000.000,84057000.000,109475000.000,96052000.000,116936000.000,80823000.000,103350000.000,94494000.000,122739000.000,84167000.000,95773000.000,100951000.000,107744000.000,95586000.000,99173000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,201202000.000,,,,222221000.000,,,,255785000.000,,,,295364000.000,,,,340343000.000,,,,377483000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2219000.000,1930000.000,-2085000.000,-2777000.000,-2458000.000,-2590000.000,-2443000.000,-2174000.000,-3220000.000,-3608000.000,-4427000.000,-3804000.000,-6261000.000,-4746000.000,-5054000.000,-9002000.000,-14451000.000,-14392000.000,-17252000.000,-18367000.000,-20646000.000,-18090000.000,-19098000.000,-20645000.000,-21346000.000,-21259000.000
AdditionalPaidInCapital,416408000.000,434593000.000,439035000.000,456287000.000,468421000.000,476080000.000,483682000.000,502713000.000,513101000.000,522327000.000,528770000.000,539508000.000,555497000.000,565739000.000,573730000.000,587985000.000,595681000.000,599626000.000,604905000.000,608922000.000,613160000.000,621377000.000,584017000.000,595118000.000,614253000.000,618718000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6182000.000,6027000.000,6184000.000,7434000.000,7016000.000,6692000.000,6934000.000,,7196000.000,6965000.000,7523000.000,8263000.000,9071000.000,8996000.000,9310000.000,8998000.000,10450000.000,10676000.000,11312000.000,13735000.000,14663000.000,12410000.000,12353000.000,12009000.000,12684000.000,12829000.000
Assets,1149291000.000,1231718000.000,1244423000.000,1299902000.000,1349462000.000,1379095000.000,1444876000.000,1507953000.000,1526655000.000,1919492000.000,1943003000.000,1967739000.000,1969833000.000,2018427000.000,2060747000.000,2108240000.000,2112049000.000,2093239000.000,2101206000.000,2069523000.000,2025452000.000,2023139000.000,2064951000.000,1999479000.000,2051517000.000,2051043000.000
AssetsCurrent,675328000.000,761600000.000,758434000.000,812065000.000,838806000.000,866710000.000,920111000.000,974607000.000,983896000.000,885366000.000,893489000.000,882055000.000,880229000.000,921078000.000,961415000.000,1018210000.000,1033067000.000,1022493000.000,1032076000.000,1004808000.000,971559000.000,973963000.000,981491000.000,919245000.000,975827000.000,980477000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,27023000.000,27023000.000,,27023000.000,27023000.000,27023000.000,,27022000.000,27022000.000,27025000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,31136000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,28948000.000,,31150000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,6900000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,36224000.000,,21145000.000,,,,,569521000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,,,,548769000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,942000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,11582000.000,,,,,,,49378000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,3161000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,9531000.000,,,,,,,36407000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,,,,,,20752000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,,,,,,20089000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,,,,,,,663000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,5666000.000,,10641000.000,,,,,343912000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,,,,117400000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,5088000.000,,636000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,,,,,98000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,1090000.000,,,,,,,19165000.000,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,4068000.000,4165000.000,3719000.000,3196000.000,3325000.000,3251000.000,2880000.000,5750000.000,25084000.000,28240000.000,28984000.000,29564000.000,29327000.000,28772000.000,28520000.000,27804000.000,29417000.000,28999000.000,28760000.000,28268000.000,28613000.000,28368000.000,28100000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,1684000.000,,1571000.000,1664000.000,1829000.000,1812000.000,1338000.000,1158000.000,515000.000,1196000.000,965000.000,885000.000,471000.000,,,
CapitalLeaseObligationsNoncurrent,,,,2789000.000,2511000.000,2302000.000,2189000.000,2243000.000,1986000.000,,2066000.000,,,,27735000.000,,,,27289000.000,,,,27797000.000,,,
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,33505000.000,34035000.000,33853000.000,33853000.000,32535000.000,33778000.000,30227000.000,30423000.000,30298000.000,29684000.000,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,3933000.000,4114000.000,3912000.000,3751000.000,4239000.000,4724000.000,3973000.000,5594000.000,25265000.000,29190000.000,29790000.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,3196000.000,,,,3809000.000,,,,33053000.000,,,,30616000.000,,,,30430000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,2532000.000,,,,1165000.000,,,,1120000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,384000.000,,,,,,,,27886000.000,,,,27238000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,911000.000,,,,426000.000,,,,649000.000,,,,649000.000,,,,27324000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,894000.000,,,,1660000.000,,,,915000.000,,,,649000.000,,,,993000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1007000.000,,,,1723000.000,,,,1071000.000,,,,915000.000,,,,993000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,-59000.000,,,,3489000.000,,,,2812000.000,,,,2162000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,3750000.000,,,,29564000.000,,,,27804000.000,,,,28268000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,3339000.000,4067000.000,4246000.000,5339000.000,4815000.000,4897000.000,2152000.000,2591000.000,2878000.000,2540000.000,,
CashAndCashEquivalentsAtCarryingValue,75675000.000,136771000.000,95959000.000,128234000.000,108881000.000,110949000.000,168453000.000,233506000.000,243949000.000,58017000.000,55876000.000,48430000.000,45323000.000,45358000.000,47154000.000,46704000.000,27425000.000,24863000.000,38267000.000,37879000.000,23960000.000,32328000.000,52890000.000,32122000.000,35602000.000,27578000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,6436000.000,6438000.000,2263000.000,,,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,541772000.000,460270000.000,428304000.000,353667000.000,327999000.000,262510000.000,606822000.000,543772000.000,549132000.000,515147000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,,,,,1039000.000,,,
DeferredFinanceCostsGross,,,,,,,,,,,,,,,,,,,,,,,946000.000,841000.000,736000.000,1953000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,126355000.000,,,,143534000.000,,,
DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,,,79109000.000,81907000.000,76729000.000,84218000.000,85061000.000,85061000.000,85061000.000,85180000.000,97475000.000,97475000.000,97475000.000,97475000.000,112785000.000,112785000.000,112725000.000,112697000.000,131210000.000,131132000.000,131132000.000,131132000.000,148201000.000,101574000.000,101574000.000,101574000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,10950000.000,,,,11788000.000,,,,11933000.000,,,
DeferredTaxAssetsGross,,,28531000.000,,,,31718000.000,,,,37771000.000,,,,41253000.000,,,,44643000.000,,,,46627000.000,,,
DeferredTaxAssetsInventory,,,5589000.000,,,,5703000.000,,,,7345000.000,,,,7504000.000,,,,9036000.000,,,,9995000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,-41664000.000,,,,-47714000.000,,,,-55049000.000,,,,-66793000.000,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,25614000.000,26270000.000,28531000.000,27135000.000,28135000.000,30616000.000,31718000.000,31718000.000,31718000.000,31718000.000,37771000.000,37771000.000,37771000.000,37771000.000,41253000.000,41253000.000,41253000.000,41253000.000,44643000.000,44643000.000,44643000.000,44643000.000,46627000.000,,,
DeferredTaxAssetsOther,,,5962000.000,,,,5705000.000,,,,5792000.000,,,,6485000.000,,,,7772000.000,,,,9087000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,1061000.000,,,,1272000.000,,,,1509000.000,,,,1799000.000,,,,2409000.000,,,,1710000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,9129000.000,,,,9981000.000,,,,10888000.000,,,,11582000.000,,,,9831000.000,,,,9813000.000,,,
DeferredTaxLiabilities,,,70195000.000,,,,79432000.000,,,,92820000.000,,,,108046000.000,,,,81712000.000,,,,96907000.000,,,
DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,,,2435000.000,,,,1779000.000,,,,1730000.000,,,,1937000.000,,,,1155000.000,,,,1347000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,,,,,,,59387000.000,,,,73996000.000,,,,88607000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,30216000.000,,,,35841000.000,,,,44751000.000,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,,,46722000.000,,,,51204000.000,,,,53580000.000,,,
DividendsPayableAmount,,,15689000.000,15775000.000,15819000.000,,,,,,,,,,,,,,,,,,,,,
DividendsPayableAmountPerShare,,,0.250,0.250,0.250,0.250,0.300,,,,0.330,0.330,0.330,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,15684000.000,18826000.000,,,,20920000.000,20505000.000,,,,1343000.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,44021000.000,,,,38644000.000,,,,36119000.000,,,,23015000.000,,,,25597000.000,,,,31416000.000,,,
EquityMethodInvestmentOwnershipPercentage,,,1.000,,,,,,,,,,,,,,,,,,,,,,,
FairValueDisclosureOffbalanceSheetRisksAmountAsset,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueDisclosureOffbalanceSheetRisksAmountLiability,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,38884000.000,,,,48931000.000,,,57731000.000,62345000.000,,,,79592000.000,,,,96485000.000,,,,110698000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,10729000.000,,,16888000.000,16888000.000,,,,16926000.000,,,,14304000.000,,,,8006000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,4267000.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,1463000.000,,,7779000.000,7734000.000,,,,7355000.000,,,,6448000.000,,,,5799000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,7896000.000,,,7987000.000,8033000.000,,,,7722000.000,,,,7301000.000,,,,6485000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,10172000.000,,,14421000.000,14421000.000,,,,7930000.000,,,,7667000.000,,,,7338000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,10364000.000,,,16696000.000,16696000.000,,,,14364000.000,,,,7870000.000,,,,7804000.000,,,
FiniteLivedTrademarksGross,,,,,,,,,,2900000.000,,,,,,,,,,,,,,,,
Goodwill,272041000.000,272041000.000,277431000.000,277431000.000,288072000.000,289124000.000,289124000.000,289124000.000,289124000.000,632801000.000,630318000.000,630130000.000,628606000.000,629387000.000,629335000.000,627869000.000,625140000.000,625258000.000,623626000.000,623313000.000,623042000.000,624001000.000,624081000.000,623473000.000,623296000.000,623061000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,642000.000,,,,253000.000,,,,159000.000,,,,166000.000,,,,163000.000,,,,235000.000,,,
IndefiniteLivedTrademarks,,,,,,,,,,7500000.000,,,,,,,,,,,,,,,,
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,,,,217906000.000,,,,216290000.000,,,,216005000.000,,,
IntangibleAssetsNetExcludingGoodwill,46560000.000,44705000.000,48308000.000,46106000.000,56537000.000,53885000.000,51212000.000,48546000.000,45876000.000,159807000.000,155324000.000,151081000.000,146305000.000,142522000.000,138314000.000,133578000.000,128471000.000,124431000.000,119805000.000,115519000.000,111189000.000,107424000.000,105307000.000,103140000.000,101103000.000,99005000.000
InventoryNet,305072000.000,321859000.000,344854000.000,360532000.000,377912000.000,392510000.000,393412000.000,387615000.000,364726000.000,414268000.000,419012000.000,416317000.000,393558000.000,429431000.000,449814000.000,493658000.000,506059000.000,510783000.000,506631000.000,492450000.000,464225000.000,462141000.000,444221000.000,453965000.000,464592000.000,466478000.000
Liabilities,206551000.000,222126000.000,251311000.000,249056000.000,241448000.000,253271000.000,257765000.000,260339000.000,232090000.000,572382000.000,552620000.000,642476000.000,601954000.000,594478000.000,662184000.000,855856000.000,852596000.000,790697000.000,768336000.000,710581000.000,654244000.000,602524000.000,966575000.000,865447000.000,870596000.000,828054000.000
LiabilitiesAndStockholdersEquity,1149291000.000,1231718000.000,1244423000.000,1299902000.000,1349462000.000,1379095000.000,1444876000.000,1507953000.000,1526655000.000,1919492000.000,1943003000.000,1967739000.000,1969833000.000,2018427000.000,2060747000.000,2108240000.000,2112049000.000,2093239000.000,2101206000.000,2069523000.000,2025452000.000,2023139000.000,2064951000.000,1999479000.000,2051517000.000,2051043000.000
LiabilitiesCurrent,135023000.000,146609000.000,172202000.000,164360000.000,162208000.000,166751000.000,170515000.000,173035000.000,145043000.000,244849000.000,213579000.000,290330000.000,252810000.000,250933000.000,309164000.000,509306000.000,512437000.000,456888000.000,422337000.000,376228000.000,332578000.000,293517000.000,478602000.000,458457000.000,497962000.000,525504000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,40000000.000,0.000,,,,,,,,,,,,,,,
LinesOfCreditCurrent,,,,,,,,,,40000000.000,,50000000.000,40000000.000,5000000.000,70000000.000,235000000.000,313000000.000,238000000.000,213000000.000,118000000.000,99000000.000,40000000.000,217000000.000,166000000.000,184000000.000,
LongTermDebt,,,,,,,,,,242353000.000,,254671000.000,,,,,227434000.000,221112000.000,214789000.000,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,251669000.000,246070000.000,240235000.000,233765000.000,227434000.000,221112000.000,214789000.000,203221000.000,190534000.000,177875000.000,339772000.000,305416000.000,271060000.000,200976000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,1279000.000,1654000.000,1417000.000,1007000.000,1082000.000,1265000.000,1152000.000,14184000.000,1663000.000,20321000.000,23539000.000,26829000.000,26812000.000,26338000.000,26158000.000,25515000.000,32446000.000,38465000.000,44635000.000,267050000.000,238356000.000,278072000.000,
LongTermDebtCurrent,87000.000,,,,,,,,,10527000.000,,17288000.000,,,,,,,,149250000.000,136500000.000,83750000.000,,,,
LongTermDebtNoncurrent,,,,,,,,,,,241566000.000,,,,,,,,,,,,,,,
NotesPayableCurrent,,42000.000,,,,,,,,,,,,,,,,,,,,,,,,
NumberOfStores,,,105.000,,,,106.000,,,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,91443000.000,,,,90098000.000,,,,97682000.000,,,,91206000.000,,,,77865000.000,,,,32031000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,17099000.000,,,,17376000.000,,,,22762000.000,,,,19937000.000,,,,16681000.000,,,,12081000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,4100000.000,,,,4653000.000,,,,4207000.000,,,,3715000.000,,,,5170000.000,,,,1860000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,7626000.000,,,,7310000.000,,,,8587000.000,,,,7377000.000,,,,6550000.000,,,,3308000.000,,,
