,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,44831.000,66982.000,8100.000,20100.000,99375.000
AccruedProfessionalFeesCurrent,448632.000,90149.000,,,,,
AdditionalPaidInCapital,24712.000,5108801.000,5291239.000,5411567.000,5525464.000,5586607.000,4999629.000
Assets,4173094.000,101252398.000,101097824.000,100945249.000,100770593.000,100701035.000,100582083.000
AssetsCurrent,165408.000,752398.000,595510.000,441469.000,258116.000,159974.000,9969.000
AssetsFairValueDisclosure,,,,,100530062.000,100552524.000,100454176.000
AssetsHeldInTrustNoncurrent,,100500000.000,100502314.000,100503780.000,100512477.000,100541061.000,100572114.000
AssetsNoncurrent,4007686.000,,,,,,
Cash,65946.000,659638.000,505803.000,,5420.000,6114.000,131565.000
CashAndCashEquivalentsAtCarryingValue,,659638.000,505803.000,380882.000,216369.000,142162.000,9969.000
CashFDICInsuredAmount,,,,,,,250000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,12.000,12.000,
CommonStockHeldInTrust,,,,,,41061.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,2875000.000,12500000.000,12500000.000,12500000.000,3349006.000,3355090.000,3792874.000
CommonStockSharesOutstanding,0.000,12500000.000,12500000.000,12500000.000,3349006.000,3355090.000,3792874.000
CommonStockValue,288.000,1250.000,1250.000,1250.000,335.000,336.000,379.000
DeferredCosts,507686.000,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,299000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,5730.000,110042.000,292478.000,412809.000,525796.000,586938.000,0.000
DueToRelatedPartiesCurrent,100000.000,,,,,,
EquityIssuanceDollarAmountPerShare,0.009,0.009,0.009,,,,
Liabilities,,3869151.000,3897013.000,3864769.000,3803100.000,3794684.000,8075455.000
LiabilitiesAndStockholdersEquity,4173094.000,101252398.000,101097824.000,100945249.000,100770593.000,100701035.000,100582083.000
LiabilitiesCurrent,4153824.000,119151.000,147013.000,114769.000,53100.000,44684.000,218788.000
OtherAccruedLiabilitiesCurrent,105192.000,29002.000,,,,,
OtherLiabilitiesCurrent,3500000.000,,,,3750000.000,,
OtherLiabilitiesNoncurrent,,3750000.000,3750000.000,3750000.000,,3750000.000,3750000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,,,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,,,0.000,0.000,0.000
PreferredStockValue,,,,,0.000,0.000,0.000
PrepaidExpenseCurrent,,92760.000,89707.000,60587.000,41746.000,17812.000,0.000
PrepaidInsurance,99462.000,,,,,,
RestrictedCashAndCashEquivalentsNoncurrent,3500000.000,,,,,,
StockholdersEquity,19270.000,5000009.000,5000011.000,5000008.000,5000003.000,5000005.000,5000008.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,97383247.000,97200811.000,97080480.000,96967493.000,96906351.000,92506628.000
TaxesPayableCurrent,,,102182.000,47787.000,,,
TemporaryEquityRedemptionPricePerShare,,10.050,10.050,10.050,10.050,10.050,10.050
TemporaryEquityRedemptionValue,,92383238.000,92200800.000,92080472.000,91967490.000,91906346.000,87506620.000
TemporaryEquitySharesIssued,,9192362.000,9174209.000,9162236.000,9150994.000,9144910.000,8707126.000
