,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,37553.000,157182.000,97555.000,,,,935052.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,211500.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,,,,,33362.000,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,360413.000,176412.000,,,,1096492.000,,,,,,,,734629.000,,,,5289848.000
AdvertisingExpense,,,,,,,,288.000,0.000,0.000,,200.000,,4500.000,,,,,,
AllocatedShareBasedCompensationExpense,,,,132180.000,945642.000,331997.000,355255.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,9110.000,,,,525279.000,,,,641363.000
AmortizationOfFinancingCosts,,,,14079.000,,,,0.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,7150.000,,,,7150.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,21123000.000,28367000.000,23179000.000,-46484000.000,33554000.000,,,,45878110.000,,,,33984063.000,,,,66183884.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,12127.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-111655.000,383693.000,,,,762098.000,,,,-139648.000,,,,-1846154.000,,,,708644.000
ComprehensiveIncomeNetOfTax,,,,,,,,,-1913652.000,-2081475.000,,-2578988.000,-2947975.000,-2798511.000,-2130942.000,-2996395.000,-2875064.000,-1659995.000,-3193168.000,-6272100.000
ConcentrationRiskPercentage1,,,,,,,,,,,,0.390,,,,,,,,
CostOfGoodsSold,,,,,,,,,,,,,,520145.000,,453396.000,394065.000,340838.000,246945.000,334276.000
CostOfRevenue,812840.000,484032.000,419658.000,456006.000,636622.000,441061.000,819406.000,505900.000,743496.000,610119.000,244688.000,437424.000,430599.000,520145.000,239683.000,561589.000,394065.000,375441.000,272405.000,430568.000
CostOfServices,,,,,,,,,,,,,,0.000,,108193.000,0.000,34603.000,25460.000,96292.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,,,,,-5990.000,,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,0.000,,116667.000,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,30628.000,,,,78.000
DepreciationAndAmortization,,,,,,,,,,,,-61233.000,48972.000,43572.000,161644.000,37778.000,47035.000,27580.000,47454.000,7432.000
DepreciationDepletionAndAmortization,,,48349.000,67272.000,,,,80685.000,,,,61499.000,,,,,,,,
DerivativeCostOfHedge,,,,,,,,,,,,,,,,0.000,565780.000,0.000,,1038439.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,103119.000,,,,,,462193.000
EarningsPerShareBasic,-0.020,-0.030,-0.040,-0.040,-0.040,-0.030,-0.020,-0.040,-0.030,-0.030,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,-0.040,-0.040,-0.040,-0.020,-0.040,-0.040,-0.020,-0.030,-0.060
EarningsPerShareDiluted,-0.020,-0.030,-0.040,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,652.000,,,,-20042.000,,,,0.000
EmbeddedDerivativeGainOnEmbeddedDerivative,,,,,,,,,,,,,,,,,,,,462193.000
EmployeeBenefitsAndShareBasedCompensation,,,,132180.000,,332000.000,,,,,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,,,,,,,,,,-2706197.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,,1.673,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,,0.005,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,219338.000,537497.000,1444861.000,-896823.000,
GainLossOnDispositionOfAssets,,,,,,0.000,,,,,,,,,,,,-17526.000,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,,-12241.000
GainOnDerivativeInstrumentsPretax,,,,,,,,,,,,,,,,219338.000,,,,
GrossProfit,173593.000,166338.000,97659.000,163719.000,338746.000,227658.000,74314.000,120672.000,185034.000,103925.000,744116.000,77959.000,140969.000,75615.000,569481.000,-44357.000,202425.000,155132.000,351823.000,3551.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,12127.000
IncomeTaxesPaid,,,,,,,,0.000,,,,,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,,,,,,,16199.000,,,,-156219.000,,,,21730.000,,,,-167543.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-160178.000,-87540.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,-247914.000,-140758.000,,,,-98430.000,,,,-201955.000,,,,-37908.000,,,,-80927.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,-93272.000,,,,-4329.000,,,,36632.000,,,,-81554.000
IncreaseDecreaseInInterestPayableNet,,,,,,,,,,,,,,,,,,,,345515.000
IncreaseDecreaseInInventories,,,,,,,,82990.000,,,,-41576.000,,,,8856.000,,,,5945.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,53979.000,90337.000,,,,7622.000,,,,32056.000,,,,-21911.000,,,,-20033.000
