,2011-06-24,2011-09-23,2011-12-23,2012-03-23,2012-06-22,2012-09-21,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsAndOtherReceivablesNetCurrent,50315000.000,53762000.000,44015000.000,59212000.000,58734000.000,50195000.000,50375000.000,45472000.000,55444000.000,42851000.000,50831000.000,48422000.000,59818000.000,40600000.000,33385000.000,26748000.000,53017000.000,40783000.000,48902000.000
AccountsPayableCurrent,52545000.000,40895000.000,26584000.000,22617000.000,17507000.000,15343000.000,17046000.000,22737000.000,18113000.000,11316000.000,6856000.000,12470000.000,11989000.000,8414000.000,5245000.000,9652000.000,9911000.000,9802000.000,13717000.000
AccruedIncomeTaxesCurrent,4063000.000,6891000.000,3885000.000,1121000.000,4254000.000,1570000.000,945000.000,603000.000,1139000.000,1067000.000,1668000.000,1790000.000,1351000.000,903000.000,681000.000,1619000.000,1856000.000,1171000.000,1090000.000
AccruedLiabilitiesCurrent,30966000.000,29429000.000,27457000.000,28870000.000,25010000.000,29154000.000,30570000.000,25013000.000,24634000.000,23641000.000,26608000.000,21896000.000,20505000.000,22332000.000,24010000.000,26640000.000,24146000.000,27361000.000,29183000.000
AccruedMarketingCostsCurrent,,,,,,,,545000.000,,,,567000.000,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,1005000.000,,,,1484000.000,,,,3206000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,115000.000,252000.000,320000.000,391000.000,262000.000,261000.000,425000.000,2072000.000,1960000.000,1984000.000,1737000.000,1793000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,3400000.000,3600000.000,2800000.000,2600000.000,2900000.000,3000000.000,3700000.000,3200000.000,4600000.000,4400000.000,5500000.000,5900000.000,5100000.000,5400000.000,5300000.000
Assets,309811000.000,316598000.000,298280000.000,302175000.000,304538000.000,265332000.000,270425000.000,273648000.000,276106000.000,273161000.000,258869000.000,247182000.000,253421000.000,250989000.000,239714000.000,229644000.000,252559000.000,253306000.000,253955000.000
AssetsCurrent,133771000.000,143768000.000,121828000.000,128245000.000,130397000.000,94537000.000,97890000.000,96433000.000,99544000.000,102046000.000,96057000.000,91677000.000,101013000.000,103238000.000,96950000.000,100236000.000,128224000.000,134912000.000,143353000.000
CashAndCashEquivalentsAtCarryingValue,18892000.000,32515000.000,29180000.000,24894000.000,45525000.000,25238000.000,27667000.000,31020000.000,18399000.000,34227000.000,29621000.000,28800000.000,27841000.000,49903000.000,51750000.000,60333000.000,63042000.000,76925000.000,81471000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,0.000,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,12899000.000,,,,14181000.000,,,,15558000.000,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,54210000.000,54450000.000,54468000.000,54561000.000,54709000.000,52201000.000,50079000.000,49365000.000,49503000.000,49146000.000,49259000.000,49438000.000,49905000.000,50077000.000,50319000.000,50434000.000,50645000.000,51042000.000,51207000.000
