,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1081272.000,72540.000,285162.000,1728664.000,756342.000,130806.000,821372.000,1656074.000,3965586.000,144312.000,97638.000,140133.000,209188.000,255723.000,171026.000,24876.000,9056.000,32118.000,19646.000,20854.000,54538.000,40138.000,20644.000
AccruedLiabilitiesCurrent,41895.000,75682.000,192647.000,73000.000,275911.000,25000.000,0.000,94287.000,4898.000,4032.000,45183.000,46500.000,19260.000,20093.000,55800.000,78104.000,129135.000,16951.000,14171.000,92884.000,244161.000,145281.000,82219.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,8000.000,13800.000,,,,
AdditionalPaidInCapitalCommonStock,6953297.000,7003460.000,15476729.000,15527205.000,15828513.000,16492662.000,30699789.000,31025660.000,31346837.000,31818850.000,32011426.000,32204002.000,32373853.000,32580872.000,32844026.000,32928038.000,33148378.000,33294535.000,33364667.000,33434899.000,34062094.000,39672524.000,40085530.000
Assets,2485159.000,1468210.000,9636812.000,9137180.000,4432321.000,3058963.000,17442933.000,14564350.000,10926697.000,5963613.000,5471142.000,4981293.000,4155789.000,3749333.000,8617611.000,2014430.000,1819772.000,1559089.000,1432812.000,1312654.000,1170309.000,5912535.000,5726056.000
AssetsCurrent,1251273.000,234324.000,8402926.000,7903294.000,3198435.000,1625077.000,16009047.000,13130464.000,9492811.000,4529727.000,4037256.000,3547407.000,2721903.000,2315447.000,7183725.000,2014430.000,1819772.000,1559089.000,1432812.000,1312654.000,1170309.000,5912535.000,5726056.000
CashAndCashEquivalentsAtCarryingValue,1101670.000,128645.000,8329712.000,7765265.000,3169994.000,1534849.000,15944387.000,13027932.000,9324614.000,4380047.000,3942491.000,3448501.000,2668322.000,2129488.000,2057390.000,1947046.000,1783475.000,1447753.000,1346337.000,1254489.000,1140566.000,5792453.000,5647941.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,1675999.000,1675999.000,1675999.000,,1675999.000,1675999.000,1675999.000,,1524749.000,887999.000,887999.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,1566467.000,1597769.000,2480269.000,2480269.000,2480269.000,2519395.000,3750394.000,3750394.000,3750394.000,3805539.000,3805539.000,3805539.000,3805539.000,3846206.000,3876206.000,3876206.000,3904540.000,3948540.000,3958540.000,3958540.000,4073403.000,4910951.000,4910951.000
CommonStockSharesOutstanding,1566467.000,1597769.000,2480269.000,2480269.000,2480269.000,2519395.000,3750394.000,3750394.000,3750394.000,3805539.000,3805539.000,3805539.000,3805539.000,3846206.000,3876206.000,3876206.000,3904540.000,3948540.000,3958540.000,3958540.000,4073403.000,4903766.000,4903766.000
CommonStockValue,15665.000,15978.000,24803.000,24803.000,24803.000,25194.000,37504.000,37504.000,37504.000,38055.000,38055.000,38055.000,38055.000,38462.000,38762.000,38762.000,39045.000,39485.000,39585.000,39585.000,40734.000,49110.000,49110.000
DeferredTaxAssetsNet,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,272956.000,,,,464475.000,,,,1149592.000,,,,1773857.000,,,,1960389.000,,,
DeferredTaxAssetsStateTaxes,,,,,,,,,,,,-1660574.000,,,,1880745.000,,,,1942992.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,89798.000,,,,361230.000,,,,389708.000,,,,509015.000,,,,470561.000,,,
DeferredTaxAssetsValuationAllowance,,,,2815650.000,,,,7482097.000,,,,11172868.000,,,,12654241.000,,,,13073059.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,5606970.000,6099450.000,6342529.000,,,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,582446.000,513911.000,400503.000,287094.000,173686.000,83003.000,15698.000,10348.000,4998.000,,,,0.000,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,,,,,,,,,6191080.000,3828724.000,2062453.000,3218774.000,,2223089.000,,
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,,,,,,,,,,,4757194.000,2394838.000,628567.000,1784888.000,,789203.000,,
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,,,,,,,,,,,2060476.000,3012429.000,1030882.000,2129546.000,,2226154.000,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,,,,,,,,,,,4130604.000,816295.000,1031571.000,1089228.000,,-3065.000,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,,,,,,,,,,,,2060476.000,3012429.000,1030882.000,2129546.000,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,,,,,,,,,,,6191080.000,3828724.000,2062453.000,3218774.000,,2223089.000,,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,,,,,,,,,,,,,,1433886.000,1433886.000,1433886.000,1433886.000,,1433886.000,,
EquityMethodInvestments,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,,,,,,1433886.000,,1400000.000,0.000,0.000,0.000,,
LiabilitiesAndStockholdersEquity,2485159.000,1468210.000,9636812.000,9137180.000,4432321.000,3058963.000,17442933.000,14564350.000,10926697.000,5963613.000,5471142.000,4981293.000,4155789.000,3749333.000,8617611.000,2014430.000,1819772.000,1559089.000,1432812.000,1312654.000,1170309.000,5912535.000,5726056.000
LiabilitiesCurrent,1123167.000,548222.000,477809.000,1801664.000,1032253.000,155806.000,821372.000,1750361.000,3970484.000,148344.000,142821.000,186633.000,228448.000,275816.000,5226826.000,102980.000,138191.000,49069.000,33817.000,113738.000,298699.000,185419.000,102863.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
MineralPropertiesAccumulatedDepletion,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
MineralPropertiesGross,1008886.000,1008886.000,1008886.000,1008886.000,1008886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,0.000,,,,,,,
MineralPropertiesNet,1008886.000,1008886.000,1008886.000,1008886.000,1008886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,1208886.000,0.000,,,,,,,
NotesAndLoansReceivableNetCurrent,,,,,,,,100000.000,100000.000,,,,,,,,,,,,,,
NotesPayableCurrent,,400000.000,,,,,,,,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,3300000.000,,,,5100000.000,,,,5600000.000,,,
OtherAssetsMiscellaneousNoncurrent,225000.000,225000.000,225000.000,,,,,,,,,,,,225000.000,,,,,,,,
OtherAssetsNoncurrent,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,0.000,0.000,0.000,0.000,,0.000,,
PreferredStockSharesAuthorized,,,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,,,,,,,,,,,,,,,,,,,
PreferredStockValueOutstanding,,,,,,,,,,,,,,,,0.000,,,,0.000,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,90228.000,,,168197.000,,,,,,,,,,,,,,
PrepaidExpenseCurrent,149603.000,105679.000,73214.000,138029.000,28441.000,,64660.000,102532.000,,149680.000,94765.000,98906.000,53581.000,185959.000,141096.000,67384.000,36297.000,111336.000,86475.000,58165.000,29743.000,120082.000,78115.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,4985239.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,-8216492.000,-12453248.000,-13614699.000,-14115732.000,-18249175.000,-24428128.000,-26041636.000,-26721160.000,-27447397.000,-28484567.000,-29145817.000,-29492003.000,-31055350.000,-31505842.000,-31824000.000,-32005257.000,-32275568.000,-33231218.000,-33823360.000,-34340289.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,,,18000.000,18000.000,,,,,,,,
StockholdersEquity,1361992.000,919988.000,9159003.000,7335516.000,3400068.000,2903157.000,16621561.000,12813989.000,6956213.000,5815269.000,5328321.000,4794660.000,3927341.000,3473517.000,3390785.000,1911450.000,1681581.000,1510020.000,1398995.000,1198916.000,871610.000,5727116.000,5623193.000
TreasuryStockShares,,,,,,,,,,,,,,,,,,,,,,7185.000,7185.000
TreasuryStockValue,,,,,,,,,,,,,,,,,,,,,,171158.000,171158.000
