,2017-03-31
AccruedLiabilitiesCurrent,15000.000
AdditionalPaidInCapital,2142.000
Assets,398.000
AssetsCurrent,398.000
CashAndCashEquivalentsAtCarryingValue,398.000
CashEquivalentsAtCarryingValue,398.000
CommonStockDiscountOnShares,670.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,7115000.000
CommonStockSharesOutstanding,7115000.000
CommonStockValue,712.000
LiabilitiesAndStockholdersEquity,398.000
LiabilitiesCurrent,15000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,20000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
RetainedEarningsAccumulatedDeficit,-16786.000
StockholdersEquity,-14602.000
