,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,644000.000,,,,444000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,-1472000.000,,,,-1401000.000
AllocatedShareBasedCompensationExpense,630000.000,,,,,
AssetManagementFees1,2240000.000,2068000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,0.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,0.000,0.000,300000.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000,0.000,0.000,0.000,0.000
BrokerageCommissionsRevenue,,,2290000.000,2609000.000,,2582000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2509000.000,,,,-6442000.000
CommonStockDividendsPerShareDeclared,,0.100,0.000,0.000,0.100,0.000
ComprehensiveIncomeNetOfTax,-12145000.000,16383000.000,-10211000.000,-5377000.000,12597000.000,-2509000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-464000.000,678000.000,486000.000,70000.000,-19000.000,61000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-12609000.000,17061000.000,-9725000.000,-5307000.000,12578000.000,-2448000.000
ConversionOfStockSharesConverted1,,,163428.000,163428.000,,
CostsAndExpenses,5771000.000,9032000.000,8316000.000,9948000.000,16163000.000,9319000.000
DepreciationAmortizationAndAccretionNet,,3000.000,,,,4000.000
DerivativeGainLossOnDerivativeNet,2012000.000,1261000.000,157000.000,159000.000,-61000.000,-11000.000
DividendsCommonStockCash,,2534000.000,,,,
DividendsSharebasedCompensationStock,,49000.000,,,,0.000
EarningsPerShareBasic,,0.060,0.040,0.160,0.150,-0.550
EarningsPerShareDiluted,,0.060,0.040,0.160,0.150,-0.550
EffectiveIncomeTaxRateContinuingOperations,0.354,0.299,0.194,0.310,-0.533,0.393
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,-126000.000,-2000.000,-13000.000,-37000.000,3000.000,33000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,0.000,0.000,0.000,0.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,0.000,0.000,0.000,0.000,0.000,167000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,0.000,0.000,0.000,20000.000,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,0.000,0.000,0.000,0.000,0.000,0.000
FeesAndCommissionsOther,2063000.000,2055000.000,,,,
GainLossOnInvestments,-126000.000,-2000.000,-13000.000,-37000.000,3000.000,33000.000
GoodwillImpairmentLoss,,0.000,0.000,0.000,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-12392000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12392000.000,2208000.000,1570000.000,5836000.000,4731000.000,-21441000.000
IncomeLossFromEquityMethodInvestments,,2181000.000,,,,696000.000
IncomeTaxExpenseBenefit,-4388000.000,661000.000,305000.000,1807000.000,1103000.000,-8424000.000
IncomeTaxesPaid,,1600000.000,,,,0.000
IncreaseDecreaseInAccountsPayableRelatedParties,,673000.000,,,,
IncreaseDecreaseInAccountsReceivable,,-3414000.000,,,,-8435000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-1038000.000,,,,-8416000.000
IncreaseDecreaseInAccruedLiabilities,,132000.000,,,,-28853000.000
IncreaseDecreaseInBrokerageReceivables,,-32535000.000,,,,-567000.000
IncreaseDecreaseInDueFromAffiliatesCurrent,,-3951000.000,,,,1000.000
IncreaseDecreaseInDueToAffiliatesCurrent,,,,,,-895000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-6032000.000,,,,-11685000.000
IncreaseDecreaseInOtherOperatingAssets,,-628000.000,,,,-5134000.000
IncreaseDecreaseInPayablesToBrokerDealers,,-38376000.000,,,,3772000.000
IncreaseDecreaseInTradingSecurities,,-9801000.000,,,,-11056000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,0.000
InterestAndDividendIncomeOperating,551000.000,3434000.000,3495000.000,,,
InterestExpense,323000.000,420000.000,68000.000,66000.000,36000.000,70000.000
InterestPaid,,128000.000,,,,70000.000
InvestmentAdvisoryFees,,,2224000.000,2294000.000,,2401000.000
InvestmentIncomeInterestAndDividend,,,,2833000.000,,2257000.000
