,2015-03-31,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,234000.000,,,,,,414000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,604000.000,,,,,,
AmortizationOfIntangibleAssets,,111000.000,191000.000,192000.000,191000.000,182000.000,348000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,102297.000,0.000,102297.000,102297.000,100459.000,-305053.000,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,-266000.000,,,,75000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,365.000,,
BankOwnedLifeInsuranceIncome,79000.000,86000.000,204000.000,204000.000,206000.000,196000.000,216000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,26472000.000,,-88604000.000,,,,101437000.000
ComprehensiveIncomeNetOfTax,1959000.000,2573000.000,4045000.000,4534000.000,4877000.000,4098000.000,5994000.000
DepreciationAmortizationAndAccretionNet,571000.000,,138000.000,,,,35000.000
DerivativeCostOfHedge,,,,,89000.000,,
Dividends,539000.000,,,,,,
EarningsPerShareBasic,0.250,0.260,0.350,0.400,0.440,0.450,0.460
EarningsPerShareDiluted,0.250,0.260,0.340,0.390,0.430,0.450,0.450
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,286000.000
FeesAndCommissionsDepositorAccounts,267000.000,311000.000,480000.000,505000.000,511000.000,523000.000,667000.000
FeesAndCommissionsFiduciaryAndTrustActivities,19000.000,11000.000,13000.000,11000.000,15000.000,10000.000,10000.000
FeesAndCommissionsMortgageBanking,1271000.000,1439000.000,1392000.000,1627000.000,2245000.000,1711000.000,3145000.000
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,161000.000,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,458000.000,,468000.000,,,,957000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,899000.000,,916000.000,,,,661000.000
FinancingReceivableModificationsNumberOfContracts2,,,0.000,,,,0.000
GainLossOnSaleOfDerivatives,-23000.000,,28000.000,,,,16000.000
GainLossOnSaleOfPropertyPlantEquipment,-5000.000,,,,,,
GainsLossesOnSalesOfOtherRealEstate,-13000.000,,156000.000,119000.000,,,-1000.000
GoodwillAcquiredDuringPeriod,,,,,,,48085000.000
GoodwillPeriodIncreaseDecrease,80000.000,,29000.000,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,3949000.000,,302000.000,,,,197000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,2030000.000,,302000.000,,,,175000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,1919000.000,,,,,,22000.000
ImpairmentOfRealEstate,,,,,,,219000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3479000.000,4516000.000,6202000.000,6854000.000,7874000.000,7881000.000,9253000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-466000.000,,,,,,
IncomeTaxExpenseBenefit,1092000.000,1453000.000,2083000.000,2072000.000,2639000.000,2600000.000,2841000.000
IncomeTaxesPaidNet,15000.000,,,,,,
IncreaseDecreaseInDeposits,29157000.000,,-16216000.000,,,,124218000.000
IncreaseDecreaseInDerivativeAssets,181000.000,,97000.000,,,,398000.000
IncreaseDecreaseInFinanceReceivables,33111000.000,,63698000.000,,,,68034000.000
IncreaseDecreaseInMortgageLoansHeldForSale,4475000.000,,-2491000.000,,,,-20484000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-1902000.000,,-998000.000,,,,-1188000.000
IncreaseDecreaseInReceivables,-24000.000,,-784000.000,,,,-682000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,33078.000,61623.000,94614.000,96759.000,108925.000,-188924.000,221650.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,63689.000,86190.000,76397.000,88520.000,95201.000,,132176.000
InterestAndDividendIncomeOperating,,13450000.000,18313000.000,18382000.000,18836000.000,19032000.000,24899000.000
InterestAndDividendIncomeSecurities,256000.000,259000.000,412000.000,380000.000,493000.000,528000.000,571000.000
InterestAndFeeIncomeLoansAndLeases,11792000.000,12925000.000,17483000.000,17669000.000,17991000.000,18082000.000,23593000.000
InterestExpense,1027000.000,1191000.000,1650000.000,1730000.000,1959000.000,2042000.000,2469000.000
InterestExpenseBorrowings,109000.000,111000.000,81000.000,71000.000,71000.000,71000.000,71000.000
InterestExpenseDeposits,918000.000,1080000.000,1569000.000,1476000.000,1499000.000,1583000.000,2010000.000
InterestExpenseSubordinatedNotesAndDebentures,,,,183000.000,389000.000,,388000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,11005000.000,12058000.000,15130000.000,15751000.000,16504000.000,16549000.000,22274000.000
InterestIncomeExpenseNet,11166000.000,12259000.000,16663000.000,16652000.000,16877000.000,16990000.000,22430000.000
InterestIncomeFederalFundsSold,103000.000,129000.000,218000.000,129000.000,152000.000,224000.000,535000.000
InterestIncomeSecuritiesTaxExempt,42000.000,137000.000,200000.000,204000.000,200000.000,198000.000,200000.000
InterestPaidNet,962000.000,,1633000.000,,,,2470000.000
InvestmentIncomeInterestAndDividend,12193000.000,,,,,,
LaborAndRelatedExpense,4987000.000,5186000.000,6945000.000,6907000.000,6948000.000,6935000.000,10073000.000
MerchantDiscountFees,,305000.000,522000.000,491000.000,542000.000,613000.000,744000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,375000.000
NetCashProvidedByUsedInFinancingActivities,62509000.000,,-31452000.000,,,,126126000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,62509000.000,,-31452000.000,,,,126126000.000
NetCashProvidedByUsedInInvestingActivities,-32818000.000,,-64997000.000,,,,-50988000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-32818000.000,,-64997000.000,,,,-50988000.000
NetCashProvidedByUsedInOperatingActivities,-3219000.000,,7845000.000,,,,26299000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3219000.000,,7845000.000,,,,26299000.000
NetIncomeLoss,1921000.000,2490000.000,3779000.000,4354000.000,4813000.000,4907000.000,5919000.000
NetIncomeLossAttributableToNoncontrollingInterest,466000.000,573000.000,340000.000,428000.000,422000.000,374000.000,493000.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,,,323246000.000
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,,,,,,,291440000.000
NoninterestExpense,,,,12254000.000,12632000.000,,18461000.000
NoninterestIncomeOther,1764000.000,2353000.000,3125000.000,3357000.000,4002000.000,3472000.000,5440000.000
NumberOfReportableSegments,,,3.000,,,,3.000
OccupancyNet,836000.000,871000.000,1135000.000,1131000.000,1181000.000,1193000.000,1473000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,38000.000,,,,,,75000.000
OtherComprehensiveIncomeLossNetOfTax,38000.000,83000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,266000.000,180000.000,64000.000,-809000.000,75000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,38000.000,83000.000,266000.000,180000.000,64000.000,-809000.000,75000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,20000.000,45000.000,143000.000,98000.000,34000.000,-435000.000,40000.000
OtherCostAndExpenseOperating,2560000.000,2679000.000,2907000.000,2988000.000,3208000.000,2754000.000,4844000.000
OtherIncome,141000.000,201000.000,358000.000,400000.000,483000.000,450000.000,659000.000
OtherNoninterestExpense,9290000.000,9895000.000,12053000.000,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,0.000,,0.000,0.000,0.000,0.000,0.000
PaymentOfFinancingAndStockIssuanceCosts,,,,,,,138000.000
PaymentsOfDividendsMinorityInterest,539000.000,,437000.000,,,,375000.000
PaymentsOfStockIssuanceCosts,604000.000,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,2500000.000,,3766000.000,,,,10242000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,-9471000.000
PaymentsToAcquireFederalReserveStock,10923000.000,,1899000.000,,,,14209000.000
PaymentsToAcquireHeldToMaturitySecurities,1046000.000,,,,,,
PaymentsToAcquireOtherInvestments,1126000.000,,564000.000,,,,206000.000
PaymentsToAcquirePropertyPlantAndEquipment,332000.000,,872000.000,,,,3300000.000
ProceedsFromIssuanceOfPrivatePlacement,34495000.000,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,201000.000,,,,2421000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,5577000.000,,1973000.000,,,,11330000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,,,,,238000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,0.000,0.000,,,0.000
ProceedsFromSaleOfAvailableForSaleSecurities,0.000,,,,1495000.000,,9718000.000
ProceedsFromSaleOfOtherInvestments,703000.000,,693000.000,,,,
ProceedsFromSaleOfOtherRealEstate,10000.000,,1237000.000,,,,19000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,49000.000,,,,,,18000.000
ProfitLoss,2387000.000,3063000.000,4119000.000,4782000.000,5235000.000,5281000.000,6412000.000
ProvisionForLoanAndLeaseLosses,,,1533000.000,,,,156000.000
ProvisionForLoanLeaseAndOtherLosses,161000.000,201000.000,1533000.000,901000.000,373000.000,441000.000,156000.000
RepaymentsOfFederalHomeLoanBankBorrowings,,,15000000.000,,,,
ShareBasedCompensation,234000.000,,263000.000,,,,414000.000
StockIssuedDuringPeriodValueAcquisitions,,,,,,,71431000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,,2421000.000
StockIssuedDuringPeriodValueNewIssues,33891000.000,,,,,,
TransferToOtherRealEstate,694000.000,,,,,,20000.000
UnrealizedGainLossOnSecurities,-38000.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,7801577.000,9594472.000,11039208.000,11067972.000,11115134.000,-22128327.000,13283075.000
WeightedAverageNumberOfSharesOutstandingBasic,7701663.000,9438541.000,10855871.000,10866788.000,10890860.000,-21727427.000,12901040.000
