,2015-08-31,2015-11-30,2016-02-29,2016-03-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,5839.000,5839.000
AccountsPayableCurrent,,152811.000,65988.000,,5222.000,18944.000,62794.000,36896.000
AccruedLiabilitiesCurrent,10000.000,220623.000,13439.000,,10000.000,2166.000,59678.000,86689.000
AdditionalPaidInCapital,,,,,,,,5567313.000
AdditionalPaidInCapitalCommonStock,24885.000,24985.000,5179789.000,,5351338.000,5416776.000,5548831.000,
Assets,60000.000,479873.000,41269566.000,,41033811.000,40974268.000,40943567.000,40956203.000
AssetsCurrent,,25724.000,602048.000,,402773.000,322842.000,331591.000,331778.000
AssetsFairValueDisclosure,,,,,,44000.000,630.000,695.000
Cash,,,900.000,,417.000,44000.000,630.000,695.000
CashAndCashEquivalentsAtCarryingValue,,100.000,243835.000,,121086.000,63789.000,27823.000,36042.000
CashFDICInsuredAmount,,250000.000,,,,250000.000,250000.000,250000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,25000.000,25000.000,25000.000
ClassOfWarrantOrRightOutstanding,,,,,,50000.000,50000.000,50000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1150000.000,1150000.000,1751481.000,,1764863.000,1772314.000,1781869.000,1784770.000
CommonStockSharesOutstanding,1150000.000,1150000.000,1751481.000,,1764863.000,1772314.000,1781869.000,1784770.000
CommonStockValue,115.000,115.000,175.000,,176.000,177.000,178.000,178.000
DeferredOfferingCosts,60000.000,454149.000,,,,,,
DeferredTaxAssetsGross,,25471.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,25471.000,,,,,,
DeferredTaxAssetsValuationAllowance,,25471.000,,,,,,
DueToOfficersOrStockholdersCurrent,40750.000,139172.000,,,,,,
IncomeTaxExaminationPenaltiesAccrued,,,,,,0.000,,
LiabilitiesAndStockholdersEquity,60000.000,479873.000,41269566.000,,41033811.000,40974268.000,40943567.000,40956203.000
LiabilitiesCurrent,50750.000,512606.000,79427.000,,15222.000,21110.000,122472.000,153585.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,30000.000
OperatingLossCarryforwards,,58000.000,,,,,,
OtherReceivablesNetCurrent,,,,,5000.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,0.000,,0.000,,,
PreferredStockSharesOutstanding,,,0.000,,0.000,,,
PrepaidExpenseCurrent,,25624.000,358213.000,,276687.000,259053.000,297929.000,289897.000
RetainedEarningsAccumulatedDeficit,-15750.000,-57833.000,-179963.000,,-351513.000,-416944.000,-549007.000,-567484.000
SharePrice,,,,,,10.000,10.000,10.000
StockholdersEquity,9250.000,-32733.000,5000001.000,,5000001.000,5000009.000,5000002.000,5000007.000
TemporaryEquityCarryingAmountAttributableToParent,,,36190138.000,,36018588.000,35953149.000,35821093.000,35802611.000
TemporaryEquityParOrStatedValuePerShare,,,0.000,,0.000,0.000,0.000,0.000
TemporaryEquitySharesIssued,,,3558519.000,,3545137.000,3537686.000,3528131.000,3525230.000
