,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,33500000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,,,,,1400000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,900000.000,,,,700000.000,
AllocatedShareBasedCompensationExpense,,3200000.000,,,,
AmortizationOfESOPAward,1800000.000,,,,,
AmortizationOfIntangibleAssets,,3100000.000,3200000.000,,2700000.000,2700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,5100000.000,,,
AssetImpairmentCharges,,34100000.000,3600000.000,,400000.000,1500000.000
CapitalExpendituresIncurredButNotYetPaid,23000000.000,,,,11400000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-53700000.000,,,,11800000.000,
ComprehensiveIncomeNetOfTax,,,,,40500000.000,9900000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,1400000.000,1700000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,39100000.000,8200000.000
CostOfGoodsSold,559100000.000,673900000.000,610600000.000,588600000.000,587000000.000,590900000.000
CurrentIncomeTaxExpenseBenefit,3400000.000,-39000000.000,117200000.000,-78600000.000,7000000.000,2400000.000
DeferredIncomeTaxExpenseBenefit,-700000.000,,,,-1500000.000,
DepreciationDepletionAndAmortization,33200000.000,,,,30700000.000,
EarningsPerShareBasic,0.430,-0.580,-1.910,-0.600,0.550,0.160
EarningsPerShareDiluted,0.420,-0.580,-1.910,-0.590,0.540,0.160
EffectOfExchangeRateOnCashAndCashEquivalents,5400000.000,,,,400000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.539,21.309,,0.171,0.173
EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign,,,,,0.168,
FutureAmortizationExpenseYearFive,,,,,2000000.000,
FutureAmortizationExpenseYearFour,,,,,6000000.000,
FutureAmortizationExpenseYearOne,,,,,8500000.000,
FutureAmortizationExpenseYearThree,,,,,8500000.000,
FutureAmortizationExpenseYearTwo,,,,,9800000.000,
GainLossOnDispositionOfAssets,-2200000.000,,,,-1500000.000,
GainsLossesOnExtinguishmentOfDebt,,,-500000.000,,,
GoodwillImpairmentLoss,,10000000.000,0.000,,,
GrossProfit,309900000.000,208500000.000,283800000.000,227300000.000,325100000.000,295100000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,31100000.000,,,,
IncomeLossFromContinuingOperations,,-35000000.000,-114300000.000,,33200000.000,9700000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,31600000.000,-72300000.000,5500000.000,-30600000.000,41000000.000,13900000.000
IncomeLossFromContinuingOperationsPerBasicShare,,-0.580,-1.910,,0.550,0.160
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.580,-1.910,,0.540,0.160
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,105700000.000,,,
IncomeTaxesPaid,6200000.000,,,,5300000.000,
IncreaseDecreaseInAccountsPayable,-3400000.000,,,,-8300000.000,
IncreaseDecreaseInAccountsReceivable,30300000.000,,,,23400000.000,
IncreaseDecreaseInAccruedLiabilities,-25400000.000,,,,8600000.000,
IncreaseDecreaseInInventories,41200000.000,,,,6900000.000,
IncreaseDecreaseInOperatingCapital,,,,,-30500000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,3600000.000,,,,800000.000,
InterestExpense,10900000.000,10000000.000,9500000.000,8500000.000,8300000.000,7500000.000
InterestPaid,13900000.000,,,,10300000.000,
InvestmentIncomeInterest,100000.000,100000.000,100000.000,100000.000,100000.000,200000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-3000000.000,,,,-1200000.000,
NetCashProvidedByUsedInFinancingActivities,-7000000.000,,,,-2800000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-7000000.000,,,,-2800000.000,
NetCashProvidedByUsedInInvestingActivities,-10800000.000,,,,-22000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10800000.000,,,,-22000000.000,
NetCashProvidedByUsedInOperatingActivities,-41300000.000,,,,36200000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-41300000.000,,,,36200000.000,
NetIncomeLoss,26400000.000,-35000000.000,-114300000.000,-37300000.000,33200000.000,9700000.000
NetIncomeLossAttributableToNoncontrollingInterest,1800000.000,1700000.000,2600000.000,4300000.000,800000.000,1800000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-35000000.000,-114300000.000,,32900000.000,9600000.000
OperatingIncomeLoss,42400000.000,-62400000.000,15400000.000,-22200000.000,49200000.000,21200000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent,,,,,1700000.000,-1500000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,800000.000,,,,1700000.000,
OtherComprehensiveIncomeDefinedBenefitPlansTax,300000.000,,,,0.000,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent,,,,,600000.000,300000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,1200000.000,,,,700000.000,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,600000.000,,,,100000.000,-100000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,,,,,4100000.000,-3300000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,8000000.000,,,,4100000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,6500000.000,-1600000.000
OtherNoncashIncome,,,,,-800000.000,
PaymentsForRepurchaseOfCommonStock,4400000.000,,,,1300000.000,
PaymentsToAcquireProductiveAssets,10800000.000,,,,22000000.000,
PaymentsToMinorityShareholders,3000000.000,,,,1200000.000,
ProceedsFromIssuanceOfCommonStock,1700000.000,,,,1000000.000,
ProceedsFromMinorityShareholders,0.000,,,,,
ProceedsFromPaymentsToMinorityShareholders,,,,,-1200000.000,
ProceedsFromRepurchaseOfEquity,,,,,-300000.000,
ProfitLoss,28200000.000,-33300000.000,-111700000.000,-33000000.000,34000000.000,11500000.000
ProvisionForDoubtfulAccounts,200000.000,,,,400000.000,
RepaymentsOfLongTermDebtAndCapitalSecurities,1300000.000,,,,1300000.000,
RestructuringReserveAccrualAdjustment,,,,,2700000.000,
RestructuringReservePeriodExpense,,,,,15700000.000,
RestructuringReserveSettledWithCash,,,,,4500000.000,
SalesRevenueGoodsNet,869000000.000,882400000.000,894400000.000,815900000.000,912100000.000,886000000.000
SellingGeneralAndAdministrativeExpense,267500000.000,260900000.000,268400000.000,249500000.000,275900000.000,273900000.000
ShareBasedCompensation,3500000.000,5100000.000,2200000.000,1900000.000,2400000.000,1700000.000
StockIssuedDuringPeriodValueNewIssues,1700000.000,,,,1000000.000,
StockRepurchasedDuringPeriodValue,-4400000.000,,,,1300000.000,
UndistributedEarningsAllocatedToParticipatingSecurities,,,,,300000.000,100000.000
WeightedAverageNumberOfDilutedSharesOutstanding,61700000.000,60275000.000,59967000.000,-121712000.000,60768000.000,61400000.000
WeightedAverageNumberOfSharesOutstandingBasic,60700000.000,60275000.000,59967000.000,-120712000.000,60113000.000,60600000.000
