,2017-03-31
AccountsPayableTradeCurrent,11546000.000
AccountsReceivableNetCurrent,14996000.000
AdditionalPaidInCapitalCommonStock,54779000.000
AllowanceForDoubtfulAccountsReceivableCurrent,65000.000
Assets,115499000.000
AssetsCurrent,44501000.000
Cash,9000.000
CashAndCashEquivalentsAtCarryingValue,9000.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,50000000.000
CommonStockSharesIssued,8000000.000
CommonStockSharesOutstanding,8000000.000
CommonStockValue,8000.000
DeferredFinanceCostsNoncurrentNet,355000.000
DueFromAffiliateCurrent,89000.000
DueToAffiliateCurrent,1311000.000
DueToAffiliateCurrentAndNoncurrent,1312000.000
EmployeeRelatedLiabilitiesCurrent,775000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,5813000.000
FiniteLivedIntangibleAssetsGross,31000000.000
FiniteLivedIntangibleAssetsNet,25187000.000
Goodwill,30579000.000
InventoryFinishedGoods,10564000.000
InventoryGross,28910000.000
InventoryNet,28489000.000
InventoryRawMaterials,18253000.000
InventoryValuationReserves,421000.000
InventoryWorkInProcess,93000.000
Liabilities,61832000.000
LiabilitiesAndStockholdersEquity,115499000.000
LiabilitiesCurrent,20922000.000
LongTermLineOfCredit,13959000.000
LongTermNotesPayable,25758000.000
NotesPayableCurrent,3000000.000
OtherAccruedLiabilitiesCurrent,1326000.000
OtherLiabilitiesNoncurrent,716000.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,5000000.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseAndOtherAssetsCurrent,918000.000
PropertyPlantAndEquipmentNet,14877000.000
RetainedEarningsAccumulatedDeficit,-1120000.000
StandardProductWarrantyAccrualCurrent,1821000.000
StockholdersEquity,53667000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,53667000.000
UnrecognizedTaxBenefits,0.000
