,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,13762.000,5161.000,,,,,,,5161.000,5160.000,5161.000,5160.000,5161.000
AmortizationOfLeasedAsset,,,,,,,,,,,,,,,,,5161.000,5161.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,6009750.000,,,,4984750.000,,,,261000.000,,,,0.000
AntidilutiveSharesOutstanding,,,,6236000.000,,,,,,,,,,,,,,,,
AssetsFairValueAdjustment,,,,,,,,,281575.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,,,497787.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,-147608.000,,,,-13285.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,-73904.000,144609.000,,,73804.000,,,,-11072.000,,,
CapitalLeasesIncomeStatementLeaseRevenue,,,,,,,,,,,,,,,,,528.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-106165.000,,,,,,,,-1056.000,,,,41898.000,,,,53289.000
CashPeriodIncreaseDecrease,,11653.000,,,,,,102420.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,350270.000,-390596.000,-487219.000,,,,,,,,,,,,-96147.000,,-54209.000
ConvertiblePreferredStockConvertedToOtherSecurities,,97500.000,,,,,,,,,,,,,,,,,,
CostOfOtherPropertyOperatingExpense,,,,,,,,,4303.000,5574.000,,,,,,,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,18298.000,,,,,,,,,,,,,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,-17498.000,,,,-14734.000,,,,,,,,-1464.000,,,,-1745.000
Depreciation,,400.000,341.000,341.000,341.000,341.000,341.000,,1859.000,,,,,,,877.000,877.000,877.000,1164.000,769.000
