,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30
AmortizationOfDebtDiscountPremium,,,,41331.000,,,,4363.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,14529.000,,
CashPaidForCapitalizedInterest,,-11392.000,-7742.000,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,44331.000,,
Communication,325.000,2400.000,1910.000,1909.000,1956.000,1662.000,1215.000,903.000,1552.000,1375.000
CostOfGoodsSoldOverhead,,,,,,0.000,0.000,,0.000,
DebtConversionConvertedInstrumentAmount1,,,,,,,,10500.000,,
DeferredOtherTaxExpenseBenefit,,,,,,0.000,0.000,,0.000,
Depreciation,1066.000,1066.000,1166.000,,,0.000,0.000,,0.000,
DepreciationAndAmortization,3198.000,1066.000,2232.000,,,,,,,
DevelopmentStageEnterpriseCumulativeCashInflows,5286.000,-15580.000,-56242.000,-80718.000,108130.000,,,,,
EarningsPerShareBasic,-0.000,-0.000,-0.000,-0.000,-0.010,-0.000,0.000,-0.000,0.000,-0.000
FairValueOfAssetsAcquired,,,-3000.000,,,,,,,
GeneralInsuranceExpense,,105.000,105.000,145.000,105.000,105.000,105.000,105.000,105.000,105.000
GrossProfit,,,,,,50000.000,0.000,,0.000,
IncomeLossFromContinuingOperations,-14224.000,-82021.000,-49305.000,-134503.000,-342575.000,-34372.000,-38004.000,-12147.000,-43553.000,-43234.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-14224.000,-93413.000,-57047.000,-165516.000,-383600.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-44916.000,-102205.000,-37242.000,-73619.000,-112527.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,-150439.000,-442984.000,,,,37242.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-498.000,7243.000,,,,,14181.000,,
IncreaseDecreaseInNotesPayableCurrent,,11252.000,11252.000,,,,,,,
IncreaseDecreaseInOtherInsuranceLiabilities,68.000,,,,,,,,,
IncreaseDecreaseInRestrictedCashAndInvestments,,,,-23100.000,,,,,,
InterestExpense,,-11392.000,-7742.000,-31013.000,-41025.000,-10544.000,-64201.000,-25095.000,-30066.000,-69293.000
InvestmentIncomeInterest,,,,,,0.000,0.000,,0.000,
LeaseAndRentalExpense,,,,,,3000.000,0.000,1195.000,1500.000,2000.000
MarketingAndAdvertisingExpense,489.000,31334.000,2882.000,90019.000,392.000,30644.000,627.000,180.000,835.000,1546.000
NetCashProvidedByUsedInFinancingActivities,53596.000,77265.000,87722.000,444458.000,-402653.000,,,758.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,53596.000,77265.000,87722.000,444458.000,-402653.000,,,29802.000,,
NetCashProvidedByUsedInInvestingActivities,,,-3000.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3000.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-48310.000,-92845.000,-140964.000,-525176.000,507783.000,,,29044.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-48310.000,-92845.000,-140964.000,-525176.000,507783.000,,,29044.000,,
NetIncomeLoss,-74296.000,-93413.000,,,,-44916.000,-102205.000,-37242.000,-73619.000,-112527.000
OperatingExpenses,14224.000,82021.000,49305.000,134503.000,342575.000,84372.000,38004.000,12147.000,43553.000,43234.000
OtherGeneralAndAdministrativeExpense,2853.000,22406.000,23040.000,27910.000,45193.000,,,,,
OtherNoncashIncomeExpense,,,,,,,,10500.000,,
OtherSellingGeneralAndAdministrativeExpense,,,,,,17392.000,10210.000,5091.000,11990.000,14717.000
PaymentsForRent,6000.000,2000.000,3000.000,2000.000,2000.000,,,,,
ProceedsFromIssuanceOfCommonStock,,74773.000,99773.000,382160.000,-516706.000,,,,,
ProceedsFromRepaymentsOfNotesPayable,5596.000,-8760.000,-23303.000,-12102.000,131557.000,,,758.000,,
ProductionRelatedImpairmentsOrCharges,,,,,,0.000,0.000,,,
ProfessionalAndContractServicesExpense,3423.000,22710.000,17202.000,12520.000,217678.000,31569.000,25847.000,4673.000,27571.000,23491.000
ProfitLoss,,,-57047.000,-165516.000,,,,,,
SalariesWagesAndOfficersCompensation,,,,,,0.000,0.000,,0.000,
SalesRevenueGoodsGross,,,,,,50000.000,0.000,,0.000,
ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,,,,3543.000,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,62855000.000,65888218.000,65888218.000,69230688.000,-131776436.000,74767204.000,75514537.000,72368415.000,83546485.000,84572035.000
