,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,4513000.000,4215000.000,2634000.000,3156000.000,4886000.000,4810000.000,5564000.000,3037000.000,6372000.000,5173000.000
AccountsReceivableNetCurrent,,,,,,,,530000.000,513000.000,1338000.000
AccruedLiabilitiesCurrent,6062000.000,3525000.000,5401000.000,7778000.000,10245000.000,18400000.000,22310000.000,37737000.000,34230000.000,24956000.000
AccruedMarketingCostsCurrent,,,,,,,,,94000.000,203000.000
AccruedProfessionalFeesCurrent,,,,184000.000,,,525000.000,355000.000,207000.000,806000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,7163000.000,,,,3807000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4000.000,6000.000,-24000.000,-21000.000,4000.000,-10000.000,-3000.000,-56000.000,63000.000,69000.000
AdditionalPaidInCapital,302663000.000,399800000.000,403275000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,424175000.000,643289000.000,648052000.000,654005000.000,669331000.000,723328000.000,733624000.000
Assets,91256000.000,171977000.000,155858000.000,151839000.000,343626000.000,320058000.000,315202000.000,278328000.000,261384000.000,321577000.000
AssetsCurrent,81094000.000,161817000.000,141208000.000,139206000.000,326118000.000,302216000.000,295043000.000,256281000.000,239196000.000,298473000.000
AssetsFairValueDisclosure,78099000.000,159137000.000,142274000.000,127973000.000,320670000.000,296876000.000,,,,
AssetsFairValueDisclosureRecurring,,,,,,,284139000.000,239244000.000,197151000.000,249681000.000
AvailableForSaleSecurities,78917000.000,160393000.000,143798000.000,135757000.000,324327000.000,298988000.000,287453000.000,240716000.000,205266000.000,257726000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,20000.000,15000.000,46000.000,37000.000,33000.000,23000.000,68000.000,97000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,44000.000,36000.000,42000.000,48000.000,36000.000,79000.000,5000.000,28000.000
AvailableForSaleSecuritiesAmortizedCost,78913000.000,160387000.000,143822000.000,135778000.000,324323000.000,298999000.000,287456000.000,240772000.000,205203000.000,257657000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesCurrent,,,100000000.000,,239600000.000,,,,,
AvailableForSaleSecuritiesNoncurrent,,,4400000.000,,2000000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,26098000.000,120951000.000,39410000.000,30264000.000,82771000.000,43134000.000,94721000.000,63723000.000,67741000.000,90172000.000
CashCashEquivalentsAndShortTermInvestments,78917000.000,160393000.000,143798000.000,135757000.000,324327000.000,298988000.000,287453000.000,240716000.000,205266000.000,257726000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,1000000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,29711000.000,33912000.000,34193000.000,35045000.000,41432000.000,41563000.000,41686000.000,41974000.000,44714000.000,44826000.000
CommonStockSharesOutstanding,29711000.000,33912000.000,34193000.000,35045000.000,41432000.000,41563000.000,41686000.000,41974000.000,44714000.000,44826000.000
CommonStockValue,30000.000,34000.000,34000.000,35000.000,41000.000,42000.000,42000.000,42000.000,45000.000,45000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,18924883.000,,,,18924883.000,,
DeferredRentCreditCurrent,746000.000,4334000.000,2889000.000,1156000.000,64000.000,64000.000,27000.000,27000.000,27000.000,27000.000
DeferredRentCreditNoncurrent,4734000.000,968000.000,976000.000,983000.000,1720000.000,2477000.000,2773000.000,3039000.000,3228000.000,3269000.000
DeferredRevenueCurrent,,,,,,,27165000.000,16242000.000,4852000.000,1125000.000
DeferredRevenueNoncurrent,,,,,,,6245000.000,5645000.000,5057000.000,6151000.000
DeferredTaxAssetsGross,,,,108793000.000,,,,163828000.000,,
DeferredTaxAssetsNet,,,,0.000,,,,0.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,3036000.000,,,,2825000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,5200000.000,,,,7100000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,9300000.000,,,,24700000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,7900000.000,,,,19162000.000,,
DeferredTaxAssetsValuationAllowance,,,,108793000.000,,,,163828000.000,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,,,,,50000000.000
EmployeeRelatedLiabilitiesCurrent,1470000.000,2181000.000,3080000.000,4393000.000,2771000.000,4790000.000,7063000.000,11835000.000,7474000.000,11375000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,52200000.000,51300000.000,48700000.000,42100000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,20000000.000,18300000.000,25500000.000,29700000.000,33300000.000,37700000.000,,,,
EmployeeStockOwnershipPlanESOPRepurchaseObligationAmount,18000.000,16000.000,12000.000,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,233000.000,233000.000,233000.000,200000.000,93000.000,93000.000,25543000.000
IntangibleAssetsNetExcludingGoodwill,10000.000,6000.000,1000.000,,,,,,,
InterestPayableCurrent,,,,,,,,93000.000,93000.000,767000.000
InventoryFinishedGoods,,,,,,,,147000.000,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,2009000.000,6926000.000
InventoryNet,,,,,,,,8851000.000,24873000.000,31881000.000
InventoryRawMaterials,,,,,,,,4761000.000,,
InventoryRawMaterialsNetOfReserves,,,,,,,,,7907000.000,9181000.000
InventoryWorkInProcess,,,,,,,,3943000.000,,
InventoryWorkInProcessNetOfReserves,,,,,,,,,14957000.000,15774000.000
Investments,,,104388000.000,,241556000.000,,,,,
Liabilities,30467000.000,30782000.000,30654000.000,33378000.000,35685000.000,46624000.000,87276000.000,93455000.000,77150000.000,210657000.000
LiabilitiesAndStockholdersEquity,91256000.000,171977000.000,155858000.000,151839000.000,343626000.000,320058000.000,315202000.000,278328000.000,261384000.000,321577000.000
LiabilitiesCurrent,17977000.000,15835000.000,16209000.000,16915000.000,19783000.000,31254000.000,66640000.000,69179000.000,54525000.000,42656000.000
LiabilitiesFairValueDisclosure,,110000.000,110000.000,233000.000,233000.000,233000.000,,,,
LiabilitiesFairValueDisclosureRecurring,,,,,,,200000.000,93000.000,93000.000,25543000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,5600000.000,,,,6800000.000,,
LineOfCredit,,,700000.000,600000.000,500000.000,,,200000.000,,
LineOfCreditFacilityAmountOutstanding,,800000.000,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,300000.000,300000.000,,,,,
LinesOfCreditCurrent,414000.000,875000.000,426000.000,432000.000,438000.000,407000.000,298000.000,301000.000,191000.000,
LongTermDebt,7211000.000,,,,,,,,,150000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,59955.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,40020.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,40020.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,10005.000
LongTermDebtNoncurrent,,13979000.000,13105000.000,15213000.000,14015000.000,12867000.000,11510000.000,15592000.000,14340000.000,
LongTermInvestments,,,4417000.000,,2006000.000,,,,,
LongTermLineOfCredit,545000.000,,364000.000,267000.000,167000.000,26000.000,108000.000,,,
LongTermLoansPayable,,,,,,,,,,158581000.000
OperatingLeasesFutureMinimumPaymentsDue,,35743000.000,35743000.000,35743000.000,35444000.000,34842000.000,40013000.000,38962000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,2178000.000,2178000.000,2178000.000,1805000.000,1203000.000,648000.000,3761000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,3543000.000,3543000.000,3543000.000,3544000.000,3544000.000,4147000.000,4271000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,3440000.000,3440000.000,3440000.000,3449000.000,3449000.000,4034000.000,4147000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,3340000.000,3340000.000,3340000.000,3373000.000,3373000.000,3941000.000,4034000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,3178000.000,3178000.000,3178000.000,3209000.000,3209000.000,3761000.000,3941000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,20064000.000,20064000.000,20064000.000,20064000.000,20064000.000,23482000.000,18808000.000,,
OtherAccruedLiabilitiesCurrent,,,,103000.000,,,97000.000,,,
OtherAssetsNoncurrent,3970000.000,3325000.000,4928000.000,8480000.000,9923000.000,10586000.000,10902000.000,10984000.000,10663000.000,11374000.000
OtherReceivablesNetCurrent,861000.000,117000.000,383000.000,425000.000,1297000.000,902000.000,1123000.000,779000.000,818000.000,959000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
