,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,815853.000,,1252865.000,1402851.000,1569444.000,,1583583.000,2348089.000,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,283407.000,,207350.000,229902.000,233345.000,,84603.000,130951.000,,
AccountsPayableCurrent,544874.000,348881.000,341172.000,103550.000,229051.000,79533.000,137779.000,194994.000,339827.000,408233.000,183298.000,325952.000,769398.000,540358.000,1064480.000,1420321.000,1671111.000,1672185.000,1219867.000,1298248.000,1400464.000,1322715.000,1413874.000
AccruedLiabilitiesCurrent,,,,,,,97728.000,,,,239673.000,,,,1074611.000,,,,1603605.000,232235.000,232235.000,,2615481.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,71844.000,102036.000,39232.000,6458.000,3108.000,63471.000,97728.000,85274.000,34134.000,211009.000,239673.000,301598.000,437361.000,815853.000,1074611.000,1252865.000,1402851.000,1569444.000,1603605.000,1583583.000,2348089.000,2351515.000,2615481.000
AccruedMarketingCostsCurrent,,,,,,,,,,,,,,,,680000.000,500000.000,330000.000,,,,,
AccruedProfessionalFeesCurrent,,,,,,,49594.000,,,,51646.000,,,32271.000,47028.000,22421.000,28695.000,23598.000,49703.000,,,,32000.000
AccruedSalariesCurrent,,,,,,,,,,,,,,,,76250.000,88958.000,88958.000,,115625.000,155625.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-144245.000,,,,-162816.000,,,,-167911.000,,,,175283.000,,,,180201.000
AdditionalPaidInCapitalCommonStock,13371354.000,14816345.000,16015484.000,16266141.000,16411418.000,16620318.000,18242109.000,18514046.000,18786302.000,22336193.000,23084429.000,23386063.000,23813836.000,23908796.000,24034203.000,24133593.000,24223596.000,24246736.000,24705547.000,24816404.000,24948875.000,24954234.000,24958880.000
Assets,3394979.000,3353319.000,3546395.000,2673495.000,2048913.000,1127011.000,1613534.000,898099.000,317648.000,3612636.000,1915728.000,1049065.000,667192.000,630301.000,820191.000,558730.000,519017.000,2046593.000,974858.000,456858.000,772584.000,387266.000,334760.000
AssetsCurrent,3325136.000,3284471.000,3315432.000,2418801.000,1797380.000,890227.000,1381398.000,671036.000,96646.000,3396874.000,1830960.000,965131.000,257763.000,248217.000,450924.000,202281.000,174323.000,1712586.000,645262.000,138214.000,463672.000,89414.000,47783.000
AvailableForSaleSecurities,,,,,,,,,,3495385.000,3495385.000,51100.000,51100.000,51100.000,3495384.000,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,,,,3247758.000,634826.000,176413.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,,,,,236143.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,25400.000,25400.000,25400.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,76200.000,76200.000,76200.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,76200.000,76200.000,76200.000,,,,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,,,,,76200.000,,,,76200.000,,,,17312.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,57150.000,38100.000,19050.000,,,,,
Cash,3024380.000,3210936.000,3265141.000,2386638.000,1690521.000,776163.000,1304088.000,630860.000,65935.000,122935.000,1143175.000,718188.000,100986.000,59769.000,252145.000,85964.000,42042.000,1301122.000,290847.000,41172.000,408309.000,27502.000,24723.000
CashAndCashEquivalentsAtCarryingValue,,3210936.000,3265141.000,2386638.000,1690521.000,776163.000,1304088.000,630860.000,65935.000,122935.000,1143175.000,718188.000,100986.000,59769.000,252145.000,85964.000,42042.000,1301122.000,290847.000,41172.000,408309.000,27502.000,24723.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000
CommonStockSharesIssued,20419325.000,21094024.000,22310894.000,22440894.000,22440894.000,22510894.000,24330013.000,24360013.000,24375013.000,24390013.000,25675013.000,28477520.000,29095295.000,29197497.000,29197497.000,29234928.000,29527187.000,30366011.000,32908503.000,33219792.000,33648780.000,33859324.000,34074284.000
CommonStockSharesOutstanding,8470025.000,8470025.000,22310894.000,22440894.000,,,24330013.000,24360013.000,24375013.000,24390013.000,25675013.000,28477520.000,29095295.000,29197497.000,29197497.000,29234928.000,29527187.000,30366011.000,32908503.000,33219792.000,33648780.000,33859324.000,34074284.000
CommonStockValue,20420.000,21095.000,22312.000,22442.000,22442.000,22512.000,24331.000,24361.000,24376.000,24391.000,25676.000,28479.000,29096.000,29199.000,29199.000,29326.000,29528.000,30367.000,32910.000,33221.000,33650.000,33860.000,34075.000
ConvertibleDebtCurrent,,,,,,,,,,,,,,,,,,,,,175922.000,,175922.000
ConvertibleDebtFairValueDisclosures,,,,,,,,,,,,,,,,,,,,2495582.000,2495582.000,,2495582.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,,,,5128421.000,5338421.000,,5548421.000
DebtInstrumentFairValue,,,,,,,,,,,,,,,,,,,,361885.000,443781.000,,496681.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,-313626.000,-182912.000,,-82506.000
DeferredCosts,,,,,,,,,,,,,,,104132.000,,,,792887.000,,,,
DeferredCostsCurrent,,,,,,,,,,,,,,,63542.000,,,,88958.000,,,,237293.000
DeferredCostsLeasingGross,,,,,,,,,,,,,,,83941.000,,,,136260.000,,,,
DeferredCostsLeasingNet,,,,,,,,,,,,,,80543.000,,54207.000,78269.000,196282.000,,,,,
DeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,408333.000
DeferredRevenueCurrent,,,,,,,,,,,,,,,,,,,,,183333.000,183333.000,
DeferredSetUpCostsNoncurrent,,,,,,,,,,,,,,90000.000,255000.000,260000.000,280000.000,285000.000,235000.000,0.000,0.000,,
DeferredTaxAssetsGross,,,,,,,5843425.000,,,,7662267.000,,,,9669359.000,,,,11149349.000,,,,12267597.000
DeferredTaxAssetsGrossCurrent,,,,,,,5843000.000,,,,7662000.000,,,,9669000.000,,,,11149349.000,,,,12267597.000
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,,,,,,,,,170292.000,,,,39268.000,,,,53995.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,4605967.000,,,,5906889.000,,,,7761239.000,,,,9099986.000,,,,10144390.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,3600000.000,,,,7200000.000,,,,10900000.000,,,,15000000.000,,,,22800000.000
DeferredTaxAssetsOther,,,,,,,,,,,421170.000,,,,350547.000,,,,462128.000,,,,462566.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,243441.000,,,,281699.000,,,,390560.000,,,,363607.000,,,,361758.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,994016.000,,,,1052509.000,,,,1133147.000,,,,1094424.000,,,,1108677.000
DeferredTaxAssetsValuationAllowance,,,,,619000.000,1026000.000,-5843425.000,,,,-7662267.000,,,,-9669359.000,,,,11149349.000,,,,12267597.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,5843000.000,,,,7662000.000,,,,9669000.000,,,,11149000.000,,,,12266000.000
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,,,,,,,,,,,,,,11638.000,-11638.000,,-11638.000
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,,,,,,,,,,,,33866.000,,,,129204.000,,,,190206.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,2150084.000,2549196.000,2647237.000,3298284.000,2787318.000,1354319.000,986312.000,628343.000,1385695.000,1526060.000,1992776.000,1649010.000,826390.000,251806.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,969000.000,1285000.000,1100000.000,1100000.000,902000.000,797000.000,695000.000,463320.000,359064.000,262664.000,167110.000,85218.000,34212.000,12678.000,49713.000,,,,31906.000
EmployeeStockOwnershipPlanESOPFairValueOfSharesSubjectToRepurchaseObligation,,,,,,,,,,,,,,,45550.000,,,,337250.000,,,,
FairValueAssumptionsExercisePrice,,,,,,,,,1.080,0.950,,,,,,,,,,,0.370,,0.370
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,-36865.000,,,,-42773.000,,,,-55858.000,,,,94851.000,,,,133845.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,10000.000,,,,10000.000,,,,39000.000,,,,39000.000,,,,39000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,10000.000,,,,10000.000,,,,39000.000,,,,39000.000,,,,39000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,10000.000,,,,10000.000,,,,39000.000,,,,39000.000,,,,39000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,10000.000,,,,10000.000,,,,39000.000,,,,39000.000,,,,39000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,10000.000,,,,10000.000,,,,39000.000,,,,39000.000,,,,39000.000
FiniteLivedIntangibleAssetsNet,50569.000,46658.000,61155.000,59678.000,58201.000,56724.000,55247.000,53770.000,52293.000,50816.000,49339.000,47862.000,377037.000,367288.000,357540.000,347792.000,338043.000,328295.000,318547.000,308799.000,299049.000,289301.000,279553.000
InterestPayableCurrent,,,,,,,,,,,,,,19383.000,,98661.000,15403.000,224944.000,20651.000,162334.000,325709.000,,
LeaseholdImprovementsGross,,,,,25171.000,25171.000,25171.000,25171.000,25171.000,25171.000,25171.000,25171.000,25171.000,,,,,,,,,,
LiabilitiesAndStockholdersEquity,3394979.000,3353319.000,3546395.000,2673495.000,2048913.000,1127011.000,1613534.000,898099.000,317648.000,3612636.000,1915728.000,1049065.000,667192.000,630301.000,820191.000,558730.000,519017.000,2046593.000,974858.000,456858.000,772584.000,387266.000,334760.000
LiabilitiesCurrent,616719.000,450917.000,380404.000,110008.000,232159.000,143004.000,235507.000,280268.000,573961.000,2824326.000,2972167.000,3274787.000,4496043.000,5516029.000,5616826.000,5972914.000,7415721.000,8957598.000,8835241.000,9911586.000,10961403.000,10319188.000,10514052.000
MachineryAndEquipmentGross,,,,,,,240666.000,,,,112421.000,,,,112421.000,,,,112421.000,,,,112421.000
MarketableSecuritiesCurrent,,,,,,,,,,,,,,,39930.000,,,,0.000,,,,
NotesAndLoansPayable,,,,,,,,,,,,,,1372500.000,,2313416.000,2713416.000,4330274.000,,5036979.000,5380507.000,5535235.000,5769558.000
NotesAndLoansReceivableGrossCurrent,,,,,,,,,,,,,,,53749.000,,,,327203.000,,,,523360.000
NotesPayable,,,,,,,,,,,,,,,,,,,,2424385.000,2419013.000,,2419013.000
NotesPayableCurrent,,,,,,,,,200000.000,55000.000,,,,,2123416.000,,,,4485709.000,,,,5769558.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,129200.000,114200.000,106400.000,106400.000,106400.000,106400.000,60800.000,60800.000,60800.000,44450.000,254000.000,234950.000,215900.000,196850.000,177800.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,15200.000,115200.000,,,,,,,,,25400.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,45600.000,45600.000,15200.000,15200.000,15200.000,15200.000,,,,,76200.000,,,,25400.000,,,,
