,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayable,0.000,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,14584.000,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,835423.000,628646.000,911798.000,957736.000,1332057.000,1502751.000,1823619.000,1706812.000,2062464.000,1878674.000,2073761.000
AccountsPayableCurrentAndNoncurrent,,100.000,100.000,350.000,10066.000,,,,,,,,,,,,
AccountsPayableInterestBearingInterestRate,,,,,,,,,0.058,0.058,0.058,0.080,,,,,
AccountsReceivableNetCurrent,,,,,,,1039065.000,599261.000,492660.000,727140.000,594035.000,251626.000,345216.000,726731.000,800836.000,1266287.000,1385580.000
AccruedLiabilitiesCurrent,,,,,,,284362.000,304541.000,279992.000,401955.000,634780.000,789133.000,684709.000,917296.000,687624.000,622106.000,381519.000
AccruedPayrollTaxesCurrent,,,,,,,,0.000,0.000,0.000,0.000,,,,,,
AccruedRentCurrent,,,,,,,,,1282932.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,395071.000,410911.000,426932.000,442938.000,458960.000,475139.000,491551.000,508033.000,524515.000,539633.000,557648.000
AdditionalPaidInCapital,0.000,23780.000,23780.000,39555.000,39555.000,-10125.000,3149711.000,4148711.000,4921404.000,6182259.000,9934174.000,13464921.000,14018304.000,14222699.000,14835385.000,14903287.000,15051750.000
Assets,4219.000,8008.000,5913.000,622.000,10000.000,0.000,2018086.000,1029354.000,875611.000,1046165.000,1186417.000,608212.000,628472.000,1011260.000,1094137.000,1887078.000,1666690.000
AssetsCurrent,4219.000,,,622.000,10000.000,0.000,1748902.000,781798.000,669076.000,855636.000,968511.000,406736.000,443408.000,842678.000,934039.000,1742099.000,1538315.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,37000.000,37000.000,,,
BankOverdrafts,,,,,,,,,,173948.000,,,424139.000,445117.000,801784.000,,100432.000
Cash,4219.000,8008.000,5913.000,622.000,10000.000,0.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,367286.000,44799.000,48479.000,,211725.000,30328.000,,,,325869.000,
CashEquivalentsAtCarryingValue,4219.000,8008.000,5913.000,622.000,10000.000,0.000,367286.000,44799.000,48479.000,,211725.000,30328.000,,,,325869.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,5000000.000,,,,,,
CommonStockOtherSharesOutstanding,,,,,,,,,25250000.000,25250000.000,25250000.000,25250000.000,,,,,
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,190000.000,190000.000,190000.000,190000.000,190000.000,
CommonStockSharesAuthorized,,,,75000000.000,75000000.000,937500000.000,937500000.000,75000000.000,75000000.000,937500000.000,937500000.000,937500000.000,937500000.000,937500000.000,937500000.000,937500000.000,937500000.000
CommonStockSharesIssued,,,,4320000.000,4320000.000,54000000.000,38536450.000,39536450.000,39786450.000,41503980.000,47943273.000,47943273.000,48824629.000,49824629.000,53717501.000,58741683.000,60691683.000
CommonStockSharesOutstanding,,,,4320000.000,4320000.000,54000000.000,38536450.000,39536450.000,39786450.000,41503980.000,47943273.000,47943273.000,48824629.000,49824629.000,53717501.000,58741683.000,60691683.000
CommonStockValue,3500.000,4320.000,4320.000,4320.000,4320.000,54000.000,38536.000,39536.000,39786.000,41974.000,47943.000,47944.000,48825.000,49825.000,53718.000,58742.000,60684.000
ConvertibleNotesPayable,,,,,,,,,500000.000,500000.000,500000.000,500000.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,3422880.000,3218420.000,3625452.000,4292755.000,6870811.000,6905630.000,7450744.000,7440560.000,7512881.000,,
DebtInstrumentFeeAmount,,,,,,,,,,,,906774.000,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,71758.000,65235.000,353873.000,689002.000,1363242.000,1054213.000,731113.000,385624.000,183732.000,0.000,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,124626.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,,,,,,,1348087.000
DeferredRevenueCurrent,,,,,,,1102500.000,108603.000,323810.000,,11100.000,67526.000,90126.000,360848.000,194861.000,495882.000,386655.000
DepositsAssetsCurrent,,,,,,,57659.000,65812.000,40812.000,40812.000,75034.000,74783.000,74783.000,74783.000,79783.000,79783.000,79783.000
DerivativeLiabilities,,,,,,,,,,,,,78172.000,490287.000,846583.000,1181175.000,1238620.000
DerivativeLiabilitiesCurrent,,,,,,,118363.000,118363.000,578257.000,709060.000,1664993.000,97346.000,78172.000,490287.000,846583.000,1181175.000,1238620.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-7556.000,-28467.000,-38062.000,43603.000,53941.000,78459.000,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,155476.000,112586.000,182223.000,169238.000,169970.000,172345.000,283275.000,252019.000,302880.000,247267.000,204107.000
DueToRelatedParties,8275.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,8275.000,15775.000,0.000,0.000,0.000,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,411280.000,427933.000,592574.000,440129.000,441279.000,523299.000,479512.000,886026.000,745405.000,774078.000,789440.000
EmployeeStockOwnershipPlanESOPFairValueOfSharesSubjectToRepurchaseObligation,,,,,,,,,14333.000,,,,,,,,
FairValueAssumptionsExercisePrice,,,,,,,,,0.010,0.010,0.010,0.010,,,,,
HedgingAssetsCurrent,,,,,,,36860.000,36860.000,36860.000,36860.000,36860.000,36860.000,36860.000,36860.000,36860.000,36860.000,36860.000
HedgingLiabilitiesCurrent,,,,,,,335857.000,335857.000,335857.000,335857.000,335857.000,335857.000,335857.000,335857.000,335857.000,335857.000,335857.000
InterestPayableCurrent,,,,,,,35773.000,20923.000,32506.000,101630.000,251751.000,346659.000,455543.000,628979.000,755083.000,196883.000,287071.000
Liabilities,8275.000,8375.000,15875.000,350.000,20066.000,34584.000,8130156.000,6710637.000,8008596.000,8893306.000,10349356.000,9686333.000,11374583.000,13078177.000,14061690.000,10789079.000,11112971.000
LiabilitiesAndStockholdersEquity,4219.000,8008.000,5913.000,622.000,10000.000,0.000,2018086.000,1029354.000,875611.000,1046165.000,1186417.000,608212.000,628472.000,1011260.000,1094137.000,1887078.000,1666690.000
LiabilitiesCurrent,8275.000,,,350.000,20066.000,34584.000,6832168.000,4953061.000,6961910.000,8378306.000,9797027.000,9649004.000,11337254.000,13071390.000,14061690.000,7205798.000,8318166.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,336000.000,336000.000,,,
LineOfCredit,,,,,,,1500000.000,1500000.000,1500000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,1500000.000,1500000.000,2025084.000,2058560.000,2058115.000,,,,,
LoansPayableCurrent,,,,,10000.000,20000.000,,,,,,,,,,,
LongTermDebt,,,,,,,3351122.000,3153185.000,3271579.000,3603753.000,5507645.000,5851417.000,6719631.000,7054936.000,7329149.000,,6759497.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,,,,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,2124892.000,1460844.000,1838571.000,3187755.000,6318482.000,6873901.000,7413415.000,7433773.000,7512881.000,2356616.920,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,500000.000,515000.000,,,,,,0.000,935000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,525345.000,528933.000,514238.000,,,,,,,935000.000,3179167.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,772643.000,1228643.000,772643.000,590000.000,552329.000,37329.000,37329.000,6787.000,,3500000.000,2645330.000
LongTermNotesPayable,,,,,,,,,,,,,,,,,2794805.000
NotesPayable,,,,,,,1297988.000,1757576.000,1046686.000,515000.000,552329.000,37329.000,37329.000,6787.000,,3583281.000,
