,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,419524.000,,,929229.000,619813.000,303158.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,171351.000,168584.000,,,,186259.000,204897.000,115904.000,127723.000,205437.000,140697.000,210051.000,169934.000,68098.000,219474.000,231321.000,244536.000,46590.000,53665.000,49203.000,55682.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,,,,,,80000.000,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,,2633.000,2633.000
AccruedLiabilities,,,,111667.000,166542.000,126042.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,-64873.000,,,,,,,,,,
AccruedLiabilitiesCurrent,233417.000,67977.000,100562.000,,,,165969.000,213292.000,179587.000,184167.000,132419.000,57419.000,15000.000,110000.000,62000.000,313048.000,275000.000,253500.000,293080.000,299000.000,265000.000,250850.000
AccruedSalariesCurrent,,,,,,,,,,,36458.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-197588.000,,,,-225377.000,,,,-201146.000,,,,-209065.000,,,,-133741.000,,
AdditionalPaidInCapital,55317568.000,55371083.000,55899035.000,56198035.000,57080700.000,57112100.000,57112100.000,58207622.000,58247422.000,58356775.000,58356775.000,63573675.000,63763092.000,65046402.000,65046402.000,65544517.000,65896483.000,65895810.000,67385809.000,67924709.000,67924709.000,69472303.000
AssetRetirementObligation,114125.000,115500.000,116944.000,119831.000,121275.000,122791.000,124307.000,125823.000,127339.000,128932.000,130523.000,132115.000,133707.000,135378.000,137049.000,138720.000,140391.000,142146.000,143901.000,145656.000,147411.000,149254.000
Assets,31977566.000,23623173.000,23093970.000,19209329.000,18643755.000,17665570.000,16998586.000,16892812.000,16361724.000,16238891.000,16210340.000,19357507.000,18715849.000,18449750.000,17626340.000,17224434.000,16777906.000,16391255.000,17198559.000,16704138.000,16326281.000,17886232.000
AssetsCurrent,8848126.000,6690268.000,5398785.000,3224768.000,2839467.000,1725891.000,922640.000,908656.000,514237.000,390384.000,346996.000,2867665.000,2427487.000,1270167.000,570137.000,530315.000,63771.000,348030.000,1104933.000,517512.000,481780.000,547781.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,15219842.000,,,,,,
AssetsHeldForSaleCurrent,6645359.000,,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,8740068.000,,,,,,,,,,,,,,,,,,,,,
AssetsNoncurrent,,,,,,,,,,,1710188.000,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,47100.000,77100.000,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,50000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,222900.000,,,
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,,,,,,,420000.000,360000.000,272736.000
AvailableForSaleSecuritiesEquitySecuritiesCurrent,,,,,,,,,,,,,,,,,,270000.000,300000.000,420000.000,360000.000,272736.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,546000.000,59600.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,536400.000,596000.000,596000.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,486400.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,1.440,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,4134621.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,3554143.000,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,46000.000,,,
Cash,,,,1034080.000,1176445.000,642998.000,608390.000,824919.000,227799.000,241544.000,276987.000,2825320.000,2095759.000,1018804.000,352944.000,500965.000,42952.000,54307.000,770627.000,82275.000,91114.000,245350.000
CashAndCashEquivalentsAtCarryingValue,1827896.000,4882796.000,5227567.000,1034080.000,1176445.000,642998.000,608390.000,,,,,,2095759.000,,,,,,,,,
