,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,,,,,,,,,,,,,,,,,7000000.000,,,,,,,,,
AmortizationOfNuclearFuelLease,,,,,,,,,,,,,48000000.000,,,,57000000.000,,,,,,,,,
AmortizationOfRegulatoryAsset,132000000.000,90000000.000,122000000.000,-15000000.000,75000000.000,62000000.000,61000000.000,109000000.000,59000000.000,72000000.000,312000000.000,96000000.000,-28000000.000,20000000.000,35000000.000,-15000000.000,32000000.000,59000000.000,110000000.000,67000000.000,61000000.000,63000000.000,98000000.000,98000000.000,59000000.000,65000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,1000000.000,2000000.000,,2000000.000,1000000.000,1000000.000,-2000000.000,1000000.000,1000000.000,1000000.000,-2000000.000,1000000.000,3000000.000,1000000.000,-2000000.000,1000000.000,1000000.000
AssetImpairmentCharges,31000000.000,,,,4000000.000,,,,,473000000.000,,,,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,,,,,,,,,27000000.000,,,,,,,,,,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,8000000.000,,,,,,,,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,149000000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,100000000.000,22000000.000,98000000.000,9000000.000,19000000.000,17000000.000,81000000.000,62000000.000,25000000.000,16000000.000,9000000.000,42000000.000,28000000.000,35000000.000,30000000.000,53000000.000,60000000.000,42000000.000,33000000.000,74000000.000,61000000.000,34000000.000,36000000.000,39000000.000,85000000.000,98000000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,969000000.000,734000000.000,1974000000.000,530000000.000,251000000.000,131000000.000,1751000000.000,847000000.000,539000000.000,638000000.000,368000000.000,502000000.000,621000000.000,543000000.000,347000000.000,622000000.000,371000000.000,448000000.000,307000000.000,408000000.000,465000000.000,559000000.000,337000000.000,317000000.000,738000000.000,519000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,-29000000.000,-16000000.000,-38000000.000,173000000.000,17000000.000,18000000.000,32000000.000,32000000.000,13000000.000,11000000.000,15000000.000,7000000.000,16000000.000,15000000.000,14000000.000,30000000.000,50000000.000,39000000.000,32000000.000,70000000.000,50000000.000,24000000.000,15000000.000,32000000.000,63000000.000,91000000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,0.330,0.440,1.220,0.350,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.330,0.440,1.220,0.340,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaNetIncomeLoss,137000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaRevenue,4786000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,186000000.000,512000000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,4062000000.000,4708000000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,83000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CashAcquiredFromAcquisition,590000000.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,82000000.000,,,,-128000000.000,,,,,,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,8000000.000,,,,9000000.000,,,,2000000.000,,,,-1000000.000,,,,,
CommonStockDividendsPerShareDeclared,0.550,0.000,1.100,0.550,0.550,0.000,1.100,0.550,0.550,0.000,1.100,-0.000,0.720,0.000,0.720,0.000,0.720,0.000,0.720,0.000,0.720,0.000,0.720,0.000,0.720,0.000
ComprehensiveIncomeNetOfTax,71000000.000,266000000.000,508000000.000,41000000.000,285000000.000,171000000.000,403000000.000,-130000000.000,,-202000000.000,194000000.000,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,1000000.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,66000000.000,256000000.000,506000000.000,42000000.000,285000000.000,172000000.000,403000000.000,-130000000.000,172000000.000,-202000000.000,194000000.000,127000000.000,195000000.000,57000000.000,301000000.000,-292000000.000,206000000.000,159000000.000,370000000.000,,336000000.000,-1077000000.000,373000000.000,,206000000.000,162000000.000
CostOfPurchasedPower,1186000000.000,1220000000.000,1349000000.000,1231000000.000,1347000000.000,1156000000.000,1312000000.000,422000000.000,943000000.000,862000000.000,1120000000.000,1038000000.000,1455000000.000,1083000000.000,1188000000.000,990000000.000,1113000000.000,989000000.000,1209000000.000,1007000000.000,1124000000.000,889000000.000,979000000.000,821000000.000,863000000.000,735000000.000
CostsAndExpenses,3261000000.000,3574000000.000,3697000000.000,4028000000.000,3332000000.000,3312000000.000,3404000000.000,3079000000.000,3075000000.000,3465000000.000,3524000000.000,3246000000.000,3791000000.000,3204000000.000,3172000000.000,3820000000.000,3303000000.000,2911000000.000,3215000000.000,3305000000.000,3093000000.000,4376000000.000,3056000000.000,12299000000.000,2978000000.000,2765000000.000
DeferredIncomeTaxesAndTaxCredits,171000000.000,,,,265000000.000,,,,134000000.000,,,,181000000.000,,,,127000000.000,,,,206000000.000,,,,114000000.000,
DeferredPurchasedPowerCosts,-58000000.000,,,,-107000000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,,,,,,,,,,,,,,,381000000.000,,,,,
Depreciation,,,,,,292000000.000,282000000.000,,294000000.000,302000000.000,316000000.000,290000000.000,294000000.000,302000000.000,308000000.000,316000000.000,319000000.000,322000000.000,328000000.000,313000000.000,329000000.000,334000000.000,311000000.000,339000000.000,275000000.000,281000000.000
DepreciationAndAmortization,352000000.000,372000000.000,414000000.000,312000000.000,360000000.000,354000000.000,343000000.000,-1000000.000,353000000.000,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,374000000.000,628000000.000,,266000000.000,322000000.000,343000000.000,,,,,,455000000.000,,,,392000000.000,
DepreciationNonproduction,220000000.000,282000000.000,292000000.000,327000000.000,285000000.000,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-9000000.000,14000000.000,0.000,7000000.000,-5000000.000,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,142000000.000,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,12000000.000,,155000000.000,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,3000000.000,,69000000.000,0.000,0.000,0.000,0.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,11000000.000,,5000000.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.150,0.430,1.220,0.420,0.730,0.450,1.020,-0.350,0.470,-0.390,0.520,0.340,0.500,0.160,0.790,-0.740,0.530,0.440,0.940,-0.540,0.780,-2.560,0.890,-13.600,0.460,0.390
