,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-94360.000,,,,-100480.000,,,,-84349.000,,,,-53858.000,,
AdvertisingExpense,55765.000,42508.000,44491.000,49037.000,44545.000,42087.000,39325.000,35197.000,44991.000,54002.000,44061.000,51409.000,59074.000,59865.000,62418.000,59058.000,69570.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,14548.000,,,,16687.000,,
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,,,,,,,,,,,,-106406.000,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,,,135449.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,165896.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,226611.000,,,,82534.000,,,,242945.000,,
BankOwnedLifeInsuranceIncome,86874.000,87191.000,83896.000,82609.000,85761.000,87044.000,89156.000,89114.000,91694.000,91683.000,86066.000,86948.000,87269.000,88615.000,83789.000,84663.000,85184.000
BrokerageCommissionsRevenue,,,,,,,,,128677.000,,177355.000,133039.000,132036.000,161324.000,156727.000,123187.000,136293.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3690788.000,,,,9861615.000,,,,9792567.000,,,,2181384.000,,
CommonStockDividendsPerShareCashPaid,,,0.050,,,,0.050,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050
ComprehensiveIncomeNetOfTax,,,425941.000,863886.000,751835.000,528595.000,503586.000,364353.000,329339.000,503952.000,809903.000,783922.000,791435.000,718239.000,688844.000,550624.000,941629.000
DeferredIncomeTaxExpenseBenefit,,,101031.000,,,,-22998.000,,,,,,,,-66312.000,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,65297.000,,,,,,
Depreciation,,,,,,,,,,,167140.000,,,,134009.000,,
DepreciationNonproduction,,,109387.000,,,,128302.000,,,,,,,,,,
DividendIncomeOperating,38935.000,28909.000,32880.000,48577.000,30632.000,34611.000,30968.000,48811.000,30715.000,66554.000,29226.000,64882.000,44083.000,49695.000,69692.000,62467.000,38023.000
DividendsCommonStockCash,,,124675.000,,,,106846.000,,,,86403.000,,,,82429.000,,
EarningsPerShareBasic,0.090,0.180,0.220,0.310,0.330,0.260,0.270,0.330,0.260,0.320,0.390,0.410,0.460,0.370,0.360,0.450,0.510
EarningsPerShareDiluted,0.080,0.180,0.220,0.300,0.320,0.250,0.260,0.310,0.240,0.320,0.370,0.380,0.430,0.340,0.330,0.420,0.470
EmployeeStockOwnershipPlanESOPCompensationExpense,,,,,,,0.000,,,,0.000,,,,0.000,,
FederalDepositInsuranceCorporationPremiumExpense,71570.000,19644.000,44546.000,39500.000,30500.000,38781.000,44439.000,42933.000,54576.000,70300.000,43000.000,48000.000,47000.000,46000.000,48000.000,47000.000,45000.000
FeesAndCommissions,,,,,,,,,522396.000,,491345.000,516240.000,545509.000,512850.000,491807.000,543111.000,536470.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,10684.000,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,10684.000,,,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,7280.000,,,,21859.000,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,,,,,,,,,5732024.000,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,,71957.000,,,,91928.000,,,,60377.000,,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,,,,,4375785.000,,,,,,
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,,,,,,,4672717.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,1135792.000,1273424.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,275833.000,672914.000,1099730.000,1153092.000,1093444.000,865661.000,833893.000,948410.000,691146.000,880991.000,996207.000,1036986.000,1117467.000,902558.000,870074.000,,
IncomeTaxExpenseBenefit,58701.000,209527.000,557991.000,418086.000,347649.000,284926.000,277769.000,298101.000,194048.000,272429.000,335849.000,367413.000,367483.000,285256.000,278148.000,386515.000,430015.000
IncomeTaxesPaid,,,194507.000,,,,84440.000,,,,507110.000,,,,719770.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,123456.000,,,,79007.000,,,,36248.000,,,,-46104.000,,
IncreaseDecreaseInDeposits,,,10818903.000,,,,6445463.000,,,,10632834.000,,,,7855104.000,,
IncreaseDecreaseInInterestPayableNet,,,655.000,,,,-4607.000,,,,-3351.000,,,,1668.000,,
IncreaseDecreaseInLoansHeldForSale,,,-299539.000,,,,-151298.000,,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-49759.000,,,,-117164.000,,,,145783.000,,,,-165158.000,,
InformationTechnologyAndDataProcessing,178747.000,170699.000,204418.000,215370.000,213370.000,274503.000,293443.000,300870.000,400273.000,197098.000,241972.000,252801.000,266156.000,269989.000,269151.000,277562.000,292082.000
InterestAndDividendIncomeOperating,3647900.000,3667902.000,3626062.000,3571137.000,3631226.000,3645928.000,3526694.000,3374825.000,3379393.000,3417306.000,3431412.000,3427624.000,3449325.000,3506883.000,3444968.000,3499048.000,3532203.000
InterestAndDividendIncomeSecurities,313469.000,281599.000,,,,,,,,,,,,,,,
InterestAndFeeIncomeLoansAndLeases,3283680.000,3344687.000,3342962.000,3281759.000,3383859.000,3409532.000,3309522.000,3151272.000,3163920.000,3169716.000,3216981.000,3185420.000,3224048.000,3277596.000,3198141.000,3264403.000,3329161.000
InterestExpense,855957.000,832376.000,699642.000,670442.000,647869.000,620018.000,567603.000,540264.000,526132.000,500235.000,474297.000,455301.000,430794.000,421187.000,405082.000,372716.000,307653.000
InterestExpenseDeposits,766788.000,742514.000,666083.000,637297.000,614599.000,586894.000,535125.000,507528.000,511850.000,499926.000,473998.000,455086.000,430235.000,418352.000,403008.000,370532.000,304909.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,459.000,477.000,517.000,394.000,458.000,509.000,485.000,387.000,346.000,309.000,299.000,215.000,283.000,408.000,329.000,205.000,292.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,88710.000,89385.000,33042.000,32751.000,32812.000,32615.000,31993.000,32349.000,13936.000,0.000,,,276.000,,1745.000,1979.000,2452.000
InterestIncomeDepositsWithFinancialInstitutions,11816.000,12707.000,250220.000,240801.000,216735.000,201785.000,186204.000,174742.000,184758.000,181036.000,185205.000,177322.000,181194.000,179592.000,177135.000,172178.000,165019.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2008037.000,2271917.000,2840324.000,2780463.000,2583259.000,2552059.000,2823642.000,2762338.000,2779843.000,2881768.000,2930843.000,2945433.000,2986546.000,3061222.000,2933480.000,3030925.000,3176144.000
InterestIncomeExpenseNet,2791943.000,2835526.000,2926420.000,2900695.000,2983357.000,3025910.000,2959091.000,2834561.000,2853261.000,2917071.000,2957115.000,2972323.000,3018531.000,3085696.000,3039886.000,3126332.000,3224550.000
InterestPaid,,,698987.000,,,,572210.000,,,,477648.000,,,,403414.000,,
LaborAndRelatedExpense,1619576.000,1665845.000,1664288.000,1603645.000,1666782.000,1979181.000,1792171.000,1761712.000,1778958.000,2150798.000,1802849.000,1770903.000,1784930.000,2157913.000,1893154.000,1878517.000,1866172.000
MarketableSecuritiesRealizedGainLoss,,,,,,,0.000,,0.000,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,9539276.000,,,,3145506.000,,,,8370907.000,,,,6969917.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,9539276.000,,,,3145506.000,,,,8370907.000,,,,6969917.000,,
NetCashProvidedByUsedInInvestingActivities,,,-6958689.000,,,,5635270.000,,,,589094.000,,,,-5824129.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-6958689.000,,,,5635270.000,,,,589094.000,,,,-5824129.000,,
NetCashProvidedByUsedInOperatingActivities,,,1110201.000,,,,1080839.000,,,,832566.000,,,,1035596.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1110201.000,,,,1080839.000,,,,832566.000,,,,1035596.000,,
NetIncomeLoss,217132.000,463387.000,541739.000,735006.000,745795.000,580735.000,556124.000,650309.000,497098.000,608562.000,660358.000,669573.000,749984.000,617302.000,591926.000,749277.000,843409.000
NoninterestExpense,2862635.000,2882026.000,2912681.000,2873049.000,2925178.000,3159837.000,3236545.000,3189827.000,3359089.000,3294601.000,3162762.000,3182793.000,3256272.000,3468152.000,3373975.000,3299657.000,3364253.000
NoninterestIncome,1130431.000,1283023.000,1172087.000,1245678.000,1435363.000,1473439.000,1246796.000,1375899.000,1270392.000,1293824.000,1228126.000,1274346.000,1387193.000,1309488.000,1310569.000,1404524.000,1461533.000
NoninterestIncomeOther,89425.000,123387.000,161750.000,137421.000,231329.000,256529.000,166215.000,178647.000,125427.000,103459.000,105798.000,137925.000,165144.000,107062.000,157100.000,151700.000,178384.000
OccupancyNet,336467.000,336611.000,335044.000,349437.000,364434.000,361045.000,360432.000,390640.000,390252.000,436765.000,401256.000,390675.000,402069.000,388806.000,376251.000,371029.000,371337.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-115798.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,,,70973.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,128880.000,6040.000,,-52538.000,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,,-84739.000,-461219.000,-270579.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-115798.000,128880.000,6040.000,-52140.000,-52538.000,-285956.000,-167759.000,-104610.000,149545.000,114349.000,41451.000,100937.000,96918.000,-198653.000,98220.000
OtherComprehensiveIncomeLossTax,,,,,,,-32201.000,-175263.000,-102820.000,-64116.000,91657.000,70084.000,25406.000,61865.000,59401.000,-121755.000,60200.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,,,-84739.000,-461219.000,-270579.000,-168726.000,241202.000,184433.000,66857.000,162802.000,156319.000,-320408.000,158420.000
OtherNoncashIncomeExpense,,,88366.000,,,,53431.000,,,,3031.000,,,,28600.000,,
OtherNoninterestExpense,600510.000,646719.000,619894.000,616060.000,605547.000,464240.000,706735.000,658475.000,690039.000,385638.000,629624.000,669005.000,697043.000,545579.000,725001.000,666491.000,720092.000
PaymentsForProceedsFromLoansAndLeases,,,,,,,,,,,866845.000,,,,6407681.000,,
PaymentsForRepurchaseOfCommonStock,,,,,,,2466662.000,,,,1688749.000,,,,122800.000,,
PaymentsOfDividendsCommonStock,,,124675.000,,,,106846.000,,,,86403.000,,,,82429.000,,
PaymentsToAcquireAvailableForSaleSecurities,,,7601636.000,,,,808339.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,66699.000,,,,115331.000,,,,16247.000,,,,200397.000,,
ProceedsFromIssuanceOfCommonStock,,,-282013.000,,,,,,,,,,,,,,
ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections,,,4504614.000,,,,,,,,,,,,,,
ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections1,,,,,,,1614753.000,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,4719955.000,,,,4852696.000,,,,697214.000,,,,591449.000,,
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,,,-843543.000,,,,-726449.000,,,,-486775.000,,,,-679958.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,,,398763.000,,,,,,
ProceedsFromSaleOfForeclosedAssets,,,494305.000,,,,91491.000,,,,26409.000,,,,192500.000,,
ProceedsFromSaleOfOtherInvestments,,,,,,,,,,,349800.000,,,,,,
ProvisionForLoanAndLeaseLosses,,,86096.000,,,,135449.000,72223.000,73418.000,35303.000,26272.000,26890.000,31985.000,24474.000,106406.000,95407.000,48406.000
ProvisionForLoanLossesExpensed,783906.000,563609.000,86096.000,120232.000,400098.000,473851.000,135449.000,,,,,,,,,,
RepaymentsOfFederalHomeLoanBankBorrowings,,,29396.000,,,,,,,,,,,,,,
ServicingFeesNet,482905.000,512196.000,485080.000,490119.000,537576.000,523257.000,473236.000,526596.000,,,,,,,,,
ShareBasedCompensation,,,73734.000,,,,87607.000,,,,87607.000,,,,98043.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,2777250.000,,,,2777250.000,,,,2777250.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,,,,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,0.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,,,,,,,,,,,,,,,0.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,0.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,,,,,,,,,,0.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,0.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,,,,,0.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,73734.000,,,,87607.000,,,,87607.000,,,,98043.000,,
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,,,,,,1688749.000,,,,122800.000,,
StockRepurchasedDuringPeriodValue,,,282013.000,,,,2466662.000,,,,,,,,,,
TransferOfOtherRealEstate,,,182375.000,,,,86936.000,,,,184556.000,,,,820640.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,51575.000,62819.000,,83892.000,86326.000,83807.000,-167647.000,99575.000,110031.000,116772.000,-213836.000,124204.000,130610.000,124919.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,2459338.000,2337908.000,,2177931.000,2079543.000,2031640.000,-4235753.000,1808832.000,1752326.000,1755569.000,-3547109.000,1774007.000,1781801.000,1784949.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,2407763.000,2275089.000,,2094039.000,1993217.000,1947833.000,-4068106.000,1709257.000,1642295.000,1638797.000,-3333273.000,1649803.000,1651191.000,1660030.000
