,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayable,,,2000.000,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,342588.000,354477.000,152848.000
AccountsPayableOtherCurrent,,,,,,206129.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,536331.000,625057.000,814260.000
AccountsPayableTrade,0.000,0.000,,2180.000,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,1000.000,170685.000,174696.000,230802.000,284545.000,,,
AccountsPayableTradeCurrentAndNoncurrent,,,,,2000.000,2000.000,2000.000,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,3661.000,0.000,0.000,,2374.000,,18824.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,,,,,,,,600492.000
AccruedLiabilitiesCurrent,848.000,1524.000,1704.000,1704.000,2234.000,15626.000,20789.000,17415.000,486052.000,496120.000,472061.000,577068.000,118948.000,146136.000,265629.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,-41091.000,,,,656692.000,767844.000,879083.000
AdditionalPaidInCapital,1575.000,102567.000,92650.000,92650.000,3747414.000,6524181.000,18427269.000,75035257.000,34108982.000,36442512.000,36692512.000,44018124.000,43013191.000,43054487.000,43990280.000
Assets,90389.000,113453.000,61960.000,58400.000,1258434.000,1048613.000,1661975.000,55171688.000,21660802.000,21587398.000,21505918.000,21470850.000,8840211.000,9134318.000,9172891.000
AssetsCurrent,90389.000,83452.000,6961.000,3401.000,781.000,24307.000,18578.000,36782.000,71712.000,19760.000,12511.000,25301.000,506797.000,910797.000,1057110.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,674806.000,,,,,,,,,
BankOverdrafts,,,,,,,,,,,,,,,1573.000
BusinessCombinationContingentConsiderationAsset,,,,,,,,,5482396.000,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,14489982.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,6122.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,1437.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,138964.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,,,,,,,,,353158.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,,980557.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,6238.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,43042.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,5425557.000,,,,,,
Cash,40069.000,18881.000,6961.000,3401.000,567.000,15328.000,1738.000,9757.000,25008.000,13760.000,6511.000,19301.000,124746.000,192933.000,14252.000
CashAndCashEquivalentsAtCarryingValue,40069.000,18881.000,6961.000,3401.000,567.000,15328.000,1738.000,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,7026.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
