,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AllocatedShareBasedCompensationExpense,4320000.000,847000.000,,,,200000.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,57000.000,
AvailableForSaleSecuritiesGrossUnrealizedGains,,12000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,12000.000,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,141000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-25063000.000,,,,8303000.000,,,,-13447000.000,
ComprehensiveIncomeNetOfTax,-7233000.000,-8960000.000,-8029000.000,-8091000.000,-9871000.000,-8471000.000,-10283000.000,-10535000.000,-7804000.000,-12530000.000,-8956000.000
DepreciationAndAmortization,,,,,,,,600000.000,,,
DepreciationDepletionAndAmortization,,405000.000,,,,461000.000,,,,853000.000,
EarningsPerShareBasicAndDiluted,-2.700,-0.510,-0.510,-0.440,-0.510,-0.440,-0.510,-0.490,-0.370,-0.610,-0.430
EffectOfExchangeRateOnCash,,-416000.000,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,-94000.000,,,,93000.000,
FairValueAdjustmentOfWarrants,188000.000,,,,,-920000.000,-269000.000,-1638000.000,-2827000.000,-1099000.000,-1655000.000
FairValueAssumptionsExpectedDividendRate,,,,,,0.000,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,0.890,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.013,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,0.000,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,,,,,0.000,,,,0.000,
FederalIncomeTaxExpenseBenefitContinuingOperations,,0.000,,,,0.000,0.000,0.000,0.000,,
ForeignCurrencyTransactionGainLossBeforeTax,-24000.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,6280000.000,3261000.000,3774000.000,3827000.000,4198000.000,4763000.000,4370000.000,3902000.000,4575000.000,3574000.000,2932000.000
IncomeTaxExpenseBenefit,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-267000.000,,,,-637000.000,,,,,
IncreaseDecreaseInAccountsReceivable,,-224000.000,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,-178000.000,,,,-414000.000,,,,-886000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-735000.000,,,,-235000.000,,,,-1079000.000,
IncreaseDecreaseInUnbilledReceivables,,,,,,917000.000,,,,855000.000,
InterestExpense,146000.000,84000.000,,,,,500000.000,500000.000,,800000.000,488000.000
InterestIncomeExpenseNonoperatingNet,,,-72000.000,-41000.000,,-390000.000,-472000.000,-475000.000,-479000.000,-822000.000,
