,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AssetImpairmentCharges,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
AssetRetirementObligationAccretionExpense,46500.000,46500.000,42900.000,42800.000,42900.000,42800.000,46500.000,46500.000,46500.000,46500.000,49800.000,49700.000,49800.000,49800.000,75300.000,75300.000,75300.000,75400.000,46000.000,45900.000
AssetRetirementObligationPeriodIncreaseDecrease,,,,0.000,0.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,26700.000,,,,0.000,,,,36900.000,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,0.000,
ComprehensiveIncomeNetOfTax,,,-189600.000,-261900.000,-262600.000,-373000.000,-282400.000,-264200.000,-257400.000,-62700.000,-34500.000,18300.000,-185600.000,-3094900.000,-194600.000,-211800.000,-923700.000,-182200.000,-138500.000,-196400.000
CostsAndExpenses,,,,,,,,,596300.000,,354100.000,374700.000,352300.000,3290100.000,358600.000,308300.000,980200.000,272100.000,221000.000,258500.000
DepletionOfOilAndGasProperties,154200.000,149600.000,129500.000,142500.000,144600.000,260600.000,203600.000,253800.000,238600.000,39900.000,32700.000,43400.000,42800.000,202200.000,23000.000,22200.000,16400.000,0.000,0.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,2700.000,-2500.000,7200.000,10700.000,4300.000,-5700.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,2700.000,2600.000,-2200.000,-1000.000,300.000,300.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,,,88200.000,,,,0.000,,,,,,,,,,,,,
GainLossOnFairValueHedgeIneffectivenessNet,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000
GainLossOnSaleOfDerivatives,,,,,,,,,,,,,,,3500.000,,,,-400.000,
GeneralAndAdministrativeExpense,52600.000,58300.000,62200.000,49300.000,60800.000,52900.000,56000.000,49100.000,52200.000,41500.000,47600.000,40000.000,46100.000,47400.000,49100.000,40800.000,36700.000,41400.000,38100.000,46600.000
GeneralPartnerDistributions,,,,,0.000,,,,,,,,,,,,,,,
GrossProfit,,,58100.000,,,,27100.000,,,,98500.000,,,,-49000.000,,,,-58400.000,
ImpairmentOfOilAndGasProperties,,,,0.000,0.000,,,,,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,,,,,,,,,,,,0.000,,,
IncreaseDecreaseDueFromAffiliates,,,-78900.000,,,,-2600.000,,,,25400.000,,,,,,,,-4500.000,
IncreaseDecreaseInAccruedLiabilities,,,10800.000,,,,2500.000,,,,10100.000,,,,2800.000,,,,5400.000,
IncreaseDecreaseInDueToAffiliates,,,,,,,,,,,,,,,96100.000,,,,213200.000,
InterestIncomeOperating,,100.000,,0.000,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-88200.000,,,,0.000,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-88200.000,,,,0.000,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,8800.000,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,8800.000,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,,114900.000,,,,-8800.000,,,,36900.000,,,,,,,,0.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,114900.000,,,,-8800.000,,,,36900.000,,,,,,,,0.000,
NetIncomeLoss,-24500.000,-33900.000,-176500.000,-250400.000,-244500.000,-333600.000,-279000.000,-268300.000,-261200.000,-64700.000,-31600.000,19100.000,-187400.000,-3104000.000,-193700.000,-210800.000,-922900.000,-181600.000,-138200.000,-196100.000
NetIncomeLossAllocatedToGeneralPartners,-23600.000,-26100.000,-53000.000,-72200.000,-68500.000,-330500.000,-145300.000,-153200.000,-147100.000,-87700.000,-21400.000,-6600.000,-78400.000,-1548800.000,-73200.000,-77500.000,-442500.000,-67400.000,-49800.000,-66500.000
NetIncomeLossAllocatedToLimitedPartners,-900.000,-7800.000,-123500.000,-178200.000,-176000.000,-3100.000,-133700.000,-115100.000,-114100.000,23000.000,-10200.000,25700.000,-109000.000,-1555200.000,-120500.000,-133300.000,-480400.000,-114200.000,-88400.000,-129600.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,0.000,-2.000,-31.000,-44.000,-44.000,,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,-28.000,,-3.000,6.000,-27.000,-386.000,-30.000,-33.000,-119.000,-29.000,-22.000,-32.000
OilAndGasProductionExpense,300700.000,289400.000,265400.000,272800.000,306200.000,299300.000,261500.000,288600.000,259000.000,215400.000,224000.000,241600.000,213600.000,220700.000,211200.000,170000.000,135700.000,155300.000,136900.000,166000.000
OilAndGasRevenue,529500.000,509800.000,323500.000,257000.000,310000.000,322000.000,288600.000,369700.000,335100.000,278600.000,322500.000,393800.000,164900.000,186100.000,162200.000,100000.000,50100.000,97900.000,82800.000,62400.000
OilAndGasSalesRevenue,,,,,,,,,,,,,,,,,,,78500.000,68100.000
OperatingCostsAndExpenses,554000.000,543800.000,500000.000,507400.000,554500.000,655600.000,567600.000,638000.000,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToNoncontrollingInterest,,,,0.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,-13100.000,-11500.000,-18100.000,-39400.000,-3400.000,4100.000,3800.000,2000.000,-2900.000,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-800.000,1800.000,,-900.000,-1000.000,-800.000,-600.000,-300.000,-300.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,10300.000,,13200.000,700.000,1600.000,2300.000,2700.000,2600.000,-2200.000,-1000.000,300.000,300.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,,700.000,3500.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,-2300.000,-9500.000,,-8800.000,700.000,1600.000,-4200.000,-10500.000,,,,,,,,,
OtherNoncashExpense,,,29300.000,,,,15000.000,,,,1300.000,,,,,,,,,
PartnersCapitalAccountDistributions,,,88200.000,,,,,,,,,,,,,,,,,
PriceRiskCashFlowHedgeGainOrLossReclassifiedToEarningsNet,,,-43700.000,-26900.000,-21800.000,-14300.000,-17200.000,-5600.000,,,,,,,,,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,,8800.000,,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,231400.000,214400.000,,210100.000,209900.000,259700.000,,,,,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,38300.000,40100.000,,37600.000,,,,,,,,,,,,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,,,,,,,,,,,,,,0.000,0.000,716100.000,0.000,,
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,529500.000,509900.000,323500.000,257000.000,310000.000,322000.000,288600.000,369700.000,335100.000,278600.000,322500.000,393800.000,164900.000,186100.000,164900.000,97500.000,57300.000,,,
