,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,1545430.000,,,,,
AllocatedShareBasedCompensationExpense,5468643.000,3044430.000,3808258.000,4212932.000,727381.000,1337912.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,105632.000,-18326.000,,,,
AmortizationOfDebtDiscountPremium,,-311005.000,825708.000,376627.000,587543.000,767393.000
AmortizationOfDeferredCharges,,,,,51342.000,40440.000
AmortizationOfIntangibleAssets,124959.000,-135508.000,134219.000,216839.000,112773.000,275470.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,56560952.000,47095000.000,,
CapitalLeasesIncomeStatementInterestExpense,,,241.000,767.000,1229.000,
CapitalizedComputerSoftwareAdditions,,,399682.000,712450.000,,1243506.000
CapitalizedComputerSoftwareAmortization,412632.000,446876.000,-439334.000,-416609.000,-680648.000,
CapitalizedComputerSoftwareAmortization1,,,,,,662003.000
CashAcquiredFromAcquisition,,,,-389898.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3516368.000,1633906.000,-1010712.000,-526810.000,1383954.000,6129361.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,-8500.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,10000.000,,-370867.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,2884196.000
ConcentrationRiskPercentage1,,,0.990,0.820,0.440,0.190
ConversionOfStockSharesConverted1,,,,3597976.000,,
CostOfRevenue,,,,,6357616.000,13292244.000
CostOfServicesLicensesAndServices,-111177.000,-146558.000,-100789.000,-336219.000,-438508.000,-176717.000
CostsAndExpenses,,,,,,30858652.000
CurrentFederalTaxExpenseBenefit,,,,,,24572.000
CurrentIncomeTaxExpenseBenefit,,,,,,114671.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,,90099.000
DebtConversionConvertedInstrumentAmount1,,,1052000.000,,,
DebtConversionConvertedInstrumentSharesIssued1,,,2104000.000,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,1530415.000,
DebtInstrumentDecreaseForgiveness,,,-200000.000,,-3708000.000,
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,,88491.000,
DeferredRevenueRevenueRecognized,,,,,500000.000,
DeferredRevenueRevenueRecognized1,,,,,,500000.000
Depreciation,,,89168.000,96007.000,134791.000,129718.000
DepreciationAndAmortization,633535.000,690293.000,662721.000,729455.000,419530.000,608649.000
DepreciationAndAmortizationDiscontinuedOperations,,,,,,38531.000
DepreciationExpense,95945.000,-107909.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,1880220.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,581516.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,5362819.000
EarningsPerShareBasic,,,,,,-0.080
EarningsPerShareBasicAndDiluted,-0.060,-0.020,-0.040,-0.030,-0.290,
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,,,,,,2504829.000
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.000,0.000,-0.089
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.340,-0.340,-0.340,0.345
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,-0.046
FairValueOptionChangesInFairValueGainLoss1,,,,,847300.000,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,-831000.000,
GainLossRelatedToLitigationSettlement,651316.000,,,,,
GeneralAndAdministrativeExpense,3161751.000,2386694.000,3898121.000,5041519.000,6225370.000,6900431.000
GoodwillImpairmentLoss,,,,,831000.000,
GrossProfit,,,,,9451851.000,
HealthCareOrganizationAllowanceForDoubtfulAccountsPercentageOfAccountsReceivable,,,0.990,0.770,0.380,
ImpairmentChargeOnReclassifiedAssets,,,,,831000.000,
IncomeLossFromContinuingOperations,-7306812.000,-2766266.000,-3978703.000,-3761056.000,-2801115.000,-1431697.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-7984363.000,-3254386.000,-5249566.000,-4510514.000,-4528193.000,-3169928.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,-3284206.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,-0.180
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,1880220.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,0.100
IncomeTaxExpenseBenefit,,,,,,114278.000
IncomeTaxesPaid,,800.000,,,,
IncomeTaxesPaidNet,,,,,,34629.000
