,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AccountsPayableCurrent,290643.000,372238.000,1052464.000,645215.000,1671118.000,1607945.000,1499330.000,1288298.000,2405817.000,2050748.000,1461138.000,1890021.000,3574333.000,2806165.000,1040530.000,604730.000,909115.000,1379019.000,893822.000,551742.000,802218.000,1453726.000
AccountsReceivableNetCurrent,2678932.000,4379695.000,5505271.000,4236240.000,4128541.000,4591296.000,5879165.000,5937473.000,8618943.000,8481074.000,8873471.000,12036286.000,14834952.000,11761357.000,9462378.000,7003089.000,6706532.000,6515543.000,4132137.000,3211835.000,3695422.000,5365159.000
AccruedIncomeTaxesCurrent,533411.000,558048.000,689393.000,597830.000,376484.000,421807.000,161550.000,781199.000,969053.000,1220717.000,1605133.000,2892183.000,3053983.000,959648.000,347486.000,355894.000,148426.000,396089.000,335375.000,0.000,,770529.000
AccruedLiabilitiesCurrent,48195.000,66163.000,54488.000,251137.000,125677.000,113345.000,189489.000,249404.000,164837.000,96213.000,193727.000,212066.000,410272.000,647076.000,332229.000,594531.000,819775.000,594236.000,620783.000,427620.000,478108.000,293772.000
AccruedVacationCurrent,,,,,,,,,,,,,,,,,,,,,,177321.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,,,,,,-15180.000,-27757.000,-42720.000,-39957.000,-38053.000,-40702.000,-40757.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-710935.000,,,,-1014766.000,,,-1750241.000,-2021578.000,-2155170.000,-2304122.000,-2527929.000,-2761799.000,-2972962.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,594888.000,187982.000,245393.000,484692.000,704310.000,254840.000,371466.000,261433.000,171242.000,-7351.000,-231051.000,65385.000,-389729.000,-770828.000,-1888981.000,-1555609.000,-2640128.000,-3122872.000,-2282682.000,-2281909.000,-2505050.000,-2699342.000
AdditionalPaidInCapital,,,,,,,,,,5912516.000,6496980.000,6927026.000,23978644.000,25145712.000,25525052.000,25688904.000,25811085.000,26152201.000,26164622.000,26308327.000,26617570.000,26810227.000
AdditionalPaidInCapitalCommonStock,13945.000,34076.000,54211.000,74343.000,369842.000,431586.000,585735.000,649161.000,842888.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,95820.000,135186.000,133974.000,125404.000,126554.000,124869.000,122390.000,124078.000,121705.000,105307.000,108641.000,134635.000,194409.000,211068.000,250646.000,268464.000,,
Assets,7140430.000,8063513.000,9835990.000,10125758.000,12530992.000,11786815.000,12385873.000,14410238.000,17857063.000,23767322.000,24749125.000,29422023.000,50154422.000,50364217.000,46856056.000,46739841.000,46866043.000,47682745.000,47267840.000,45936465.000,46062544.000,44657551.000
AssetsCurrent,5458718.000,6480614.000,8144453.000,8143468.000,10378347.000,9554759.000,10153518.000,12276480.000,15452621.000,21223771.000,20363244.000,24023119.000,42295925.000,39215430.000,35486450.000,35536268.000,36070451.000,37064167.000,37055497.000,36009336.000,30434627.000,29768830.000
AssetsHeldForSaleLongLived,,,,,,,,,,,4385881.000,,,,9275965.000,,,,,,,
AvailableForSaleSecuritiesCurrent,3719.000,681.000,804.000,840.000,873.000,841.000,0.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,,,,,,,,,,54577.000,54577.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,,,,,,,997701.000,997701.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,697722.000,697722.000,,,,,,,
