,2013-06-30,2013-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,4559000.000,
AccountsPayableCurrent,12565000.000,11015000.000,7514000.000,7398000.000,10227000.000,8929000.000,6174000.000,5923000.000,3263000.000,2337000.000,1920000.000,1202000.000
AccountsPayableCurrentAndNoncurrent,1200000.000,3500000.000,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,2713000.000,3953000.000,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,0.000,,,,,,,,,
AccountsReceivableGrossCurrent,,,16609000.000,,,,8518000.000,,,,4289000.000,
AccountsReceivableNetCurrent,,,16594000.000,16999000.000,9218000.000,9196000.000,8361000.000,7354000.000,8950000.000,12008000.000,8648000.000,1954000.000
AccountsReceivableNetNoncurrent,,,500000.000,,,,,,1000000.000,,,
AccountsReceivableRelatedPartiesCurrent,,,1439000.000,1463000.000,1665000.000,2191000.000,1918000.000,794000.000,444000.000,1376000.000,1934000.000,1755000.000
AccruedSalariesCurrent,,,1539000.000,,,,369000.000,0.000,0.000,0.000,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11530000.000,12990000.000,5924000.000,6432000.000,6612000.000,6746000.000,4557000.000,4736000.000,2528000.000,2577000.000,2920000.000,1476000.000
AdditionalPaidInCapital,,65479000.000,110169000.000,110908000.000,114849000.000,115453000.000,116029000.000,116570000.000,118280000.000,118868000.000,119494000.000,119922000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,15000.000,,,,157000.000,,,,200000.000,
AssetRetirementObligation,,,1188000.000,,,,1248000.000,1264000.000,1279000.000,1295000.000,1312000.000,1328000.000
AssetRetirementObligationCurrent,,,,,,,,,,1295000.000,1312000.000,1328000.000
Assets,86987000.000,106415000.000,93699000.000,82869000.000,76497000.000,65305000.000,60775000.000,41583000.000,36608000.000,40543000.000,107296000.000,104775000.000
AssetsCurrent,36942000.000,56450000.000,54429000.000,39983000.000,33362000.000,26459000.000,24715000.000,17542000.000,19119000.000,27604000.000,38908000.000,42423000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,0.000,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,0.000,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,3112000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,3112000.000,,,,,,,,,
BillingsInExcessOfCostCurrent,,,,19592000.000,16038000.000,16130000.000,9708000.000,5864000.000,5112000.000,4726000.000,4947000.000,4200000.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,,,2801000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,,,796000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,,,721000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,,,536000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,,,441000.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,,,,,307000.000,,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesCurrent,,,,,,,,,307000.000,,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent,,,,,,,,,2494000.000,,,
CapitalLeasesNetInvestmentInSalesTypeLeases,,,,,,,,,2801000.000,,,
CapitalLeasesNetInvestmentInSalesTypeLeasesDeferredIncome,,,,,,,,,2707000.000,,,
CapitalLeasesNetInvestmentInSalesTypeLeasesMinimumPaymentsToBeReceived,,,,,,,,,5508000.000,,,
