,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,6779000.000,4918000.000,4565000.000,6986000.000,4605000.000,7398000.000
AccountsPayableOtherCurrent,,,967000.000,,,
AccruedEmployeeBenefitsCurrent,,,509000.000,,,
AccruedIncomeTaxes,,,0.000,,,
AccruedLiabilitiesCurrent,4173000.000,3794000.000,3025000.000,4040000.000,5276000.000,9269000.000
AccruedPayrollTaxesCurrent,,,1082000.000,,,
AccruedRoyaltiesCurrentAndNoncurrent,,,100000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2099000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-30000.000,-11000.000,-26000.000,1000.000
AdditionalPaidInCapital,206072000.000,208567000.000,211059000.000,,,
AdditionalPaidInCapitalCommonStock,,,,387109000.000,397164000.000,403924000.000
Assets,140737000.000,133990000.000,116162000.000,273451000.000,251027000.000,230540000.000
AssetsCurrent,130762000.000,122330000.000,103255000.000,260328000.000,235215000.000,210742000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,9000.000,40000.000,33000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,20000.000,66000.000,32000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,259626000.000,232884000.000,206942000.000
AvailableForSaleSecuritiesDebtSecurities,,,,259615000.000,232858000.000,206943000.000
CapitalLeaseObligationsCurrent,304000.000,304000.000,304000.000,304000.000,,
CapitalLeaseObligationsNoncurrent,279000.000,203000.000,127000.000,51000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,474000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,139000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,43000.000,,,
CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,335000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,431000.000,,,
CashAndCashEquivalentsAtCarryingValue,130002000.000,121534000.000,47402000.000,213393000.000,77418000.000,64347000.000
CashCashEquivalentsAndShortTermInvestments,,,102300000.000,259615000.000,232858000.000,206943000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,20818771.000,20819299.000,20898212.000,24928777.000,25083698.000,25236032.000
CommonStockSharesOutstanding,20818771.000,20819299.000,20898212.000,24927408.000,25083698.000,25236032.000
CommonStockValue,21000.000,21000.000,21000.000,25000.000,25000.000,25000.000
ContractualObligation,,,,,1400000.000,300000.000
DebtInstrumentInterestRateStatedPercentage,,,0.080,,,
DeferredRentCreditNoncurrent,71000.000,73000.000,74000.000,81000.000,391000.000,856000.000
DeferredTaxAssetsGross,,,40035000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,0.000,,,
DeferredTaxAssetsNet,,,481000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,31224000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,3300000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,1500000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,5196000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,3425000.000,,,
DeferredTaxAssetsValuationAllowance,,,39554000.000,,,
DeferredTaxLiabilitiesOther,,,-190000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,13600000.000,23000000.000,25400000.000,28600000.000,45400000.000,60300000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,43000.000,,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,0.000,0.000,0.000,0.000
IncentiveFromLessor,,,,,1900000.000,1900000.000
LeaseIncentivePayableCurrentAndNoncurrent,138000.000,115000.000,92000.000,69000.000,754000.000,1671000.000
Liabilities,11744000.000,19365000.000,19390000.000,22552000.000,22690000.000,30766000.000
LiabilitiesAndStockholdersEquity,140737000.000,133990000.000,116162000.000,273451000.000,251027000.000,230540000.000
LiabilitiesCurrent,11256000.000,9016000.000,9138000.000,12322000.000,12834000.000,20569000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,0.000,,,
LongTermDebtCurrent,,,,,1389000.000,2500000.000
LongTermDebtNoncurrent,,9958000.000,9959000.000,10029000.000,8711000.000,7670000.000
OperatingLeasesFutureMinimumPaymentsDue,,,2650000.000,,18277000.000,18061000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,688000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,163000.000,,2123000.000,2123000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,158000.000,,2057000.000,2057000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,365000.000,,2210000.000,2210000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,649000.000,,2436000.000,2436000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,627000.000,,8906000.000,8906000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,545000.000,329000.000
OperatingLossCarryforwards,,71800000.000,,,,
OtherAccruedLiabilitiesCurrent,,,467000.000,,,
OtherAssetsCurrent,610000.000,496000.000,419000.000,189000.000,1165000.000,2682000.000
OtherAssetsNoncurrent,25000.000,186000.000,181000.000,171000.000,161000.000,158000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,,,
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,,,
PreferredStockSharesIssued,0.000,0.000,0.000,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,0.000,,,
PrepaidExpenseCurrent,,,556000.000,524000.000,1192000.000,1117000.000
PropertyPlantAndEquipmentGross,,,14524000.000,,,
