,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrentAndNoncurrent,,922000.000,791000.000,677000.000,519000.000,1296000.000,952000.000
AccountsReceivableNet,,70000.000,254000.000,90000.000,72000.000,162000.000,241000.000
AccruedIncomeTaxes,,,199000.000,0.000,210000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-316000.000,-6774000.000,-8862000.000,-6458000.000,207000.000,1482000.000
AdditionalPaidInCapital,,436697000.000,437017000.000,437437000.000,437838000.000,438864000.000,440342000.000
AdvanceRent,,,,,7885000.000,,7972000.000
Assets,,929437000.000,864673000.000,864700000.000,866385000.000,937151000.000,943898000.000
Cash,,98073000.000,36088000.000,38732000.000,18870000.000,26643000.000,18070000.000
CashAndCashEquivalentsAtCarryingValue,,98073000.000,36088000.000,38732000.000,18870000.000,26643000.000,18070000.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,42741995.000,59881270.000,59885881.000,59888447.000,59923557.000,60022912.000
CommonStockSharesOutstanding,,42741995.000,59881270.000,59885881.000,59888447.000,59923557.000,60022912.000
CommonStockValueOutstanding,,4000.000,6000.000,6000.000,6000.000,6000.000,6000.000
DebtInstrumentCarryingAmount,,,400000000.000,,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,,465000.000,484000.000,785000.000,1001000.000,759000.000,539000.000
DeferredCreditsAndOtherLiabilities,,1261000.000,408000.000,329000.000,143000.000,901000.000,
DeferredFinanceCostsNet,,,7300000.000,6900000.000,6500000.000,,5700000.000
DeferredIncomeTaxLiabilities,,81089000.000,,,,488000.000,
DeferredIncomeTaxLiabilitiesNet,,80881000.000,225000.000,206000.000,196000.000,196000.000,175000.000
DeferredRentCredit,,7940000.000,7866000.000,7866000.000,,7974000.000,
DeferredRentReceivablesNet,,1500000.000,4095000.000,6690000.000,9299000.000,11594000.000,13967000.000
DeferredTaxAssetsCharitableContributionCarryforwards,,0.000,,,,0.000,
DeferredTaxAssetsGross,,208000.000,,,,292000.000,
DeferredTaxAssetsInventory,,8000.000,,,,20000.000,
DeferredTaxAssetsLiabilitiesNet,,0.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,200000.000,,,,67000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,205000.000,
DeferredTaxLiabilities,,80881000.000,,,,196000.000,
DeferredTaxLiabilitiesLeasingArrangements,,549000.000,,,,0.000,
DeferredTaxLiabilitiesPrepaidExpenses,,252000.000,,,,0.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,80288000.000,,,,488000.000,
DerivativeAssetCollateralObligationToReturnCashOffset,,0.000,0.000,0.000,0.000,0.000,0.000
DerivativeAssetFairValueGrossLiabilityAndObligationToReturnCashOffset,,0.000,0.000,0.000,0.000,837000.000,2070000.000
DerivativeAssets,,165000.000,0.000,0.000,0.000,837000.000,2070000.000
DerivativeCollateralObligationToReturnSecurities,,165000.000,0.000,0.000,0.000,0.000,0.000
DerivativeCollateralRightToReclaimSecurities,,165000.000,0.000,0.000,0.000,0.000,
DerivativeFairValueOfDerivativeNet,,-618000.000,,-9300000.000,,-837000.000,
DerivativeLiabilities,,477000.000,7151000.000,9294000.000,6594000.000,0.000,
DerivativeLiabilityCollateralRightToReclaimCashOffset,,0.000,0.000,0.000,0.000,0.000,
DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,,312000.000,7151000.000,9294000.000,6594000.000,0.000,
DerivativeNetLiabilityPositionAggregateFairValue,,,,-9500000.000,6600000.000,,2100000.000
DividendsPayableCurrentAndNoncurrent,,,14509000.000,14509000.000,14510000.000,14519000.000,14536000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,5845000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,5800000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,37000.000,117000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,940000.000,1333000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,204000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,213000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,138000.000,190000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,160000.000,211000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,165000.000,217000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,165000.000,217000.000
FiniteLivedIntangibleAssetsNet,,,,,,1772000.000,2381000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,1809000.000,2498000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,1772000.000,2381000.000
InterestPayableCurrent,,959000.000,1043000.000,1034000.000,,1134000.000,
InterestPayableCurrentAndNoncurrent,,,,,1062000.000,,836000.000
InventoryNet,,198000.000,170000.000,166000.000,146000.000,202000.000,178000.000
InvestmentBuildingAndBuildingImprovements,,992418000.000,992423000.000,992442000.000,1002393000.000,1055624000.000,1065212000.000
LandAndLandImprovements,,404812000.000,404812000.000,404812000.000,405245000.000,421941000.000,425401000.000
