,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentForAmortization,86079000.000,84009000.000,76947000.000,74258000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,-54546000.000,,
AmortizationOfDebtDiscountPremium,24195000.000,,,
AmortizationOfIntangibleAssets,,43100000.000,32900000.000,31000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2600000.000,2100000.000,700000.000,
AssetImpairmentCharges,,,,60211000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,85779000.000,-126049000.000,-98212000.000,-202202000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,,3868000.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-622000.000,0.000,-1007000.000,-863000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,623000.000,0.000,-12454000.000,863000.000
CommonStockDividendsPerShareCashPaid,0.152,0.420,0.620,0.820
CommonStockDividendsPerShareDeclared,0.152,0.420,0.620,0.820
ComprehensiveIncomeNetOfTax,,194744000.000,-43153000.000,144243000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,80952000.000,194744000.000,-43153000.000,144243000.000
CostOfGoodsAndServicesSold,4805825000.000,4676983000.000,4592536000.000,4999071000.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,1384000.000,0.000,0.000
CurrentIncomeTaxExpenseBenefit,48384000.000,21459000.000,27160000.000,20454000.000
DeferredIncomeTaxExpenseBenefit,62909000.000,95742000.000,61932000.000,92700000.000
DeferredTaxExpenseFromStockOptionsExercised,,,200000.000,9000000.000
DefinedBenefitPlanActualReturnOnPlanAssets,-241000.000,,,
DefinedBenefitPlanActuarialGainLoss,,753000.000,,
DefinedBenefitPlanActuarialNetGainsLosses,1145000.000,,,
DefinedBenefitPlanAmortizationOfGainsLosses,109000.000,272000.000,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,-110000.000,-272000.000,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,-2467000.000,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetGainLossBeforeTax,1985000.000,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.043,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.060,,
DefinedBenefitPlanBenefitsPaid,75000000.000,,,
DefinedBenefitPlanContributionsByEmployer,,,,100000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,-261000.000,,
DefinedBenefitPlanInterestCost,269000.000,270000.000,,
DefinedBenefitPlanNetPeriodicBenefitCost,137000.000,281000.000,,400000.000
DefinedBenefitPlanServiceCost,0.000,0.000,,
DefinedContributionPlanCostRecognized,6500000.000,8900000.000,11300000.000,11000000.000
Depreciation,47053000.000,51932000.000,56013000.000,58036000.000
DepreciationDepletionAndAmortization,133132000.000,135941000.000,132960000.000,132294000.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,-144739000.000,-39804000.000
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,-68762000.000,,-142143000.000,
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,,,2596000.000,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,-9219000.000,,23328000.000,1628000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,57004000.000,,263800000.000,133771000.000
DividendsCommonStockCash,17217000.000,45214000.000,62928000.000,80297000.000
EarningsPerShareBasic,0.770,1.780,-0.430,1.480
EarningsPerShareDiluted,0.760,1.730,-0.390,1.360
EffectiveIncomeTaxRateContinuingOperations,0.408,0.376,0.512,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.003,-0.008,0.029,
EffectiveIncomeTaxRateReconciliationTaxSettlements,0.026,0.000,0.098,
FiniteLivedIntangibleAssetsAmortizationExpense,41600000.000,,,
ForwardContractIndexedToIssuersEquityRedeemableStockRedemptionRequirementsAmount,,50000000.000,,
FutureAmortizationExpenseYearFive,22397000.000,,,
FutureAmortizationExpenseYearFour,31913000.000,,,
FutureAmortizationExpenseYearOne,41301000.000,,,
FutureAmortizationExpenseYearThree,34760000.000,,,
FutureAmortizationExpenseYearTwo,35966000.000,,,
GainLossOnSaleOfBusiness,,,-39245000.000,-805000.000
GainsLossesOnExtinguishmentOfDebt,0.000,-35092000.000,-51496000.000,-69381000.000
GoodwillAcquiredDuringPeriod,52924000.000,21184000.000,0.000,1123000.000
GoodwillAndIntangibleAssetImpairment,0.000,0.000,,
GoodwillOtherChanges,11434000.000,546000.000,-298000.000,-3268000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,14258000.000,4145000.000,41000.000
GrossProfit,1377097000.000,1483405000.000,1420862000.000,1418544000.000
