,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-06-30,2013-09-30,2013-12-31,2014-05-13,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,300.000,237.000,1294.000,1777.000,2426.000,811.000,1554.000,749.000,712135.000,715364.000,,1034112.000,1103071.000,1194752.000,1152314.000,1047675.000,1081995.000,1351654.000,1134496.000,1172978.000,1261863.000,2563063.000,2747591.000
AccountsReceivableNetCurrent,,3580.000,5784.000,10204.000,5541.000,0.000,0.000,,1103526.000,1396988.000,,2022317.000,2345328.000,1836052.000,1786298.000,2067761.000,2064031.000,1763487.000,2503466.000,2411346.000,6897200.000,9630775.000,13732605.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,,167000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,99838.000,104525.000,,135326.000,153934.000,173394.000,196787.000,223455.000,188008.000,188780.000,172006.000,124033.000,133198.000,145023.000,256254.000
AdditionalPaidInCapitalCommonStock,29790.000,64935.000,65925.000,65925.000,65925.000,65925.000,65925.000,49117.000,1507999.000,1558498.000,,1696837.000,1765232.000,1832105.000,1965229.000,2072422.000,2270473.000,2333600.000,3161428.000,3242250.000,3327613.000,3550316.000,4460081.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,160942.000,160942.000,167886.000
AllowanceForDoubtfulAccountsReceivableCurrent,,0.000,0.000,,,,,,40000.000,40000.000,,66581.000,66581.000,74081.000,83581.000,100692.000,100692.000,100692.000,100692.000,160647.000,,,
Assets,21787.000,50073.000,37938.000,30151.000,17501.000,4087.000,148.000,109.000,2270464.000,2678413.000,,3887377.000,4271904.000,3926802.000,3909199.000,4145246.000,4120568.000,3783411.000,4475924.000,4350150.000,9151069.000,13605326.000,17517979.000
AssetsCurrent,21787.000,50073.000,37938.000,30151.000,17501.000,4087.000,148.000,109.000,2050483.000,2402287.000,,3567859.000,3899284.000,3627254.000,3555621.000,3749924.000,3683696.000,3408960.000,3850765.000,4222648.000,9032732.000,10932786.000,14956670.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,,,15049.000,15049.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,127694.000,,,,145060.000,145060.000,145060.000,145060.000,145060.000,145060.000,146088.000,146088.000
Cash,,,,,,,,,231874.000,448777.000,,607288.000,575318.000,477636.000,178760.000,325337.000,110503.000,,,409706.000,729863.000,368010.000,459107.000
CashAndCashEquivalentsAtCarryingValue,16712.000,45243.000,31529.000,14604.000,8620.000,2751.000,148.000,109.000,,,,,,,,,,78704.000,153995.000,409706.000,729863.000,368010.000,459107.000
CashFDICInsuredAmount,,,,,,,,,,,,360804.000,392606.000,,,106798.000,,,,155349.000,,,
CashUninsuredAmount,,,,,,,,,,,,,,267511.000,65146.000,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,,,0.320,0.370,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,,,,,350000.000,,
