,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,25482000.000,28119000.000,29562000.000,30440000.000,30376000.000,30599000.000,31129000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,25789000.000,28255000.000,29805000.000,30619000.000,30794000.000,31298000.000,31859000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,25613000.000,28057000.000,29649000.000,30501000.000,30908000.000,31514000.000,31997000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,77409000.000,88181000.000,97639000.000,103047000.000,80179000.000,81889000.000,84543000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,25239000.000,16363000.000
OtherAccruedLiabilitiesCurrent,,,4147000.000,4931000.000,4390000.000,4725000.000,5093000.000,4618000.000,5603000.000
OtherAssetsNoncurrent,3866000.000,4626000.000,4496000.000,4837000.000,4870000.000,5263000.000,5026000.000,4939000.000,4883000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,9670000.000,10974000.000,12137000.000,9786000.000,11946000.000,11944000.000,10123000.000,12897000.000,12533000.000
PrepaidTaxes,2719000.000,,3879000.000,3534000.000,3723000.000,6901000.000,5359000.000,4315000.000,3336000.000
PropertyPlantAndEquipmentGross,,,87660000.000,92328000.000,99670000.000,98010000.000,99019000.000,100514000.000,104159000.000
PropertyPlantAndEquipmentNet,51716000.000,53841000.000,53698000.000,55622000.000,60464000.000,62579000.000,61565000.000,61173000.000,61857000.000
RedeemableNoncontrollingInterestEquityCarryingAmount,,,2635000.000,3017000.000,2902000.000,2972000.000,3375000.000,3543000.000,3659000.000
RetainedEarningsAccumulatedDeficit,194621000.000,206661000.000,221122000.000,227302000.000,231636000.000,238775000.000,241985000.000,237474000.000,245742000.000
SalesAndExciseTaxPayableCurrent,,,2582000.000,1618000.000,1431000.000,2003000.000,3246000.000,2266000.000,1770000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,1000000.000,,,,,,
ShortTermInvestments,,,,,109077000.000,117308000.000,109317000.000,122343000.000,121767000.000
StockholdersEquity,,283281000.000,299788000.000,309532000.000,316911000.000,327254000.000,332935000.000,329741000.000,338127000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,269763000.000,285845000.000,302423000.000,312549000.000,319813000.000,330226000.000,336310000.000,333284000.000,341786000.000
TaxesPayableCurrent,,318000.000,6538000.000,3328000.000,52000.000,262000.000,5060000.000,762000.000,928000.000
TemporaryEquityCarryingAmount,2491000.000,2564000.000,,,,,,,
UnrecognizedTaxBenefits,,,866000.000,,,,1165000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,600000.000,,,,800000.000,,
ValuationAllowancesAndReservesBalance,,,1983000.000,1265000.000,1583000.000,2061000.000,2426000.000,2088000.000,2097000.000
