,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,582000.000,528000.000,512000.000,189000.000,613000.000,240000.000,1233000.000,92000.000,102000.000,422000.000,579000.000,505000.000,432000.000,368000.000,333000.000,288000.000,,448000.000,120000.000,181000.000,1467000.000,229000.000,56000.000,51000.000
AccountsReceivableNetCurrent,40000.000,54000.000,146000.000,114000.000,508000.000,654000.000,839000.000,777000.000,336000.000,501000.000,997000.000,446000.000,573000.000,228000.000,45000.000,174000.000,,276000.000,238000.000,272000.000,310000.000,198000.000,66000.000,210000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,217.000,,
AccruedLiabilitiesCurrent,3430000.000,3613000.000,3574000.000,2749000.000,2926000.000,3488000.000,3519000.000,2679000.000,3211000.000,3190000.000,4892000.000,2616000.000,3202000.000,3574000.000,3709000.000,2653000.000,3184000.000,3590000.000,3513000.000,2654000.000,1701000.000,2749000.000,2702000.000,2536000.000
AccruedProfessionalFeesCurrent,,,,,270000.000,200000.000,301000.000,313000.000,436000.000,433000.000,578000.000,370000.000,703000.000,646000.000,564000.000,516000.000,755000.000,724000.000,431000.000,866000.000,370000.000,503000.000,459000.000,404000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,7042000.000,,,,7335000.000,,,,6231000.000,,,,6349000.000,,,,1476000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-27000.000,-32000.000,-12000.000,-23000.000,-35000.000,-20000.000,-21000.000,-43000.000,-59000.000,-59000.000,-71000.000,-98000.000,-103000.000,-212000.000,-64000.000,-68000.000,,-72000.000,-72000.000,-76000.000,-78000.000,-81000.000,-84000.000,-85000.000
AdditionalPaidInCapitalCommonStock,282375000.000,283620000.000,284796000.000,286014000.000,287134000.000,288084000.000,289050000.000,290000000.000,290971000.000,291828000.000,292661000.000,293816000.000,294545000.000,319575000.000,319580000.000,319960000.000,,337416000.000,338580000.000,339229000.000,339391000.000,339803000.000,339527000.000,339811000.000
Assets,99494000.000,91407000.000,82912000.000,73116000.000,66933000.000,60969000.000,53510000.000,45562000.000,38714000.000,32503000.000,26738000.000,17428000.000,11375000.000,28792000.000,23135000.000,16670000.000,,22120000.000,17088000.000,10600000.000,9387000.000,13525000.000,10748000.000,8494000.000
AssetsCurrent,77652000.000,73931000.000,78439000.000,70354000.000,52608000.000,52879000.000,48955000.000,43753000.000,36913000.000,30943000.000,25231000.000,16014000.000,10101000.000,27562000.000,21965000.000,15428000.000,,20423000.000,14850000.000,8099000.000,5661000.000,10580000.000,7860000.000,5659000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,12269000.000,,,,1018000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,292000.000,0.000,,,,,,,0.000,0.000,
AvailableForSaleSecurities,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,31696000.000,34840000.000,19768000.000,16871000.000,11510000.000,6811000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,31709000.000,34846000.000,19770000.000,16876000.000,11511000.000,6812000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,,,1000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,13000.000,6000.000,3000.000,5000.000,1000.000,1000.000,,,,,,,,,,,,
