,2011-12-31,2012-12-31
AllowanceForDoubtfulAccountsReceivableChargeOffs,,49000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,-10000.000
CapitalExpendituresIncurredButNotYetPaid,345000.000,219000.000
CapitalLeaseObligationsIncurred,451000.000,862000.000
CargoAndFreightRevenue,9741000.000,13688000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3045000.000,722000.000
CostOfServices,36211000.000,47113000.000
CurrentFederalTaxExpenseBenefit,,1181000.000
DeferredIncomeTaxExpenseBenefit,,1519000.000
DepreciationAndAmortization,3380000.000,3699000.000
EarningsPerShareBasic,-0.120,0.270
EarningsPerShareDiluted,-0.120,0.270
FreightCosts,9642000.000,13150000.000
GainLossOnDispositionOfAssets,,-4000.000
GainLossOnSaleOfPropertyPlantEquipment,15000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1540000.000,3475000.000
IncomeLossFromEquityMethodInvestments,2000.000,
IncomeTaxExpenseBenefit,0.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-1519000.000
IncomeTaxesPaid,,8000.000
IncreaseDecreaseInAccountsPayable,1649000.000,2275000.000
IncreaseDecreaseInAccountsReceivable,1741000.000,6288000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,1740000.000
IncreaseDecreaseInInventories,-2883000.000,-3000.000
IncreaseDecreaseInOtherOperatingAssets,-10000.000,68000.000
IncreaseDecreaseInOtherOperatingLiabilities,532000.000,-178000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,7000.000
InterestExpense,186000.000,292000.000
InterestPaidNet,126000.000,207000.000
LeaseAndRentalExpense,,9500000.000
NetCashProvidedByUsedInFinancingActivities,-331000.000,1154000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-331000.000,1154000.000
NetCashProvidedByUsedInInvestingActivities,-2373000.000,-5300000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2373000.000,-5300000.000
NetCashProvidedByUsedInOperatingActivities,5749000.000,4868000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5749000.000,4868000.000
NetIncomeLoss,-1538000.000,3476000.000
NetIncomeLossAttributableToNoncontrollingInterest,,-1000.000
NonoperatingIncomeExpense,-189000.000,-291000.000
OperatingExpenses,86035000.000,103928000.000
OperatingIncomeLoss,-1351000.000,3766000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-3000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,1000.000
OtherNoninterestExpense,3000.000,
OtherNonoperatingExpense,,-1000.000
OtherTaxExpenseBenefit,,-4000.000
PaymentsForOtherTaxes,29000.000,
PaymentsOfDebtIssuanceCosts,34000.000,37000.000
PaymentsToAcquireProductiveAssets,2389000.000,5292000.000
ProceedsFromMinorityShareholders,17000.000,
ProceedsFromSaleOfMachineryAndEquipment,26000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,1000.000
ProfitLoss,-1540000.000,3475000.000
ProvisionForDoubtfulAccounts,43000.000,49000.000
RepaymentsOfLongTermCapitalLeaseObligations,,429000.000
RepaymentsOfLongTermLinesOfCredit,0.000,
RestrictedStockExpense,39000.000,164000.000
Revenues,84684000.000,107694000.000
SalesRevenueNet,84684000.000,107694000.000
SalesRevenueServicesNet,74943000.000,94006000.000
SellingGeneralAndAdministrativeExpense,36802000.000,39966000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,164000.000
StockOptionPlanExpense,2000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,12940000.000,13063000.000
WeightedAverageNumberOfSharesOutstandingBasic,12940000.000,13063000.000
