,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,72000.000,72000.000,72000.000,300666.000,72000.000,72000.000,21000.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,-20985.000,,,,0.000,,,,,,,,
AmortizationOfFinancingCosts,,42102.000,,42282.000,,,,15820.000,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,75048.000,,-106948.000,,,,-68998.000,,,,-16604.000,,,,-46595.000,,,,-143553.000
CostOfGoodsAndServicesSold,,,,,,,,,423651.000,241592.000,,180966.000,,,,,56165.000,15556.000,,
CostOfGoodsSold,,,,,,,,,,,,,,,,,184789.000,146314.000,,156804.000
CostOfServices,678200.000,461400.000,369296.000,386761.000,360008.000,407838.000,165741.000,145152.000,338994.000,67784.000,,,232541.000,221557.000,,228310.000,,,,
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,,,,,,,,,,,,,,,,-2195331.000
DepreciationDepletionAndAmortization,,,,5500.000,,,,5900.000,,,,7389.000,,,,4819.000,,,,4727.000
EarningsPerShareBasic,,0.030,,0.000,-0.010,0.010,-0.030,-0.030,-0.010,-0.020,-0.030,,-0.010,-0.010,,,0.000,-0.010,,
EarningsPerShareBasicAndDiluted,0.040,,0.010,,,,,,,,,-0.020,,,,0.000,,,,0.000
EarningsPerShareDiluted,,0.030,,0.000,-0.010,0.010,-0.030,-0.030,-0.010,-0.020,-0.030,,-0.010,-0.010,,,0.000,-0.010,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,0.370,,,,0.370,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,0.340,,0.340,,0.340,,,,0.340,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,0.000,,,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,1.100,,,,,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,0.001,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,95568.000,,,60179.000,,,,-56078.000,,-329149.000,-237134.000,0.000,566283.000,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,0.000,,,,0.000
GrossProfit,1092308.000,822495.000,577318.000,656440.000,507323.000,598731.000,217086.000,189536.000,436209.000,298927.000,141494.000,235332.000,335632.000,291206.000,480255.000,438954.000,349995.000,312644.000,326384.000,344359.000
IncomeTaxExpenseBenefit,,,,0.000,,0.000,,0.000,,,,0.000,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,79923.000,22517.000,,,,-119382.000,,,,-141629.000,,,,,,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,-2021.000,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-35488.000,-15629.000,,-44621.000,,163298.000,,,,117594.000,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseOther,,,-39282.000,-43680.000,,-41464.000,,-41480.000,,,,0.000,,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,,38171.000,,0.000,,-2436.000,,,,,,,,,,,,
IncomeTaxReconciliationOtherReconcilingItems,,,,,,,,,,,,13659.000,,,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-3132.000,-1379.000,,-3937.000,,0.000,,,,10376.000,,,,,,,,
IncomeTaxesPaid,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-94176.000,,32148.000,,,,-11981.000,,,,-8150.000,,,,-33010.000,,,,-23255.000
IncreaseDecreaseInAccountsReceivable,,640004.000,,405945.000,,,,-283695.000,,,,19824.000,,,,154533.000,,,,-4080.000
IncreaseDecreaseInDueToRelatedParties,,,,8467.000,,,,,,,,36215.000,,,,27936.000,,,,-44066.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,,2916.000,,,,0.000
IncreaseDecreaseInPrepaidExpense,,-3750.000,,3208.000,,,,17919.000,,,,26354.000,,,,27750.000,,,,27750.000
InterestExpense,24277.000,52390.000,91661.000,126871.000,137362.000,78465.000,78464.000,97498.000,64144.000,42323.000,28445.000,21313.000,14942.000,14120.000,12126.000,15430.000,15197.000,14541.000,12884.000,13062.000
InterestExpenseDebt,,,,,,,,,16645.000,0.000,,,,,,,,,,
InterestExpenseLongTermDebtAndCapitalSecurities,,,,,25030.000,22500.000,,,,,,,,,,,,,,
InterestPaid,,,,,,,,47500.000,,,,21213.000,,,,15430.000,,,,13061.000
LegalFees,,,,,0.000,0.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,121598.000,,-45000.000,,,,-45000.000,,,,225000.000,,,,-20000.000,,,,-50000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,121598.000,,-45000.000,,,,-45000.000,,,,225000.000,,,,-20000.000,,,,-50000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,-4793.000,,,,-10847.000,,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,-4793.000,,,,-10847.000,,,,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,,-46550.000,,-61948.000,,,,-19205.000,,,,-230757.000,,,,-26595.000,,,,-93553.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-46550.000,,-61948.000,,,,-19205.000,,,,-230757.000,,,,-26595.000,,,,-93553.000
NetIncomeLoss,723115.000,481320.000,104376.000,45969.000,-101525.000,131237.000,-701752.000,-480287.000,-153245.000,-394030.000,-665096.000,-345866.000,-250184.000,-219674.000,-241880.000,53159.000,-91987.000,-178401.000,-538716.000,-49389.000
NonoperatingIncomeExpense,-19417.000,-43924.000,11140.000,-119779.000,-131568.000,-10875.000,-73199.000,-90750.000,-56496.000,-93446.000,-24577.000,-16717.000,-13050.000,-11836.000,-10664.000,-13133.000,-13865.000,-13057.000,-10940.000,-11720.000
OperatingExpenses,349776.000,297251.000,484082.000,490692.000,477280.000,456619.000,845639.000,579073.000,532958.000,599511.000,782013.000,482013.000,479236.000,409532.000,715205.000,366513.000,414419.000,459126.000,847208.000,382028.000
OperatingIncomeLoss,742532.000,525244.000,93236.000,165748.000,30043.000,142112.000,-628553.000,-389537.000,-96749.000,-300584.000,-640519.000,,,-207838.000,,66292.000,-78122.000,-165344.000,-527776.000,-37669.000
OtherCostOfServices,,,,,,,,,,,,,86000.000,27618.000,,,,,,
OtherNonoperatingIncome,4860.000,8466.000,7233.000,7092.000,5794.000,7411.000,5265.000,6748.000,7648.000,4955.000,3868.000,4596.000,1892.000,2284.000,1462.000,2297.000,1332.000,1484.000,1944.000,1342.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,4793.000,,,,10847.000,,,,0.000,,,,
ProceedsFromLinesOfCredit,,,,,,,,,,,,525000.000,,,,-20000.000,,,,
ProceedsFromNotesPayable,,50000.000,,,,,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,128600.000,,0.000,,,,-22862.000,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,60000.000,,60000.000,,,,60000.000,,,,75000.000,,,,66200.000,,,,40000.000
RelatedPartiesAmountInCostOfSales,,,,,,,,44263.000,84657.000,173808.000,71186.000,125778.000,146541.000,193939.000,146079.000,170238.000,128624.000,130758.000,114539.000,144781.000
RelatedPartyCosts,,,,,230226.000,242556.000,,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,300000.000,,,,0.000,,,,50000.000
RepaymentsOfRelatedPartyDebt,,57002.000,,45000.000,,,,45000.000,,,,0.000,,,,,,,,
ResearchAndDevelopmentExpense,,,,,,,,,,,,82468.000,93530.000,89512.000,-3734.000,6149.000,13698.000,18862.000,6952.000,0.000
SalesRevenueServicesNet,1770508.000,1283895.000,946614.000,1043201.000,867331.000,1006569.000,382827.000,334688.000,859860.000,540519.000,311910.000,416298.000,568173.000,512763.000,694947.000,667264.000,534784.000,458958.000,456072.000,501163.000
ShareBasedCompensation,,100458.000,,124500.000,,,,127444.000,,,,50833.000,47900.000,37500.000,54012.000,39500.000,30000.000,,,2100.000
StockIssued1,,1020200.000,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,,,,,,,2100.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,-179584.000,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,17595381.000,19046500.000,18415882.000,18415822.000,18484360.000,-36808128.000,18715882.000,18715822.000,18789204.000,-37359371.000,19465882.000,19506791.000,19672132.000,-58644805.050,19843382.000,20005882.000,20120882.000,,20145882.000
WeightedAverageNumberOfSharesOutstandingBasic,,17315066.000,18215556.000,18415882.000,18415822.000,18484360.000,-36808128.000,18715882.000,18715822.000,18789204.000,-37359371.000,,19506791.000,19672132.000,,19843382.000,20005882.000,20120882.000,,20145882.000
