,2012-05-01,2012-07-31,2012-10-30,2013-01-29,2013-04-30,2013-07-30,2013-10-29,2014-01-28,2014-04-29,2014-07-29,2014-10-28,2015-05-05,2015-08-04,2015-11-03,2016-02-02,2016-05-03,2016-08-02
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,,83000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,2707000.000,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,4683000.000,4100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,245148.000,232004.000,,,,,,,49631.000,105565.000,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,6900000.000,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,,-3441000.000,,,,,,,36831000.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,7659000.000,,,,5494000.000,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,,8949000.000,
CashAcquiredFromAcquisition,,,,,,,,,-1637000.000,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,,,-119092000.000,-2270000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,495000.000,432000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,-118597000.000,-1838000.000
CostOfGoodsSold,127272000.000,159854000.000,167173000.000,160273000.000,171515000.000,182096000.000,200267000.000,197609000.000,212652000.000,246547000.000,281323000.000,361283000.000,403557000.000,434767000.000,391029000.000,573617000.000,625495000.000
DeferredIncomeTaxExpenseBenefit,2293000.000,,,,712000.000,,,,246000.000,,,1936000.000,,,,-81012000.000,
DepreciationDepletionAndAmortization,4704000.000,,,,6210000.000,,,,8692000.000,,,13994000.000,,,,20758000.000,
EarningsPerShareBasic,0.290,0.300,0.370,0.220,0.360,0.420,0.540,0.240,0.230,0.420,0.460,0.160,0.620,0.680,0.370,-3.220,-0.060
EarningsPerShareDiluted,0.290,0.300,0.370,0.220,0.350,0.410,0.530,0.260,0.220,0.410,0.450,0.150,0.610,0.670,0.390,-3.220,-0.060
EffectiveIncomeTaxRateContinuingOperations,,,,,0.390,,,,0.388,,,0.361,,,,0.379,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,0.350,,,,0.350,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,117000.000,,,,192000.000,,,824000.000,,,,83000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,824000.000,,,,83000.000,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,,,,33300000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,588000.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,-2288000.000,,,,,,
GeneralAndAdministrativeExpense,16630000.000,19248000.000,20868000.000,16894000.000,19169000.000,19749000.000,21225000.000,22821000.000,30686000.000,36888000.000,42783000.000,51364000.000,42893000.000,49608000.000,39540000.000,82241000.000,79664000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,652405000.000,
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,0.000,0.000
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,3000.000,
GrossProfit,82542000.000,102164000.000,110086000.000,97973000.000,104442000.000,120445000.000,125966000.000,114472000.000,120850000.000,163404000.000,182955000.000,201271000.000,257507000.000,264740000.000,227518000.000,265775000.000,355592000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,,40967000.000,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,,,,,,,,,,,,138726000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,-2175000.000
