,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,20431000.000,14692000.000,19207000.000,18594000.000,11283000.000,11961000.000,12756000.000,13271000.000,13388000.000,12257000.000,16999000.000,15146000.000,15265000.000,15149000.000,16269000.000,14971000.000
AccountsPayableCurrentAndNoncurrent,12036000.000,12658000.000,12268000.000,14547000.000,12364000.000,12495000.000,12344000.000,19231000.000,16868000.000,,,,,,,,,,,,,,,,
AccountsReceivableNet,34494000.000,31858000.000,36170000.000,33039000.000,33209000.000,33414000.000,31044000.000,35467000.000,41826000.000,36876000.000,34158000.000,39077000.000,40896000.000,36947000.000,33836000.000,46062000.000,46938000.000,49280000.000,40459000.000,52755000.000,62860000.000,56583000.000,50668000.000,56642000.000,55215000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,37087000.000,,,,44115000.000,,,,56489000.000,,,,69981000.000,,,,75179000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1693000.000,-1692000.000,-1882000.000,-2213000.000,-2417000.000,-2817000.000,-3093000.000,-3483000.000,-3565000.000,-3931000.000,-4083000.000,-4287000.000,-4430000.000,-4580000.000,-4537000.000,-4523000.000,-4859000.000,-4969000.000,-5229000.000,-7279000.000,-9049000.000,-10145000.000,-12228000.000,-12570000.000,-11278000.000
AdditionalPaidInCapitalCommonStock,332121000.000,335084000.000,340716000.000,270590000.000,275061000.000,277744000.000,283609000.000,283161000.000,286816000.000,289911000.000,295557000.000,295617000.000,298661000.000,302320000.000,307059000.000,309316000.000,313586000.000,317617000.000,321215000.000,324950000.000,333279000.000,337261000.000,342311000.000,339191000.000,343085000.000
AllowanceForDoubtfulAccountsReceivable,77000.000,191000.000,,,406000.000,322000.000,75000.000,74000.000,131000.000,76000.000,133000.000,170000.000,14000.000,83000.000,3000.000,62000.000,99000.000,39000.000,109000.000,119000.000,178000.000,194000.000,82000.000,57000.000,84000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,1086000.000,402000.000,,,,,,,,,,,,,,,,,,,,,
AlternativeExcessNetCapital,,,,,,,,,,,,74200000.000,68600000.000,77800000.000,81100000.000,84800000.000,97100000.000,102600000.000,116000000.000,115900000.000,116800000.000,107300000.000,126000000.000,128900000.000,136000000.000
AlternativeNetCapitalRequirement1,,,,,,,,,,,,11600000.000,12500000.000,12100000.000,12400000.000,8900000.000,8600000.000,9000000.000,9400000.000,9800000.000,10000000.000,10400000.000,10600000.000,10400000.000,10500000.000
Assets,321267000.000,339200000.000,349458000.000,274510000.000,289728000.000,304928000.000,279841000.000,282881000.000,305378000.000,332688000.000,351578000.000,346373000.000,356719000.000,362909000.000,379884000.000,378694000.000,398946000.000,416322000.000,439041000.000,451842000.000,477115000.000,502151000.000,528042000.000,530714000.000,547041000.000
AssetsFairValueDisclosure,,,,,164740000.000,179608000.000,134742000.000,116609000.000,104525000.000,131618000.000,157806000.000,154006000.000,145849000.000,137861000.000,127092000.000,114190000.000,113592000.000,146877000.000,146973000.000,178069000.000,188818000.000,208582000.000,252711000.000,244093000.000,246102000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,6386000.000,,,,,,,,,,,,,,,
AvailableForSaleSecurities,75696000.000,80200000.000,78110000.000,60086000.000,58592000.000,54181000.000,51208000.000,17059000.000,14479000.000,58437000.000,67742000.000,63483000.000,65742000.000,57021000.000,64863000.000,62195000.000,67517000.000,95516000.000,84706000.000,72738000.000,72650000.000,94781000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,107000.000,55000.000,135000.000,70000.000,75000.000,4000.000,92000.000,116000.000,59000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,1000.000,31000.000,8000.000,54000.000,68000.000,270000.000,55000.000,24000.000,38000.000,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,57378000.000,53052000.000,50355000.000,17030000.000,14464000.000,58393000.000,67628000.000,63320000.000,65572000.000,56915000.000,64839000.000,62068000.000,67501000.000,95509000.000,84972000.000,72701000.000,72558000.000,94760000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,0.000,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,1000.000,31000.000,8000.000,54000.000,68000.000,270000.000,74000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,6949000.000,2108000.000,4937000.000,,,19414000.000,15683000.000,2616000.000,7650000.000,1504000.000,22626000.000,15357000.000,26080000.000,37085000.000,70651000.000,38005000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,1000.000,31000.000,8000.000,54000.000,68000.000,270000.000,74000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,6949000.000,2108000.000,4937000.000,,,19414000.000,15683000.000,2616000.000,7650000.000,1504000.000,22626000.000,15357000.000,26080000.000,37085000.000,70651000.000,38005000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,,0.000,,,,,,,,,,,
