,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2013-02-28,2013-08-31,2013-11-30,2014-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,-2544.000,,,,0.000,,-6428.000,,
CostOfGoodsSold,,,,,,0.000,,,
Depreciation,,,,,,,243.000,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
EarningsPerShareBasicAndDiluted,,,,,,,,0.000,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,0.000,,
ExtinguishmentOfDebtAmount,,,,,,,0.000,0.000,
GeneralAndAdministrativeExpense,5611.000,660.000,6445.000,17219.000,6315.000,35715.000,1618.000,28368.000,94345.000
GrossProfit,,,,,,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-50490.000,-124905.000,-120346.000
IncomeTaxExpenseBenefit,,,,,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,0.000,,,,0.000,,0.000,,
IncreaseDecreaseInAccountsPayable,,,,,-200.000,,43019.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,-37700.000,,
IncreaseDecreaseInPrepaidExpense,,,,,-1850.000,,,,
InterestExpenseBorrowings,,,,,165.000,,,,
InterestPaid,0.000,,,,0.000,,0.000,,
NetCashProvidedByUsedInFinancingActivities,3000.000,,,,4500.000,,38500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3000.000,,,,4500.000,,38500.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,-5544.000,,,,-4500.000,,-44928.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5544.000,,,,-4500.000,,-44928.000,,
NetIncomeLoss,-5611.000,-660.000,-6445.000,-17219.000,-6315.000,-114742.000,-50490.000,-124905.000,-120346.000
NonoperatingIncomeExpense,,,,,,,0.000,0.000,
OfficersCompensation,,,,,,60986.000,,,
OperatingExpenses,,,,,6315.000,114742.000,50490.000,127006.000,120346.000
OperatingIncomeLoss,,,,,-6315.000,-114742.000,-50490.000,-124905.000,
OtherNonoperatingIncomeExpense,,,,,,,0.000,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,0.000,,
ProceedsFromContributedCapital,,,,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000,,0.000,,
ProceedsFromLoans,3000.000,,,,4500.000,,,,
ProceedsFromMinorityShareholders,,,,,,,38500.000,,
ProfessionalFees,,,,,,18041.000,10374.000,67698.000,26001.000
ResearchAndDevelopmentExpense,,,,,,,,28010.000,0.000
Revenues,,,,,,0.000,,2101.000,0.000
SalesRevenueNet,,,,,,0.000,,2101.000,0.000
ShareBasedCompensation,,,,,,0.000,,,
TravelAndEntertainmentExpense,,,,,,,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,34017903.000,34974933.000
WeightedAverageNumberOfSharesOutstandingBasic,2700000.000,2764286.000,3435000.000,-5749805.000,3435000.000,28385769.000,28642913.000,,
